"","reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"17964","2008-3","2422025","September 30, 2008","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",0,3,0,0,2008,3,"754604.031",0
"17965","2008-3","2422035","September 30, 2008","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",3,6,0.5,0.833333333333333,2008,3,"754604.031",0.0397559498327143
"17966","2008-3","2422040","September 30, 2008","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,3,0.333333333333333,0,2008,3,"754604.031",0.0132519832775714
"17967","2008-3","2422045","September 30, 2008","1400","QUÉBEC","BOISCHATEL MÉ",5,26,0.192307692307692,0,2008,3,"754604.031",0.0662599163878572
"17968","2008-3","2423027","September 30, 2008","1400","QUÉBEC","QUÉBEC V",193,178,1.08426966292135,0.584269662921348,2008,3,"754604.031",2.55763277257129
"17969","2008-3","2423057","September 30, 2008","1400","QUÉBEC","L'ANCIENNE-LORETTE V",3,1,3,3,2008,3,"754604.031",0.0397559498327143
"17970","2008-3","2423072","September 30, 2008","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",1,9,0.111111111111111,0,2008,3,"754604.031",0.0132519832775714
"17971","2008-3","2425213","September 30, 2008","1400","QUÉBEC","LÉVIS V",96,88,1.09090909090909,0.602272727272727,2008,3,"754604.031",1.27219039464686
"17972","2008-3","2426070","September 30, 2008","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",1,18,0.0555555555555556,0,2008,3,"754604.031",0.0132519832775714
"17973","2008-3","2452007","September 30, 2008","1060","MONTRÉAL","BROSSARD V",4,10,0.4,0.3,2008,3,"3889824.47",0.0102832403643139
"17974","2008-3","2455057","September 30, 2008","1060","MONTRÉAL","RICHELIEU V",1,2,0.5,0,2008,3,"3889824.47",0.00257081009107848
"17975","2008-3","2455065","September 30, 2008","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",4,5,0.8,0,2008,3,"3889824.47",0.0102832403643139
"17976","2008-3","2457005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",19,23,0.826086956521739,0,2008,3,"3889824.47",0.0488453917304911
"17977","2008-3","2457010","September 30, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",0,4,0,0,2008,3,"3889824.47",0
"17978","2008-3","2457020","September 30, 2008","1060","MONTRÉAL","POINTE-CALUMET MÉ",6,7,0.857142857142857,0,2008,3,"3889824.47",0.0154248605464709
"17979","2008-3","2457025","September 30, 2008","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",4,3,1.33333333333333,1.66666666666667,2008,3,"3889824.47",0.0102832403643139
"17980","2008-3","2457030","September 30, 2008","1060","MONTRÉAL","BOIS-DES-FILION V",1,1,1,0,2008,3,"3889824.47",0.00257081009107848
"17981","2008-3","2457035","September 30, 2008","1060","MONTRÉAL","SAINT-CONSTANT V",42,44,0.954545454545455,0.704545454545455,2008,3,"3889824.47",0.107974023825296
"17982","2008-3","2457040","September 30, 2008","1060","MONTRÉAL","BELOEIL V",23,32,0.71875,0.3125,2008,3,"3889824.47",0.059128632094805
"17983","2008-3","2457045","September 30, 2008","1060","MONTRÉAL","MERCIER V",0,2,0,0,2008,3,"3889824.47",0
"17984","2008-3","2458007","September 30, 2008","1060","MONTRÉAL","BROSSARD V",55,43,1.27906976744186,1.18604651162791,2008,3,"3889824.47",0.141394555009316
"17985","2008-3","2458033","September 30, 2008","1060","MONTRÉAL","BOUCHERVILLE V",11,16,0.6875,1.125,2008,3,"3889824.47",0.0282789110018633
"17986","2008-3","2458037","September 30, 2008","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",22,30,0.733333333333333,0.233333333333333,2008,3,"3889824.47",0.0565578220037266
"17987","2008-3","2458227","September 30, 2008","1060","MONTRÉAL","LONGUEUIL V",46,53,0.867924528301887,0.867924528301887,2008,3,"3889824.47",0.11825726418961
"17988","2008-3","2459010","September 30, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",13,5,2.6,2,2008,3,"3889824.47",0.0334205311840202
"17989","2008-3","2459015","September 30, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",19,23,0.826086956521739,0.130434782608696,2008,3,"3889824.47",0.0488453917304911
"17990","2008-3","2459025","September 30, 2008","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",6,8,0.75,0,2008,3,"3889824.47",0.0154248605464709
"17991","2008-3","2460005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",11,2,5.5,3,2008,3,"3889824.47",0.0282789110018633
"17992","2008-3","2460013","September 30, 2008","1060","MONTRÉAL","REPENTIGNY V",60,55,1.09090909090909,0.4,2008,3,"3889824.47",0.154248605464709
"17993","2008-3","2460028","September 30, 2008","1060","MONTRÉAL","L'ASSOMPTION V",48,53,0.905660377358491,0.0943396226415094,2008,3,"3889824.47",0.123398884371767
"17994","2008-3","2460035","September 30, 2008","1060","MONTRÉAL","SAINT-CONSTANT V",5,4,1.25,0.5,2008,3,"3889824.47",0.0128540504553924
"17995","2008-3","2464008","September 30, 2008","1060","MONTRÉAL","TERREBONNE V",145,120,1.20833333333333,0.541666666666667,2008,3,"3889824.47",0.37276746320638
"17996","2008-3","2464015","September 30, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",51,80,0.6375,0.15,2008,3,"3889824.47",0.131111314645002
"17997","2008-3","2465005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",371,259,1.43243243243243,0.536679536679537,2008,3,"3889824.47",0.953770543790116
"17998","2008-3","2466023","September 30, 2008","1060","MONTRÉAL","MONTRÉAL V",1096,215,5.09767441860465,1.6046511627907,2008,3,"3889824.47",2.81760785982201
"17999","2008-3","2466032","September 30, 2008","1060","MONTRÉAL","WESTMOUNT V",0,1,0,0,2008,3,"3889824.47",0
"18000","2008-3","2466058","September 30, 2008","1060","MONTRÉAL","CÔTE-SAINT-LUC V",14,5,2.8,0.6,2008,3,"3889824.47",0.0359913412750987
"18001","2008-3","2466062","September 30, 2008","1060","MONTRÉAL","HAMPSTEAD V",0,1,0,0,2008,3,"3889824.47",0
"18002","2008-3","2466072","September 30, 2008","1060","MONTRÉAL","MONT-ROYAL V",28,3,9.33333333333333,0,2008,3,"3889824.47",0.0719826825501974
"18003","2008-3","2466087","September 30, 2008","1060","MONTRÉAL","DORVAL V",0,1,0,0,2008,3,"3889824.47",0
"18004","2008-3","2466097","September 30, 2008","1060","MONTRÉAL","POINTE-CLAIRE V",4,2,2,2,2008,3,"3889824.47",0.0102832403643139
"18005","2008-3","2466102","September 30, 2008","1060","MONTRÉAL","KIRKLAND V",2,2,1,0,2008,3,"3889824.47",0.00514162018215696
"18006","2008-3","2466107","September 30, 2008","1060","MONTRÉAL","BEACONSFIELD V",1,4,0.25,0,2008,3,"3889824.47",0.00257081009107848
"18007","2008-3","2466112","September 30, 2008","1060","MONTRÉAL","BAIE-D'URFÉ V",1,1,1,0,2008,3,"3889824.47",0.00257081009107848
"18008","2008-3","2466117","September 30, 2008","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",2,2,1,1.5,2008,3,"3889824.47",0.00514162018215696
"18009","2008-3","2466142","September 30, 2008","1060","MONTRÉAL","DOLLARD-DES ORMEAUX V",23,4,5.75,0.75,2008,3,"3889824.47",0.059128632094805
"18010","2008-3","2467010","September 30, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",2,3,0.666666666666667,0,2008,3,"3889824.47",0.00514162018215696
"18011","2008-3","2467015","September 30, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",10,23,0.434782608695652,0.260869565217391,2008,3,"3889824.47",0.0257081009107848
"18012","2008-3","2467020","September 30, 2008","1060","MONTRÉAL","POINTE-CALUMET MÉ",49,61,0.80327868852459,0.508196721311475,2008,3,"3889824.47",0.125969694462846
"18013","2008-3","2467025","September 30, 2008","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,2,0.5,0,2008,3,"3889824.47",0.00257081009107848
"18014","2008-3","2467030","September 30, 2008","1060","MONTRÉAL","BOIS-DES-FILION V",3,4,0.75,0,2008,3,"3889824.47",0.00771243027323544
"18015","2008-3","2467035","September 30, 2008","1060","MONTRÉAL","SAINT-CONSTANT V",4,11,0.363636363636364,0,2008,3,"3889824.47",0.0102832403643139
"18016","2008-3","2467040","September 30, 2008","1060","MONTRÉAL","BELOEIL V",0,1,0,0,2008,3,"3889824.47",0
"18017","2008-3","2467045","September 30, 2008","1060","MONTRÉAL","MERCIER V",6,18,0.333333333333333,0,2008,3,"3889824.47",0.0154248605464709
"18018","2008-3","2467050","September 30, 2008","1060","MONTRÉAL","CHÂTEAUGUAY V",26,47,0.553191489361702,0.212765957446809,2008,3,"3889824.47",0.0668410623680405
"18019","2008-3","2470022","September 30, 2008","1060","MONTRÉAL","BEAUHARNOIS V",1,8,0.125,0,2008,3,"3889824.47",0.00257081009107848
"18020","2008-3","2471025","September 30, 2008","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",0,14,0,0,2008,3,"3889824.47",0
"18021","2008-3","2471033","September 30, 2008","1060","MONTRÉAL","BOUCHERVILLE V",7,11,0.636363636363636,0,2008,3,"3889824.47",0.0179956706375494
"18022","2008-3","2471055","September 30, 2008","1060","MONTRÉAL","LÉRY V",0,1,0,0,2008,3,"3889824.47",0
"18023","2008-3","2471060","September 30, 2008","1060","MONTRÉAL","L'ÎLE-PERROT V",9,1,9,0,2008,3,"3889824.47",0.0231372908197063
"18024","2008-3","2471065","September 30, 2008","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",23,12,1.91666666666667,0,2008,3,"3889824.47",0.059128632094805
"18025","2008-3","2471070","September 30, 2008","1060","MONTRÉAL","PINCOURT V",39,42,0.928571428571429,0.547619047619048,2008,3,"3889824.47",0.100261593552061
"18026","2008-3","2471083","September 30, 2008","1060","MONTRÉAL","VAUDREUIL-DORION V",41,61,0.672131147540984,0.0983606557377049,2008,3,"3889824.47",0.105403213734218
"18027","2008-3","2471090","September 30, 2008","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",4,5,0.8,0,2008,3,"3889824.47",0.0102832403643139
"18028","2008-3","2471100","September 30, 2008","1060","MONTRÉAL","HUDSON V",3,5,0.6,0,2008,3,"3889824.47",0.00771243027323544
"18029","2008-3","2471105","September 30, 2008","1060","MONTRÉAL","SAINT-LAZARE V",9,26,0.346153846153846,0,2008,3,"3889824.47",0.0231372908197063
"18030","2008-3","2472005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",37,33,1.12121212121212,0.666666666666667,2008,3,"3889824.47",0.0951199733699038
"18031","2008-3","2472010","September 30, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",1,1,1,2,2008,3,"3889824.47",0.00257081009107848
"18032","2008-3","2472015","September 30, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",26,39,0.666666666666667,0.282051282051282,2008,3,"3889824.47",0.0668410623680405
"18033","2008-3","2472020","September 30, 2008","1060","MONTRÉAL","POINTE-CALUMET MÉ",6,9,0.666666666666667,0,2008,3,"3889824.47",0.0154248605464709
"18034","2008-3","2472025","September 30, 2008","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",6,6,1,0.833333333333333,2008,3,"3889824.47",0.0154248605464709
"18035","2008-3","2472032","September 30, 2008","1060","MONTRÉAL","WESTMOUNT V",0,8,0,0,2008,3,"3889824.47",0
"18036","2008-3","2472043","September 30, 2008","1060","MONTRÉAL","SAINT-PLACIDE MÉ",0,4,0,0,2008,3,"3889824.47",0
"18037","2008-3","2473005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",5,5,1,0.4,2008,3,"3889824.47",0.0128540504553924
"18038","2008-3","2473010","September 30, 2008","1060","MONTRÉAL","DEUX-MONTAGNES V",32,8,4,3.125,2008,3,"3889824.47",0.0822659229145113
"18039","2008-3","2473015","September 30, 2008","1060","MONTRÉAL","SAINT-AMABLE MÉ",49,50,0.98,0.4,2008,3,"3889824.47",0.125969694462846
"18040","2008-3","2473020","September 30, 2008","1060","MONTRÉAL","POINTE-CALUMET MÉ",3,3,1,0.666666666666667,2008,3,"3889824.47",0.00771243027323544
"18041","2008-3","2473025","September 30, 2008","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",0,2,0,0,2008,3,"3889824.47",0
"18042","2008-3","2473030","September 30, 2008","1060","MONTRÉAL","BOIS-DES-FILION V",44,18,2.44444444444444,1.5,2008,3,"3889824.47",0.113115644007453
"18043","2008-3","2473035","September 30, 2008","1060","MONTRÉAL","SAINT-CONSTANT V",13,13,1,0,2008,3,"3889824.47",0.0334205311840202
"18044","2008-3","2474005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",34,47,0.723404255319149,0.106382978723404,2008,3,"3889824.47",0.0874075430966683
"18045","2008-3","2475005","September 30, 2008","1060","MONTRÉAL","MIRABEL V",13,24,0.541666666666667,0.0416666666666667,2008,3,"3889824.47",0.0334205311840202
"18046","2008-3","2475017","September 30, 2008","1060","MONTRÉAL","SAINT-JÉRÔME V",63,57,1.10526315789474,0.614035087719298,2008,3,"3889824.47",0.161961035737944
"18047","2008-3","3502036","September 30, 2008","1265","OTTAWA","CLARENCE-ROCKLAND C",0,10,0,0,2008,3,"918223.205515671",0
"18048","2008-3","3502048","September 30, 2008","1265","OTTAWA","RUSSELL TP",2,15,0.133333333333333,0,2008,3,"918223.205515671",0.0217811964235516
"18049","2008-3","3506008","September 30, 2008","1265","OTTAWA","OTTAWA CV",237,319,0.74294670846395,0.0971786833855799,2008,3,"918223.205515671",2.58107177619086
"18050","2008-3","3518001","September 30, 2008","2270","TORONTO","PICKERING CY",1,5,0.2,0,2008,3,"5554781.409999999",0.00180025085811613
"18051","2008-3","3518005","September 30, 2008","2270","TORONTO","AJAX T",35,90,0.388888888888889,0,2008,3,"5554781.409999999",0.0630087800340644
"18052","2008-3","3518029","September 30, 2008","2270","TORONTO","UXBRIDGE TP",0,30,0,0,2008,3,"5554781.409999999",0
"18053","2008-3","3519028","September 30, 2008","2270","TORONTO","VAUGHAN CY",37,168,0.220238095238095,0.113095238095238,2008,3,"5554781.409999999",0.0666092817502966
"18054","2008-3","3519036","September 30, 2008","2270","TORONTO","MARKHAM CY",79,143,0.552447552447552,0,2008,3,"5554781.409999999",0.142219817791174
"18055","2008-3","3519038","September 30, 2008","2270","TORONTO","RICHMOND HILL T",12,46,0.260869565217391,0,2008,3,"5554781.409999999",0.0216030102973935
"18056","2008-3","3519044","September 30, 2008","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",1,45,0.0222222222222222,0,2008,3,"5554781.409999999",0.00180025085811613
"18057","2008-3","3519046","September 30, 2008","2270","TORONTO","AURORA T",1,37,0.027027027027027,0,2008,3,"5554781.409999999",0.00180025085811613
"18058","2008-3","3519048","September 30, 2008","2270","TORONTO","NEWMARKET T",0,30,0,0,2008,3,"5554781.409999999",0
"18059","2008-3","3519049","September 30, 2008","2270","TORONTO","KING TP",1,3,0.333333333333333,0,2008,3,"5554781.409999999",0.00180025085811613
"18060","2008-3","3519070","September 30, 2008","2270","TORONTO","GEORGINA T",0,11,0,0,2008,3,"5554781.409999999",0
"18061","2008-3","3520005","September 30, 2008","2270","TORONTO","AJAX T",284,241,1.17842323651452,1.30705394190871,2008,3,"5554781.409999999",0.51127124370498
"18062","2008-3","3521005","September 30, 2008","2270","TORONTO","AJAX T",4,97,0.0412371134020619,0,2008,3,"5554781.409999999",0.0072010034324645
"18063","2008-3","3521010","September 30, 2008","2270","TORONTO","BRAMPTON CY",377,571,0.660245183887916,0,2008,3,"5554781.409999999",0.678694573509779
"18064","2008-3","3521024","September 30, 2008","2270","TORONTO","CALEDON T",10,12,0.833333333333333,0,2008,3,"5554781.409999999",0.0180025085811613
"18065","2008-3","3522012","September 30, 2008","2270","TORONTO","MONO T",3,7,0.428571428571429,0,2008,3,"5554781.409999999",0.00540075257434838
"18066","2008-3","3522014","September 30, 2008","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",0,11,0,0,2008,3,"5554781.409999999",0
"18067","2008-3","3524001","September 30, 2008","2270","TORONTO","PICKERING CY",30,152,0.197368421052632,0,2008,3,"5554781.409999999",0.0540075257434838
"18068","2008-3","3524002","September 30, 2008","0610","HAMILTON","BURLINGTON CY",25,70,0.357142857142857,0,2008,3,"728309.375",0.343260719388653
"18069","2008-3","3524009","September 30, 2008","2270","TORONTO","MILTON T",6,298,0.0201342281879195,0,2008,3,"5554781.409999999",0.0108015051486968
"18070","2008-3","3524015","September 30, 2008","2270","TORONTO","HALTON HILLS T",2,10,0.2,0,2008,3,"5554781.409999999",0.00360050171623225
"18071","2008-3","3525005","September 30, 2008","0610","HAMILTON","HAMILTON C",76,188,0.404255319148936,0,2008,3,"728309.375",1.0435125869415
"18072","2008-3","3526065","September 30, 2008","0610","HAMILTON","GRIMSBY T",20,31,0.645161290322581,0,2008,3,"728309.375",0.274608575510922
"18073","2008-3","3543007","September 30, 2008","2270","TORONTO","NEW TECUMSETH T",4,26,0.153846153846154,0,2008,3,"5554781.409999999",0.0072010034324645
"18074","2008-3","3543014","September 30, 2008","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",0,22,0,0,2008,3,"5554781.409999999",0
"18075","2008-3","4602069","September 30, 2008","2680","WINNIPEG","TACHÉ RM",5,10,0.5,0,2008,3,"726965.3439999999",0.0687790696113294
"18076","2008-3","4602075","September 30, 2008","2680","WINNIPEG","RITCHOT RM",1,5,0.2,0,2008,3,"726965.3439999999",0.0137558139222659
"18077","2008-3","4610035","September 30, 2008","2680","WINNIPEG","MACDONALD RM",8,14,0.571428571428571,0,2008,3,"726965.3439999999",0.110046511378127
"18078","2008-3","4610052","September 30, 2008","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",1,2,0.5,0,2008,3,"726965.3439999999",0.0137558139222659
"18079","2008-3","4611040","September 30, 2008","2680","WINNIPEG","WINNIPEG CY",336,395,0.850632911392405,0.0556962025316456,2008,3,"726965.3439999999",4.62195347788133
"18080","2008-3","4611042","September 30, 2008","2680","WINNIPEG","HEADINGLEY RM",7,10,0.7,0,2008,3,"726965.3439999999",0.0962906974558611
"18081","2008-3","4612047","September 30, 2008","2680","WINNIPEG","SPRINGFIELD RM",9,20,0.45,0,2008,3,"726965.3439999999",0.123802325300393
"18082","2008-3","4613032","September 30, 2008","2680","WINNIPEG","EAST ST. PAUL RM",18,24,0.75,0,2008,3,"726965.3439999999",0.247604650600786
"18083","2008-3","4613037","September 30, 2008","2680","WINNIPEG","WEST ST. PAUL RM",6,10,0.6,0,2008,3,"726965.3439999999",0.0825348835335953
"18084","2008-3","4613056","September 30, 2008","2680","WINNIPEG","ST. CLEMENTS RM",1,2,0.5,0,2008,3,"726965.3439999999",0.0137558139222659
"18085","2008-3","4706027","September 30, 2008","1490","REGINA","REGINA CY",55,112,0.491071428571429,0.0267857142857143,2008,3,"208876.844",2.63313055419393
"18086","2008-3","4706028","September 30, 2008","1490","REGINA","GRAND COULEE T",1,1,1,0,2008,3,"208876.844",0.0478751009853443
"18087","2008-3","4706029","September 30, 2008","1490","REGINA","EDENWOLD NO. 158 RM",1,1,1,0,2008,3,"208876.844",0.0478751009853443
"18088","2008-3","4706030","September 30, 2008","1490","REGINA","WHITE CITY T",1,4,0.25,0,2008,3,"208876.844",0.0478751009853443
"18089","2008-3","4706055","September 30, 2008","1490","REGINA","BUENA VISTA VL",0,1,0,0,2008,3,"208876.844",0
"18090","2008-3","4706056","September 30, 2008","1490","REGINA","LUMSDEN T",1,2,0.5,0,2008,3,"208876.844",0.0478751009853443
"18091","2008-3","4711065","September 30, 2008","1700","SASKATOON","CORMAN PARK NO. 344 RM",0,4,0,0,2008,3,"255495.063",0
"18092","2008-3","4711066","September 30, 2008","1700","SASKATOON","SASKATOON CY",137,216,0.634259259259259,0,2008,3,"255495.063",5.36213883710152
"18093","2008-3","4711067","September 30, 2008","1700","SASKATOON","LANGHAM T",0,1,0,0,2008,3,"255495.063",0
"18094","2008-3","4711068","September 30, 2008","1700","SASKATOON","WARMAN CY",16,23,0.695652173913043,0,2008,3,"255495.063",0.626235192654192
"18095","2008-3","4711070","September 30, 2008","1700","SASKATOON","MARTENSVILLE CY",19,35,0.542857142857143,0,2008,3,"255495.063",0.743654291276853
"18096","2008-3","4711073","September 30, 2008","1700","SASKATOON","DALMENY T",4,11,0.363636363636364,0,2008,3,"255495.063",0.156558798163548
"18097","2008-3","4711075","September 30, 2008","1700","SASKATOON","OSLER T",1,2,0.5,0,2008,3,"255495.063",0.039139699540887
"18098","2008-3","4711077","September 30, 2008","1700","SASKATOON","CLAVET VL",1,2,0.5,0,2008,3,"255495.063",0.039139699540887
"18099","2008-3","4712054","September 30, 2008","1700","SASKATOON","VANSCOY NO. 345 RM",0,4,0,0,2008,3,"255495.063",0
"18100","2008-3","4712056","September 30, 2008","1700","SASKATOON","DELISLE T",0,1,0,0,2008,3,"255495.063",0
"18101","2008-3","4806014","September 30, 2008","0140","CALGARY","ROCKY VIEW COUNTY MD",6,26,0.230769230769231,0,2008,3,"1210335.22",0.0495730430780986
"18102","2008-3","4806016","September 30, 2008","0140","CALGARY","CALGARY CY",774,1007,0.768619662363456,0.00794438927507448,2008,3,"1210335.22",6.39492255707473
"18103","2008-3","4806017","September 30, 2008","0140","CALGARY","CHESTERMERE CY",12,22,0.545454545454545,0,2008,3,"1210335.22",0.0991460861561973
"18104","2008-3","4806019","September 30, 2008","0140","CALGARY","COCHRANE T",33,64,0.515625,0,2008,3,"1210335.22",0.272651736929543
"18105","2008-3","4806021","September 30, 2008","0140","CALGARY","AIRDRIE CY",49,131,0.374045801526718,0,2008,3,"1210335.22",0.404846518471139
"18106","2008-3","4806026","September 30, 2008","0140","CALGARY","CROSSFIELD T",10,1,10,0,2008,3,"1210335.22",0.0826217384634977
"18107","2008-3","4810066","September 30, 2008","0340","EDMONTON","BON ACCORD T",7,7,1,0,2008,3,"1153212.8800000001",0.0606999810824173
"18108","2008-3","4811012","September 30, 2008","0340","EDMONTON","LEDUC COUNTY MD",0,8,0,0,2008,3,"1153212.8800000001",0
"18109","2008-3","4811013","September 30, 2008","0340","EDMONTON","BEAUMONT CY",54,74,0.72972972972973,0,2008,3,"1153212.8800000001",0.468256996921505
"18110","2008-3","4811016","September 30, 2008","0340","EDMONTON","LEDUC CY",105,130,0.807692307692308,0,2008,3,"1153212.8800000001",0.91049971623626
"18111","2008-3","4811018","September 30, 2008","0340","EDMONTON","DEVON T",8,8,1,0,2008,3,"1153212.8800000001",0.0693714069513341
"18112","2008-3","4811021","September 30, 2008","0340","EDMONTON","THORSBY T",1,1,1,0,2008,3,"1153212.8800000001",0.00867142586891676
"18113","2008-3","4811034","September 30, 2008","0340","EDMONTON","PARKLAND COUNTY MD",32,44,0.727272727272727,0,2008,3,"1153212.8800000001",0.277485627805336
"18114","2008-3","4811038","September 30, 2008","0340","EDMONTON","SEBA BEACH SV",0,1,0,0,2008,3,"1153212.8800000001",0
"18115","2008-3","4811048","September 30, 2008","0340","EDMONTON","STONY PLAIN T",88,82,1.07317073170732,0,2008,3,"1153212.8800000001",0.763085476464675
"18116","2008-3","4811049","September 30, 2008","0340","EDMONTON","SPRUCE GROVE CY",107,124,0.862903225806452,0,2008,3,"1153212.8800000001",0.927842567974093
"18117","2008-3","4811052","September 30, 2008","0340","EDMONTON","STRATHCONA COUNTY SM",144,160,0.9,0.025,2008,3,"1153212.8800000001",1.24868532512401
"18118","2008-3","4811056","September 30, 2008","0340","EDMONTON","FORT SASKATCHEWAN CY",209,130,1.60769230769231,0.0307692307692308,2008,3,"1153212.8800000001",1.8123280066036
"18119","2008-3","4811059","September 30, 2008","0340","EDMONTON","STURGEON COUNTY MD",0,25,0,0,2008,3,"1153212.8800000001",0
"18120","2008-3","4811061","September 30, 2008","0340","EDMONTON","EDMONTON CY",658,736,0.894021739130435,0.047554347826087,2008,3,"1153212.8800000001",5.70579822174723
"18121","2008-3","4811062","September 30, 2008","0340","EDMONTON","ST. ALBERT CY",86,91,0.945054945054945,0,2008,3,"1153212.8800000001",0.745742624726841
"18122","2008-3","4811064","September 30, 2008","0340","EDMONTON","GIBBONS T",0,6,0,0,2008,3,"1153212.8800000001",0
"18123","2008-3","4811068","September 30, 2008","0340","EDMONTON","MORINVILLE T",70,75,0.933333333333333,0,2008,3,"1153212.8800000001",0.606999810824173
"18124","2008-3","5915001","September 30, 2008","2410","VANCOUVER","LANGLEY DM",204,205,0.995121951219512,0.204878048780488,2008,3,"2284235.59",0.893077758235962
"18125","2008-3","5915002","September 30, 2008","2410","VANCOUVER","LANGLEY CY",2,2,1,0,2008,3,"2284235.59",0.008755664296431
"18126","2008-3","5915004","September 30, 2008","2410","VANCOUVER","SURREY CY",658,532,1.23684210526316,0.0526315789473684,2008,3,"2284235.59",2.8806135535258
"18127","2008-3","5915007","September 30, 2008","2410","VANCOUVER","WHITE ROCK CY",29,12,2.41666666666667,1.58333333333333,2008,3,"2284235.59",0.12695713229825
"18128","2008-3","5915011","September 30, 2008","2410","VANCOUVER","DELTA DM",32,38,0.842105263157895,0.0526315789473684,2008,3,"2284235.59",0.140090628742896
"18129","2008-3","5915015","September 30, 2008","2410","VANCOUVER","RICHMOND CY",77,70,1.1,0.471428571428571,2008,3,"2284235.59",0.337093075412594
"18130","2008-3","5915020","September 30, 2008","2410","VANCOUVER","GREATER VANCOUVER A RDA",5,3,1.66666666666667,2.66666666666667,2008,3,"2284235.59",0.0218891607410775
"18131","2008-3","5915022","September 30, 2008","2410","VANCOUVER","VANCOUVER CY",259,242,1.0702479338843,0.305785123966942,2008,3,"2284235.59",1.13385852638781
"18132","2008-3","5915025","September 30, 2008","2410","VANCOUVER","BURNABY CY",101,85,1.18823529411765,0.0470588235294118,2008,3,"2284235.59",0.442161046969765
"18133","2008-3","5915029","September 30, 2008","2410","VANCOUVER","NEW WESTMINSTER CY",19,19,1,1.68421052631579,2008,3,"2284235.59",0.0831788108160945
"18134","2008-3","5915034","September 30, 2008","2410","VANCOUVER","COQUITLAM CY",104,53,1.9622641509434,0.962264150943396,2008,3,"2284235.59",0.455294543414412
"18135","2008-3","5915038","September 30, 2008","2410","VANCOUVER","ANMORE VL",3,3,1,0,2008,3,"2284235.59",0.0131334964446465
"18136","2008-3","5915039","September 30, 2008","2410","VANCOUVER","PORT COQUITLAM CY",46,23,2,0.782608695652174,2008,3,"2284235.59",0.201380278817913
"18137","2008-3","5915043","September 30, 2008","2410","VANCOUVER","PORT MOODY CY",18,14,1.28571428571429,1.92857142857143,2008,3,"2284235.59",0.078800978667879
"18138","2008-3","5915046","September 30, 2008","2410","VANCOUVER","NORTH VANCOUVER DM",19,23,0.826086956521739,0,2008,3,"2284235.59",0.0831788108160945
"18139","2008-3","5915051","September 30, 2008","2410","VANCOUVER","NORTH VANCOUVER CY",31,13,2.38461538461538,0.461538461538462,2008,3,"2284235.59",0.13571279659468
"18140","2008-3","5915055","September 30, 2008","2410","VANCOUVER","WEST VANCOUVER DM",34,38,0.894736842105263,0.473684210526316,2008,3,"2284235.59",0.148846293039327
"18141","2008-3","5915062","September 30, 2008","2410","VANCOUVER","BOWEN ISLAND IM",5,9,0.555555555555556,0,2008,3,"2284235.59",0.0218891607410775
"18142","2008-3","5915070","September 30, 2008","2410","VANCOUVER","PITT MEADOWS CY",19,24,0.791666666666667,0,2008,3,"2284235.59",0.0831788108160945
