"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","comp_per_10kpop"
"11909","2012-1","1265",5,3,"March 31, 2012","OTTAWA",618,NA,NA,11,56.1818181818182,0.363636363636364,11.1818181818182,3.81818181818182,4,296,309,9,NA,618,79.4870550161812,855.590711488673,318193.749190938,134900,1750000,2012,1,"969798.204965517",6.37245972240147
"11910","2012-1","1400",2,1,"March 31, 2012","QUÉBEC",164,NA,NA,82,2,0,4.06,0.922077922077922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"784516.406",2.09045978829409
"11911","2012-1","1400",4,1,"March 31, 2012","QUÉBEC",23,NA,NA,5,4.6,0,5,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"784516.406",0.29317423860222
"11912","2012-1","1400",4,3,"March 31, 2012","QUÉBEC",8,NA,NA,1,8,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"784516.406",0.101973648209468
"11913","2012-1","1490",1,1,"March 31, 2012","REGINA",195,NA,NA,195,1,0,9.47179487179487,0.497005988023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"226030.03100000002",8.62717220084795
"11914","2012-1","1490",1,2,"March 31, 2012","REGINA",9,NA,NA,9,1,0,8.77777777777778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"226030.03100000002",0.398177178500674
"11915","2012-1","1490",2,2,"March 31, 2012","REGINA",18,NA,NA,9,2,0,10.8888888888889,0.777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"226030.03100000002",0.796354357001349
"11916","2012-1","1490",4,3,"March 31, 2012","REGINA",5,NA,NA,1,5,0,15,NA,NA,NA,NA,5,NA,5,116.4,1252.91796,325534.2,314760,331427,2012,1,"226030.03100000002",0.221209543611486
"11917","2012-1","1490",5,2,"March 31, 2012","REGINA",86,NA,NA,2,43,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"226030.03100000002",3.80480415011756
"11918","2012-1","1700",1,1,"March 31, 2012","SASKATOON",362,NA,NA,362,1,0,6.78272980501393,0.935028248587571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"281837.063",12.8443007511755
"11919","2012-1","1700",4,1,"March 31, 2012","SASKATOON",23,NA,NA,6,3.83333333333333,0,8,2.83333333333333,NA,NA,10,11,NA,21,0,0,309128.571428571,215000,419900,2012,1,"281837.063",0.816074357118886
"11920","2012-1","1700",5,3,"March 31, 2012","SASKATOON",86,NA,NA,1,86,0,19,2,NA,37,49,NA,NA,86,88.5,952.605150000001,246069.76744186,179900,324400,2012,1,"281837.063",3.05140846574888
"11921","2012-1","2270",4,1,"March 31, 2012","TORONTO",784,NA,NA,139,5.64028776978417,0,11.32,0.896825396825397,NA,NA,1,253,NA,254,44.8267716535433,482.510887401575,479841.220472441,267990,880900,2012,1,"5863259",1.33714031735593
"11922","2012-1","2410",2,1,"March 31, 2012","VANCOUVER",62,NA,NA,31,2,0,9.73333333333333,0.580645161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"2424356",0.255738018673825
"11923","2012-1","2410",4,3,"March 31, 2012","VANCOUVER",707,NA,NA,139,5.0863309352518,0.302158273381295,9.21014492753623,3.07194244604317,NA,1,116,380,51,548,63.2299270072993,680.600611313869,456940.217153285,276900,1790000,2012,1,"2424356",2.91623837423217
"11924","2012-1","2410",5,2,"March 31, 2012","VANCOUVER",151,NA,NA,14,10.7857142857143,1.21428571428571,9.83333333333333,2.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"2424356",0.622845819673348
"11925","2012-1","2440",1,2,"March 31, 2012","VICTORIA",4,NA,NA,4,1,0,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"359224.094",0.111351105530243
"11926","2012-1","2440",2,2,"March 31, 2012","VICTORIA",2,NA,NA,2,1,0,20.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"359224.094",0.0556755527651216
"11927","2012-1","2440",5,2,"March 31, 2012","VICTORIA",8,NA,NA,8,1,0,5.25,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"359224.094",0.222702211060486
"11928","2012-1","2440",5,3,"March 31, 2012","VICTORIA",246,NA,NA,7,35.1428571428571,1.71428571428571,12.4285714285714,1.28571428571429,4,137,104,NA,NA,245,27.9714285714286,301.08166,357187.67755102,169000,899000,2012,1,"359224.094",6.84809299010996
"11929","2012-1","2680",4,2,"March 31, 2012","WINNIPEG",55,NA,NA,8,6.875,0,7.375,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,"758405.7189999999",0.725205501779714
"11930","2012-1","2680",4,3,"March 31, 2012","WINNIPEG",22,NA,NA,5,4.4,0,5,4.4,NA,NA,4,3,NA,7,0,0,337571.428571429,299000,383000,2012,1,"758405.7189999999",0.290082200711886
"11931","2012-2","0140",4,3,"June 30, 2012","CALGARY",358,NA,NA,69,5.18840579710145,0,9.92424242424242,0.909090909090909,NA,NA,249,100,NA,349,105.040114613181,1130.64128968481,278091.905444126,210200,859000,2012,2,"1315683.97",2.72101817885643
"11932","2012-2","0340",2,1,"June 30, 2012","EDMONTON",334,NA,NA,167,2,0,7.24550898203593,1.07272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"1247028.47",2.67836707849982
"11933","2012-2","0340",4,3,"June 30, 2012","EDMONTON",134,NA,NA,24,5.58333333333333,0,12.875,2,NA,NA,53,77,NA,130,88.0384615384615,947.637196153846,291624.184615385,205000,380000,2012,2,"1247028.47",1.07455445664364
"11934","2012-2","0340",5,2,"June 30, 2012","EDMONTON",105,NA,NA,2,52.5,4.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"1247028.47",0.842001626474494
"11935","2012-2","0340",5,3,"June 30, 2012","EDMONTON",588,NA,NA,11,53.4545454545455,2.81818181818182,21.8181818181818,4.25,NA,122,455,1,NA,578,86.9602076124567,936.030978719723,262977.238754325,166844,845900,2012,2,"1247028.47",4.71520910825717
"11936","2012-2","0580",2,1,"June 30, 2012","HALIFAX",32,NA,NA,16,2,0,7.35714285714286,1.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"405003",0.79011760406713
"11937","2012-2","0610",4,3,"June 30, 2012","HAMILTON",66,NA,NA,14,4.71428571428571,0,10.5,1.42857142857143,NA,NA,9,3,NA,12,0,0,288045.166666667,234990,342900,2012,2,"749615.9380000001",0.880450863626115
"11938","2012-2","1060",1,1,"June 30, 2012","MONTRÉAL",1050,NA,NA,1050,1,0,5.68187422934649,-0.858006042296072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"4045047.31",2.59576692070877
"11939","2012-2","1060",4,1,"June 30, 2012","MONTRÉAL",221,NA,NA,53,4.16981132075472,0.679245283018868,7.69387755102041,-1.23529411764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"4045047.31",0.546347132834894
"11940","2012-2","1060",4,3,"June 30, 2012","MONTRÉAL",3,NA,NA,1,3,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"4045047.31",0.00741647691631078
"11941","2012-2","1060",5,1,"June 30, 2012","MONTRÉAL",88,NA,NA,44,2,0.795454545454545,5.51515151515152,-0.516129032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"4045047.31",0.217549989545116
"11942","2012-2","1060",5,3,"June 30, 2012","MONTRÉAL",2411,NA,NA,209,11.5358851674641,2.11004784688995,8.65174129353234,-0.6875,NA,99,153,20,4,276,60.1775362318841,647.744982246376,233605.307971014,144200,430000,2012,2,"4045047.31",5.96037528174176
"11943","2012-2","1265",5,3,"June 30, 2012","OTTAWA",76,NA,NA,4,19,4,8.25,1.25,NA,23,53,NA,NA,76,68.8289473684211,740.867906578948,316119.736842105,244900,1148300,2012,2,"972944.342279357",0.781134096755747
"11944","2012-2","1400",2,1,"June 30, 2012","QUÉBEC",144,NA,NA,72,2,0,5.63636363636364,0.782608695652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"785909.844",1.83227123440892
"11945","2012-2","1400",5,1,"June 30, 2012","QUÉBEC",18,NA,NA,8,2.25,0.375,4.75,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"785909.844",0.229033904301115
"11946","2012-2","1400",5,4,"June 30, 2012","QUÉBEC",52,NA,NA,1,52,3,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"785909.844",0.661653501314331
"11947","2012-2","1490",1,1,"June 30, 2012","REGINA",232,NA,NA,232,1,0,10.051724137931,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"227530.719",10.1964253890482
"11948","2012-2","1490",4,2,"June 30, 2012","REGINA",6,NA,NA,1,6,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"227530.719",0.263700656613316
"11949","2012-2","1490",5,3,"June 30, 2012","REGINA",94,NA,NA,10,9.4,1.7,8.22222222222222,1.25,NA,NA,61,26,NA,87,64.5172413793103,694.457134482759,237729.034482759,186900,299900,2012,2,"227530.719",4.13131028694196
"11950","2012-2","1700",1,3,"June 30, 2012","SASKATOON",14,NA,NA,14,1,0,5.42857142857143,8.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"283750.938",0.493390439470547
"11951","2012-2","1700",5,2,"June 30, 2012","SASKATOON",102,NA,NA,2,51,4,12.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"283750.938",3.59470177328542
"11952","2012-2","2270",1,3,"June 30, 2012","TORONTO",4,NA,NA,4,1,0,6.66666666666667,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"5883347",0.00679885106215901
"11953","2012-2","2270",4,3,"June 30, 2012","TORONTO",350,NA,NA,44,7.95454545454545,0,9.79545454545454,1.97727272727273,NA,NA,42,77,NA,119,12.8823529411765,138.664358823529,377016.302521008,284990,609900,2012,2,"5883347",0.594899467938913
"11954","2012-2","2410",1,1,"June 30, 2012","VANCOUVER",605,NA,NA,605,1,0,9.58010118043845,0.709090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"2434716",2.48488940804595
"11955","2012-2","2410",2,1,"June 30, 2012","VANCOUVER",46,NA,NA,23,2,0,10.3913043478261,0.347826086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"2434716",0.18893374011589
"11956","2012-2","2410",2,3,"June 30, 2012","VANCOUVER",66,NA,NA,33,2,0,10.0625,3.78787878787879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"2434716",0.271078844514104
"11957","2012-2","2440",4,3,"June 30, 2012","VICTORIA",30,NA,NA,7,4.28571428571429,0,11.2857142857143,1.28571428571429,NA,NA,10,20,NA,30,93.5,1006.42465,565940,374900,849900,2012,2,"360824.656",0.831428770211313
"11958","2012-2","2680",1,3,"June 30, 2012","WINNIPEG",3,NA,NA,3,1,0,5.33333333333333,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,"760882.531",0.0394278995478738
"11959","2012-3","0140",1,1,"September 30, 2012","CALGARY",1456,NA,NA,1456,1,0,5.84043321299639,0.36878453038674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"1328390.13",10.9606354874076
"11960","2012-3","0140",4,3,"September 30, 2012","CALGARY",190,NA,NA,29,6.55172413793103,0,9.82758620689655,2,NA,1,131,34,NA,166,102.012048192771,1098.04748554217,273644.319277108,219600,688645,2012,3,"1328390.13",1.43030270783478
"11961","2012-3","0140",5,2,"September 30, 2012","CALGARY",178,NA,NA,2,89,8,18,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"1328390.13",1.33996779997153
"11962","2012-3","0140",5,3,"September 30, 2012","CALGARY",324,NA,NA,11,29.4545454545455,2.63636363636364,12,1.55555555555556,NA,44,106,NA,NA,150,90.2333333333333,971.262576666666,267926.353333333,149900,524900,2012,3,"1328390.13",2.43904251230774
"11963","2012-3","0340",2,1,"September 30, 2012","EDMONTON",348,NA,NA,174,2,0,6.69879518072289,1.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"1257258.41",2.76792739847332
"11964","2012-3","0340",2,3,"September 30, 2012","EDMONTON",32,NA,NA,16,2,0,6.73333333333333,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"1257258.41",0.25452205962973
"11965","2012-3","0340",4,1,"September 30, 2012","EDMONTON",38,NA,NA,10,3.8,0,8.3,0.333333333333333,NA,NA,9,21,NA,30,91.7333333333333,987.408426666667,296099.333333333,210528,331000,2012,3,"1257258.41",0.302244945810305
"11966","2012-3","0580",2,1,"September 30, 2012","HALIFAX",28,NA,NA,14,2,0,8.25,0.642857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"405102.09400000004",0.691183788351388
"11967","2012-3","0610",2,1,"September 30, 2012","HAMILTON",30,NA,NA,15,2,0,8.26666666666667,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"750706.4380000001",0.399623587616016
"11968","2012-3","0610",5,3,"September 30, 2012","HAMILTON",62,NA,NA,1,62,4,48,0,NA,23,37,NA,NA,60,0,0,323223.333333333,206400,489900,2012,3,"750706.4380000001",0.825888747739766
"11969","2012-3","1060",1,1,"September 30, 2012","MONTRÉAL",1235,NA,NA,1235,1,0,5.57142857142857,-0.885749385749386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"4054501.25",3.04599733444403
"11970","2012-3","1060",4,3,"September 30, 2012","MONTRÉAL",37,NA,NA,8,4.625,2,6.85714285714286,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"4054501.25",0.0912566003031816
"11971","2012-3","1060",5,1,"September 30, 2012","MONTRÉAL",128,NA,NA,64,2,1.21875,7.15384615384615,-0.488372093023256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"4054501.25",0.315698509156952
"11972","2012-3","1060",5,2,"September 30, 2012","MONTRÉAL",530,NA,NA,77,6.88311688311688,2.32467532467532,5.76811594202899,-0.847826086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"4054501.25",1.30718913947801
"11973","2012-3","1265",2,1,"September 30, 2012","OTTAWA",32,NA,NA,16,2,0,8.9375,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"975938.308453518",0.32788957788436
"11974","2012-3","1265",4,1,"September 30, 2012","OTTAWA",420,NA,NA,82,5.1219512195122,0,9.92592592592593,0.560975609756098,NA,NA,13,382,12,407,60.2407862407862,648.425799017199,319041.179361179,232900,454000,2012,3,"975938.308453518",4.30355070973222
"11975","2012-3","1265",4,2,"September 30, 2012","OTTAWA",3,NA,NA,1,3,0,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"975938.308453518",0.0307396479266587
"11976","2012-3","1400",2,3,"September 30, 2012","QUÉBEC",2,NA,NA,1,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"787273.9689999999",0.0254041169751924
"11977","2012-3","1400",4,3,"September 30, 2012","QUÉBEC",17,NA,NA,3,5.66666666666667,1.33333333333333,3.66666666666667,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"787273.9689999999",0.215934994289135
"11978","2012-3","1400",5,1,"September 30, 2012","QUÉBEC",70,NA,NA,35,2,2,4.94736842105263,1.51428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"787273.9689999999",0.889144094131734
"11979","2012-3","1490",5,3,"September 30, 2012","REGINA",82,NA,NA,13,6.30769230769231,2,12.2307692307692,1,NA,NA,60,22,NA,82,69.5,748.09105,247153.170731707,186900,303900,2012,3,"229017.625",3.58051045197941
"11980","2012-3","1700",1,1,"September 30, 2012","SASKATOON",363,NA,NA,363,1,0,7.59610027855153,0.765714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"285408.594",12.7186079056891
"11981","2012-3","1700",2,2,"September 30, 2012","SASKATOON",2,NA,NA,1,2,0,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"285408.594",0.0700749746869921
"11982","2012-3","1700",5,2,"September 30, 2012","SASKATOON",79,NA,NA,1,79,7,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"285408.594",2.76796150013619
"11983","2012-3","1700",5,3,"September 30, 2012","SASKATOON",113,NA,NA,3,37.6666666666667,2.66666666666667,13.3333333333333,2,NA,6,107,NA,NA,113,86.4513274336283,930.553443362832,276121.238938053,225900,389900,2012,3,"285408.594",3.95923606981505
"11984","2012-3","2270",1,3,"September 30, 2012","TORONTO",15,NA,NA,15,1,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"5903972.25",0.025406623481335
"11985","2012-3","2270",4,1,"September 30, 2012","TORONTO",751,NA,NA,136,5.52205882352941,0,8.70676691729323,1.22388059701493,NA,NA,NA,202,21,223,40.1928251121076,432.631550224215,407828.430493274,266600,929800,2012,3,"5903972.25",1.2720249489655
"11986","2012-3","2410",4,3,"September 30, 2012","VANCOUVER",730,NA,NA,134,5.44776119402985,0.276119402985075,8.78030303030303,1.13432835820896,NA,7,63,204,74,348,62.8936781609195,676.981262356322,559603.574712644,199000,1525000,2012,3,"2443071.13",2.98804234979438
"11987","2012-3","2440",1,1,"September 30, 2012","VICTORIA",134,NA,NA,134,1,0,10.4375,0.708955223880597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"362591.313",3.69562080490329
"11988","2012-3","2440",1,2,"September 30, 2012","VICTORIA",3,NA,NA,3,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"362591.313",0.0827377792142527
"11989","2012-3","2440",1,3,"September 30, 2012","VICTORIA",1,NA,NA,1,1,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"362591.313",0.0275792597380842
"11990","2012-3","2680",2,3,"September 30, 2012","WINNIPEG",12,NA,NA,6,2,0,7,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,"762807.688",0.157313569183639
"11991","2012-3","2680",5,3,"September 30, 2012","WINNIPEG",112,NA,NA,3,37.3333333333333,3.33333333333333,10.6666666666667,9.5,NA,22,80,NA,NA,102,41.7352941176471,449.234532352942,242270.519607843,185687,357000,2012,3,"762807.688",1.4682599790473
"11992","2012-4","0140",4,1,"December 31, 2012","CALGARY",34,NA,NA,7,4.85714285714286,0,14.1428571428571,0,NA,NA,NA,30,NA,30,0,0,310996.666666667,299900,325900,2012,4,"1339347.8800000001",0.253854883467617
"11993","2012-4","0140",4,3,"December 31, 2012","CALGARY",512,NA,NA,86,5.95348837209302,0,9.26744186046512,2.73529411764706,NA,7,286,172,NA,465,105.89247311828,1139.81599139785,306964.243010753,169300,910349,2012,4,"1339347.8800000001",3.82275589221823
"11994","2012-4","0140",5,2,"December 31, 2012","CALGARY",70,NA,NA,1,70,5,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"1339347.8800000001",0.522642407139212
"11995","2012-4","0340",4,1,"December 31, 2012","EDMONTON",51,NA,NA,15,3.4,0,10.1333333333333,0.5,NA,NA,20,12,NA,32,110.46875,1189.074578125,466234.375,275000,783700,2012,4,"1266810.84",0.402585756212822
"11996","2012-4","0580",4,1,"December 31, 2012","HALIFAX",24,NA,NA,5,4.8,0,16.4,1,NA,NA,NA,15,NA,15,0,0,342726.666666667,329900,357900,2012,4,"405422.656",0.591974810603579
"11997","2012-4","0580",5,3,"December 31, 2012","HALIFAX",78,NA,NA,2,39,6,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"405422.656",1.92391813446163
"11998","2012-4","0610",5,2,"December 31, 2012","HAMILTON",123,NA,NA,5,24.6,2,13.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"751881.0630000001",1.63589703282632
"11999","2012-4","1060",2,1,"December 31, 2012","MONTRÉAL",242,NA,NA,121,2,0,6,-0.226666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"4062701.25",0.595662799473626
"12000","2012-4","1060",5,3,"December 31, 2012","MONTRÉAL",2893,NA,NA,176,16.4375,3.1875,9.41420118343195,-0.917355371900826,NA,32,88,37,NA,157,0,0,272970.700636943,150000,368000,2012,4,"4062701.25",7.12087801188926
"12001","2012-4","1265",1,1,"December 31, 2012","OTTAWA",543,NA,NA,543,1,0,6.72023809523809,0.911602209944751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"978709",5.54812513218945
"12002","2012-4","1265",4,1,"December 31, 2012","OTTAWA",407,NA,NA,77,5.28571428571429,0,9.28571428571429,0.402597402597403,NA,NA,31,361,4,396,33.5378787878788,360.998373484848,316228.702020202,201206,699900,2012,4,"978709",4.15853946372211
"12003","2012-4","1265",5,3,"December 31, 2012","OTTAWA",498,NA,NA,16,31.125,3.9375,10.1875,3.3125,NA,178,320,NA,NA,498,47.8172690763052,514.700302610442,285700,164900,635900,2012,4,"978709",5.08833575659363
"12004","2012-4","1400",2,2,"December 31, 2012","QUÉBEC",2,NA,NA,1,2,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"788622.2810000001",0.0253606834118855
"12005","2012-4","1490",1,2,"December 31, 2012","REGINA",8,NA,NA,8,1,0,8.375,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"230409.375",0.347208094288698
"12006","2012-4","1490",2,2,"December 31, 2012","REGINA",30,NA,NA,15,2,0,7.93333333333333,0.785714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"230409.375",1.30203035358262
"12007","2012-4","1490",2,3,"December 31, 2012","REGINA",2,NA,NA,1,2,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"230409.375",0.0868020235721745
"12008","2012-4","1490",4,1,"December 31, 2012","REGINA",6,NA,NA,1,6,0,9,-1,NA,NA,6,NA,NA,6,0,0,347136.666666667,332820,350000,2012,4,"230409.375",0.260406070716524
"12009","2012-4","1490",4,3,"December 31, 2012","REGINA",35,NA,NA,7,5,0,12.1428571428571,-1.66666666666667,NA,NA,26,9,NA,35,125.485714285714,1350.71568,334711.428571429,283900,407501,2012,4,"230409.375",1.51903541251305
"12010","2012-4","1490",5,3,"December 31, 2012","REGINA",86,NA,NA,5,17.2,2.4,9,-2,NA,NA,71,12,NA,83,88.4819277108434,952.410621686747,251399.963855422,227345,273377,2012,4,"230409.375",3.7324870136035
"12011","2012-4","1700",1,2,"December 31, 2012","SASKATOON",1,NA,NA,1,1,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"287148.656",0.0348251673516452
"12012","2012-4","1700",1,3,"December 31, 2012","SASKATOON",7,NA,NA,7,1,0,5.85714285714286,11.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"287148.656",0.243776171461516
"12013","2012-4","1700",2,1,"December 31, 2012","SASKATOON",46,NA,NA,23,2,0,7.52380952380952,0.695652173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"287148.656",1.60195769817568
"12014","2012-4","1700",4,1,"December 31, 2012","SASKATOON",15,NA,NA,4,3.75,0,9.25,0,NA,NA,4,NA,NA,4,0,0,322450,295000,349900,2012,4,"287148.656",0.522377510274678
"12015","2012-4","1700",4,3,"December 31, 2012","SASKATOON",56,NA,NA,11,5.09090909090909,0,15.7272727272727,5.81818181818182,NA,NA,1,41,NA,42,16.4761904761905,177.348066666667,333988.095238095,289900,349900,2012,4,"287148.656",1.95020937169213
"12016","2012-4","1700",5,2,"December 31, 2012","SASKATOON",5,NA,NA,1,5,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"287148.656",0.174125836758226
"12017","2012-4","2270",1,2,"December 31, 2012","TORONTO",2,NA,NA,2,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"5922947.75",0.00337669701712294
"12018","2012-4","2270",4,1,"December 31, 2012","TORONTO",916,NA,NA,140,6.54285714285714,0,8.39855072463768,1.04580152671756,NA,NA,9,230,NA,239,19.8995815899582,214.197106276151,423808.117154812,267990,849900,2012,4,"5922947.75",1.5465272338423
"12019","2012-4","2270",5,2,"December 31, 2012","TORONTO",476,NA,NA,10,47.6,2.3,15,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"5922947.75",0.803653890075259
"12020","2012-4","2440",1,1,"December 31, 2012","VICTORIA",174,NA,NA,174,1,0,8.57803468208093,0.563218390804598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"364130.688",4.77850413970052
"12021","2012-4","2440",4,2,"December 31, 2012","VICTORIA",8,NA,NA,1,8,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"364130.688",0.219701339756346
"12022","2012-4","2680",2,1,"December 31, 2012","WINNIPEG",14,NA,NA,7,2,0,7.28571428571429,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,"765230.813",0.182951336540077
"12023","2013-1","0140",1,1,"March 31, 2013","CALGARY",1221,NA,NA,1221,1,0,6.51799163179916,0.365289256198347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"1350164.8800000001",9.04333995119174
"12024","2013-1","0140",2,1,"March 31, 2013","CALGARY",194,NA,NA,97,2,0,8.14432989690722,0.319587628865979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"1350164.8800000001",1.4368615483466
"12025","2013-1","0140",5,2,"March 31, 2013","CALGARY",40,NA,NA,1,40,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"1350164.8800000001",0.296260113061154
"12026","2013-1","0340",2,2,"March 31, 2013","EDMONTON",2,NA,NA,1,2,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"1276549.2200000002",0.0156672376486979
"12027","2013-1","0340",2,3,"March 31, 2013","EDMONTON",38,NA,NA,19,2,0,13.1578947368421,5.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1,"1276549.2200000002",0.297677515325261
"12028","2013-1","0340",4,1,"March 31, 2013","EDMONTON",53,NA,NA,14,3.78571428571429,0,7.57142857142857,0.666666666666667,NA,NA,NA,22,NA,22,104.136363636364,1120.91340454545,321695.454545455,289000,420000,2013,1,"1276549.2200000002",0.415181797690496
