"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","population","underconstr_per_10kpop"
"3328","2011","2680",5,3,"December 31, 2011","WINNIPEG",379,13,29.1538461538462,1.15384615384615,4,"755814.594",5.01445728897899
"3329","2012","0340",1,1,"December 31, 2012","EDMONTON",3735,3735,1,0,4,"1266810.84",29.4834862638214
"3330","2012","0340",1,2,"December 31, 2012","EDMONTON",9,9,1,0,4,"1266810.84",0.0710445452140274
"3331","2012","0340",1,3,"December 31, 2012","EDMONTON",6,6,1,0,4,"1266810.84",0.0473630301426849
"3332","2012","0340",2,1,"December 31, 2012","EDMONTON",1344,672,2,0,4,"1266810.84",10.6093187519614
"3333","2012","0340",2,2,"December 31, 2012","EDMONTON",4,2,2,0,4,"1266810.84",0.0315753534284566
"3334","2012","0340",2,3,"December 31, 2012","EDMONTON",172,86,2,0,4,"1266810.84",1.35774019742363
"3335","2012","0340",4,1,"December 31, 2012","EDMONTON",146,39,3.74358974358974,0,4,"1266810.84",1.15250040013867
"3336","2012","0340",4,2,"December 31, 2012","EDMONTON",12,2,6,0,4,"1266810.84",0.0947260602853698
"3337","2012","0340",4,3,"December 31, 2012","EDMONTON",893,174,5.13218390804598,0,4,"1266810.84",7.04919765290294
"3338","2012","0340",5,2,"December 31, 2012","EDMONTON",2075,27,76.8518518518518,1.92592592592593,4,"1266810.84",16.3797145910119
"3339","2012","0340",5,3,"December 31, 2012","EDMONTON",3527,50,70.54,2.64,4,"1266810.84",27.8415678855416
"3340","2012","2440",1,1,"December 31, 2012","VICTORIA",416,416,1,0,4,"364130.688",11.42446966733
"3341","2012","2440",1,2,"December 31, 2012","VICTORIA",5,5,1,0,4,"364130.688",0.137313337347716
"3342","2012","2440",1,3,"December 31, 2012","VICTORIA",7,7,1,0,4,"364130.688",0.192238672286803
"3343","2012","2440",2,1,"December 31, 2012","VICTORIA",72,36,2,0,4,"364130.688",1.97731205780711
"3344","2012","2440",2,2,"December 31, 2012","VICTORIA",5,5,1,0,4,"364130.688",0.137313337347716
"3345","2012","2440",2,3,"December 31, 2012","VICTORIA",20,10,2,0,4,"364130.688",0.549253349390865
"3346","2012","2440",4,1,"December 31, 2012","VICTORIA",4,1,4,0,4,"364130.688",0.109850669878173
"3347","2012","2440",4,2,"December 31, 2012","VICTORIA",7,2,3.5,0,4,"364130.688",0.192238672286803
"3348","2012","2440",4,3,"December 31, 2012","VICTORIA",141,31,4.54838709677419,0,4,"364130.688",3.8722361132056
"3349","2012","2440",5,2,"December 31, 2012","VICTORIA",296,78,3.79487179487179,0.743589743589744,4,"364130.688",8.1289495709848
"3350","2012","2440",5,3,"December 31, 2012","VICTORIA",837,24,34.875,0.875,4,"364130.688",22.9862526720077
"3351","2012","2680",1,1,"December 31, 2012","WINNIPEG",1212,1212,1,0,4,"765230.813",15.8383585633267
"3352","2012","2680",1,3,"December 31, 2012","WINNIPEG",7,7,1,0,4,"765230.813",0.0914756682700387
"3353","2012","2680",2,1,"December 31, 2012","WINNIPEG",42,21,2,0,4,"765230.813",0.548854009620232
"3354","2012","2680",2,3,"December 31, 2012","WINNIPEG",20,10,2,0,4,"765230.813",0.261359052200111
"3355","2012","2680",4,1,"December 31, 2012","WINNIPEG",3,1,3,0,4,"765230.813",0.0392038578300166
"3356","2012","2680",4,3,"December 31, 2012","WINNIPEG",116,22,5.27272727272727,0,4,"765230.813",1.51588250276064
"3357","2012","2680",5,2,"December 31, 2012","WINNIPEG",844,14,60.2857142857143,3.5,4,"765230.813",11.0293520028447
"3358","2012","2680",5,3,"December 31, 2012","WINNIPEG",839,28,29.9642857142857,3.17857142857143,4,"765230.813",10.9640122397946
"3359","2013","0340",1,1,"December 31, 2013","EDMONTON",3957,3957,1,0,4,"1308524.16",30.2401753132323
"3360","2013","0340",1,2,"December 31, 2013","EDMONTON",2,2,1,0,4,"1308524.16",0.0152843949018106
"3361","2013","0340",1,3,"December 31, 2013","EDMONTON",6,6,1,0,4,"1308524.16",0.0458531847054318
"3362","2013","0340",2,1,"December 31, 2013","EDMONTON",1330,665,2,0,4,"1308524.16",10.1641226097041
"3363","2013","0340",2,2,"December 31, 2013","EDMONTON",2,1,2,0,4,"1308524.16",0.0152843949018106
"3364","2013","0340",2,3,"December 31, 2013","EDMONTON",140,70,2,0,4,"1308524.16",1.06990764312674
"3365","2013","0340",4,1,"December 31, 2013","EDMONTON",338,83,4.07228915662651,0,4,"1308524.16",2.58306273840599
"3366","2013","0340",4,2,"December 31, 2013","EDMONTON",14,3,4.66666666666667,0,4,"1308524.16",0.106990764312674
"3367","2013","0340",4,3,"December 31, 2013","EDMONTON",834,185,4.50810810810811,0,4,"1308524.16",6.37359267405502
"3368","2013","0340",5,2,"December 31, 2013","EDMONTON",2371,37,64.0810810810811,2.94594594594595,4,"1308524.16",18.1196501560965
"3369","2013","0340",5,3,"December 31, 2013","EDMONTON",4773,74,64.5,3.59459459459459,4,"1308524.16",36.476208433171
"3370","2013","2440",1,1,"December 31, 2013","VICTORIA",383,383,1,0,4,"369521.406",10.36475813799
"3371","2013","2440",1,2,"December 31, 2013","VICTORIA",7,7,1,0,4,"369521.406",0.189434221843159
"3372","2013","2440",1,3,"December 31, 2013","VICTORIA",8,8,1,0,4,"369521.406",0.216496253535039
"3373","2013","2440",2,1,"December 31, 2013","VICTORIA",50,25,2,0,4,"369521.406",1.35310158459399
"3374","2013","2440",2,3,"December 31, 2013","VICTORIA",20,10,2,0,4,"369521.406",0.541240633837597
"3375","2013","2440",4,2,"December 31, 2013","VICTORIA",5,1,5,0,4,"369521.406",0.135310158459399
"3376","2013","2440",4,3,"December 31, 2013","VICTORIA",105,25,4.2,0,4,"369521.406",2.84151332764738
"3377","2013","2440",5,2,"December 31, 2013","VICTORIA",430,72,5.97222222222222,2.09722222222222,4,"369521.406",11.6366736275083
"3378","2013","2440",5,3,"December 31, 2013","VICTORIA",1023,22,46.5,5,4,"369521.406",27.6844584207931
"3379","2013","2680",1,1,"December 31, 2013","WINNIPEG",1147,1147,1,0,4,"775759.5310000001",14.7855096091626
"3380","2013","2680",1,3,"December 31, 2013","WINNIPEG",7,7,1,0,4,"775759.5310000001",0.0902341475711756
"3381","2013","2680",2,1,"December 31, 2013","WINNIPEG",62,31,2,0,4,"775759.5310000001",0.799216735630413
"3382","2013","2680",2,3,"December 31, 2013","WINNIPEG",4,2,2,0,4,"775759.5310000001",0.0515623700406718
"3383","2013","2680",4,2,"December 31, 2013","WINNIPEG",15,3,5,0,4,"775759.5310000001",0.193358887652519
"3384","2013","2680",4,3,"December 31, 2013","WINNIPEG",379,60,6.31666666666667,0.05,4,"775759.5310000001",4.88553456135365
"3385","2013","2680",5,2,"December 31, 2013","WINNIPEG",850,14,60.7142857142857,5.35714285714286,4,"775759.5310000001",10.9570036336428
"3386","2013","2680",5,3,"December 31, 2013","WINNIPEG",1432,41,34.9268292682927,2.92682926829268,4,"775759.5310000001",18.4593284745605
"3387","2014","0340",1,1,"December 31, 2014","EDMONTON",4688,4688,1,0,4,"1334817.5",35.1209060414626
"3388","2014","0340",1,2,"December 31, 2014","EDMONTON",1,1,1,0,4,"1334817.5",0.00749166084502189
"3389","2014","0340",1,3,"December 31, 2014","EDMONTON",9,9,1,0,4,"1334817.5",0.067424947605197
"3390","2014","0340",2,1,"December 31, 2014","EDMONTON",1666,833,2,0,4,"1334817.5",12.4811069678065
"3391","2014","0340",2,3,"December 31, 2014","EDMONTON",136,68,2,0,4,"1334817.5",1.01886587492298
"3392","2014","0340",4,1,"December 31, 2014","EDMONTON",358,93,3.8494623655914,0,4,"1334817.5",2.68201458251783
"3393","2014","0340",4,2,"December 31, 2014","EDMONTON",80,21,3.80952380952381,0,4,"1334817.5",0.599332867601751
"3394","2014","0340",4,3,"December 31, 2014","EDMONTON",812,170,4.77647058823529,0,4,"1334817.5",6.08322860615777
"3395","2014","0340",5,2,"December 31, 2014","EDMONTON",2788,34,82,5.05882352941176,4,"1334817.5",20.886750435921
"3396","2014","0340",5,3,"December 31, 2014","EDMONTON",4194,70,59.9142857142857,6.17142857142857,4,"1334817.5",31.4200255840218
"3397","2014","2440",1,1,"December 31, 2014","VICTORIA",361,361,1,0,4,"375048.813",9.6254137458102
"3398","2014","2440",1,2,"December 31, 2014","VICTORIA",10,10,1,0,4,"375048.813",0.266631959717734
"3399","2014","2440",1,3,"December 31, 2014","VICTORIA",14,14,1,0,4,"375048.813",0.373284743604828
"3400","2014","2440",2,1,"December 31, 2014","VICTORIA",44,22,2,0,4,"375048.813",1.17318062275803
"3401","2014","2440",2,3,"December 31, 2014","VICTORIA",16,8,2,0,4,"375048.813",0.426611135548375
"3402","2014","2440",4,3,"December 31, 2014","VICTORIA",97,24,4.04166666666667,0,4,"375048.813",2.58633000926202
"3403","2014","2440",5,2,"December 31, 2014","VICTORIA",322,68,4.73529411764706,0.426470588235294,4,"375048.813",8.58554910291104
"3404","2014","2440",5,3,"December 31, 2014","VICTORIA",586,17,34.4705882352941,4.35294117647059,4,"375048.813",15.6246328394592
"3405","2014","2680",1,1,"December 31, 2014","WINNIPEG",1257,1257,1,0,4,"784144.75",16.0302036071784
"3406","2014","2680",1,2,"December 31, 2014","WINNIPEG",1,1,1,0,4,"784144.75",0.0127527474997441
"3407","2014","2680",1,3,"December 31, 2014","WINNIPEG",3,3,1,0,4,"784144.75",0.0382582424992324
"3408","2014","2680",2,1,"December 31, 2014","WINNIPEG",90,45,2,0,4,"784144.75",1.14774727497697
"3409","2014","2680",2,2,"December 31, 2014","WINNIPEG",2,1,2,0,4,"784144.75",0.0255054949994883
"3410","2014","2680",2,3,"December 31, 2014","WINNIPEG",8,4,2,0,4,"784144.75",0.102021979997953
"3411","2014","2680",4,1,"December 31, 2014","WINNIPEG",7,2,3.5,0,4,"784144.75",0.089269232498209
"3412","2014","2680",4,2,"December 31, 2014","WINNIPEG",24,4,6,0,4,"784144.75",0.30606593999386
"3413","2014","2680",4,3,"December 31, 2014","WINNIPEG",310,42,7.38095238095238,0,4,"784144.75",3.95335172492069
"3414","2014","2680",5,1,"December 31, 2014","WINNIPEG",2,1,2,0,4,"784144.75",0.0255054949994883
"3415","2014","2680",5,2,"December 31, 2014","WINNIPEG",1031,22,46.8636363636364,5,4,"784144.75",13.1480826722362
"3416","2014","2680",5,3,"December 31, 2014","WINNIPEG",1820,39,46.6666666666667,4.51282051282051,4,"784144.75",23.2100004495343
"3417","2015","0340",1,1,"December 31, 2015","EDMONTON",3338,3338,1,0,4,"1361157.53",24.5232452999029
"3418","2015","0340",1,2,"December 31, 2015","EDMONTON",20,20,1,0,4,"1361157.53",0.146933764529077
"3419","2015","0340",1,3,"December 31, 2015","EDMONTON",5,5,1,0,4,"1361157.53",0.0367334411322692
"3420","2015","0340",2,1,"December 31, 2015","EDMONTON",1414,707,2,0,4,"1361157.53",10.3882171522057
"3421","2015","0340",2,2,"December 31, 2015","EDMONTON",20,10,2,0,4,"1361157.53",0.146933764529077
"3422","2015","0340",2,3,"December 31, 2015","EDMONTON",144,72,2,0,4,"1361157.53",1.05792310460935
"3423","2015","0340",4,1,"December 31, 2015","EDMONTON",369,102,3.61764705882353,0,4,"1361157.53",2.71092795556147
"3424","2015","0340",4,2,"December 31, 2015","EDMONTON",320,44,7.27272727272727,0,4,"1361157.53",2.35094023246523
"3425","2015","0340",4,3,"December 31, 2015","EDMONTON",783,157,4.98726114649681,0,4,"1361157.53",5.75245688131336
"3426","2015","0340",5,2,"December 31, 2015","EDMONTON",3032,38,79.7894736842105,5.52631578947368,4,"1361157.53",22.2751587026081
"3427","2015","0340",5,3,"December 31, 2015","EDMONTON",5467,90,60.7444444444444,5.91111111111111,4,"1361157.53",40.1643445340232
"3428","2015","2440",1,1,"December 31, 2015","VICTORIA",481,481,1,0,4,"383797.78099999996",12.5326415058142
"3429","2015","2440",1,2,"December 31, 2015","VICTORIA",8,8,1,0,4,"383797.78099999996",0.208443101967804
"3430","2015","2440",1,3,"December 31, 2015","VICTORIA",7,7,1,0,4,"383797.78099999996",0.182387714221829
"3431","2015","2440",2,1,"December 31, 2015","VICTORIA",37,19,1.94736842105263,0,4,"383797.78099999996",0.964049346601095
"3432","2015","2440",2,3,"December 31, 2015","VICTORIA",8,4,2,0,4,"383797.78099999996",0.208443101967804
"3433","2015","2440",4,3,"December 31, 2015","VICTORIA",112,26,4.30769230769231,0,4,"383797.78099999996",2.91820342754926
"3434","2015","2440",5,2,"December 31, 2015","VICTORIA",603,125,4.824,0.376,4,"383797.78099999996",15.7113988108232
"3435","2015","2440",5,3,"December 31, 2015","VICTORIA",436,16,27.25,4.25,4,"383797.78099999996",11.3601490572453
"3436","2015","2680",1,1,"December 31, 2015","WINNIPEG",993,993,1,0,4,"799158.406",12.42557160814
"3437","2015","2680",1,3,"December 31, 2015","WINNIPEG",1,1,1,0,4,"799158.406",0.0125131637544209
"3438","2015","2680",2,1,"December 31, 2015","WINNIPEG",164,82,2,0,4,"799158.406",2.05215885572503
"3439","2015","2680",2,2,"December 31, 2015","WINNIPEG",2,1,2,0,4,"799158.406",0.0250263275088418
"3440","2015","2680",2,3,"December 31, 2015","WINNIPEG",42,21,2,0,4,"799158.406",0.525552877685679
"3441","2015","2680",4,1,"December 31, 2015","WINNIPEG",4,1,4,0,4,"799158.406",0.0500526550176837
"3442","2015","2680",4,2,"December 31, 2015","WINNIPEG",81,11,7.36363636363636,0,4,"799158.406",1.01356626410809
"3443","2015","2680",4,3,"December 31, 2015","WINNIPEG",219,34,6.44117647058824,0,4,"799158.406",2.74038286221818
"3444","2015","2680",5,1,"December 31, 2015","WINNIPEG",2,1,2,3,4,"799158.406",0.0250263275088418
"3445","2015","2680",5,2,"December 31, 2015","WINNIPEG",1857,23,80.7391304347826,6.43478260869565,4,"799158.406",23.2369450919597
"3446","2015","2680",5,3,"December 31, 2015","WINNIPEG",1241,30,41.3666666666667,4.56666666666667,4,"799158.406",15.5288362192364
"3447","2016","0340",1,1,"December 31, 2016","EDMONTON",2787,2787,1,0,4,"1386981.47",20.0939959205079
"3448","2016","0340",1,2,"December 31, 2016","EDMONTON",18,18,1,0,4,"1386981.47",0.129778229841816
"3449","2016","0340",1,3,"December 31, 2016","EDMONTON",7,7,1,0,4,"1386981.47",0.0504693116051507
"3450","2016","0340",2,1,"December 31, 2016","EDMONTON",1172,586,2,0,4,"1386981.47",8.4500047430338
"3451","2016","0340",2,2,"December 31, 2016","EDMONTON",20,10,2,0,4,"1386981.47",0.144198033157573
"3452","2016","0340",2,3,"December 31, 2016","EDMONTON",104,52,2,0,4,"1386981.47",0.749829772419382
"3453","2016","0340",4,1,"December 31, 2016","EDMONTON",360,100,3.6,0,4,"1386981.47",2.59556459683632
"3454","2016","0340",4,2,"December 31, 2016","EDMONTON",107,15,7.13333333333333,0,4,"1386981.47",0.771459477393018
"3455","2016","0340",4,3,"December 31, 2016","EDMONTON",495,108,4.58333333333333,0,4,"1386981.47",3.56890132064994
"3456","2016","0340",5,2,"December 31, 2016","EDMONTON",1956,21,93.1428571428571,6.33333333333333,4,"1386981.47",14.1025676428107
"3457","2016","0340",5,3,"December 31, 2016","EDMONTON",2759,49,56.3061224489796,5.93877551020408,4,"1386981.47",19.8921186740873
"3458","2016","2440",1,1,"December 31, 2016","VICTORIA",635,635,1,0,4,"389897.65599999996",16.2863251478485
"3459","2016","2440",1,2,"December 31, 2016","VICTORIA",15,15,1,0,4,"389897.65599999996",0.384716342075162
"3460","2016","2440",1,3,"December 31, 2016","VICTORIA",10,10,1,0,4,"389897.65599999996",0.256477561383442
"3461","2016","2440",2,1,"December 31, 2016","VICTORIA",70,35,2,0,4,"389897.65599999996",1.79534292968409
"3462","2016","2440",2,2,"December 31, 2016","VICTORIA",4,2,2,0,4,"389897.65599999996",0.102591024553377
"3463","2016","2440",2,3,"December 31, 2016","VICTORIA",24,12,2,0,4,"389897.65599999996",0.61554614732026
"3464","2016","2440",4,2,"December 31, 2016","VICTORIA",22,6,3.66666666666667,0,4,"389897.65599999996",0.564250635043572
"3465","2016","2440",4,3,"December 31, 2016","VICTORIA",125,30,4.16666666666667,0,4,"389897.65599999996",3.20596951729302
"3466","2016","2440",5,1,"December 31, 2016","VICTORIA",1,1,1,0,4,"389897.65599999996",0.0256477561383442
"3467","2016","2440",5,2,"December 31, 2016","VICTORIA",1152,221,5.21266968325792,0.429864253393665,4,"389897.65599999996",29.5462150713725
"3468","2016","2440",5,3,"December 31, 2016","VICTORIA",776,23,33.7391304347826,5.60869565217391,4,"389897.65599999996",19.9026587633551
"3469","2016","2680",1,1,"December 31, 2016","WINNIPEG",1059,1059,1,0,4,"815756.5630000001",12.9818140365976
"3470","2016","2680",1,3,"December 31, 2016","WINNIPEG",3,3,1,0,4,"815756.5630000001",0.0367756771575002
"3471","2016","2680",2,1,"December 31, 2016","WINNIPEG",108,54,2,0,4,"815756.5630000001",1.32392437767001
"3472","2016","2680",2,3,"December 31, 2016","WINNIPEG",10,5,2,0,4,"815756.5630000001",0.122585590525001
"3473","2016","2680",4,2,"December 31, 2016","WINNIPEG",64,7,9.14285714285714,0,4,"815756.5630000001",0.784547779360005
"3474","2016","2680",4,3,"December 31, 2016","WINNIPEG",218,24,9.08333333333333,0,4,"815756.5630000001",2.67236587344502
"3475","2016","2680",5,1,"December 31, 2016","WINNIPEG",4,2,2,1.5,4,"815756.5630000001",0.0490342362100003
"3476","2016","2680",5,2,"December 31, 2016","WINNIPEG",1840,28,65.7142857142857,4.32142857142857,4,"815756.5630000001",22.5557486566001
"3477","2016","2680",5,3,"December 31, 2016","WINNIPEG",682,22,31,4.22727272727273,4,"815756.5630000001",8.36033727380505
"3478","2017","0340",1,1,"December 31, 2017","EDMONTON",3207,3207,1,0,4,"1411986.81",22.7126767565201
"3479","2017","0340",1,2,"December 31, 2017","EDMONTON",18,18,1,0,4,"1411986.81",0.127479944377101
"3480","2017","0340",1,3,"December 31, 2017","EDMONTON",4,4,1,0,4,"1411986.81",0.0283288765282446
"3481","2017","0340",2,1,"December 31, 2017","EDMONTON",1122,561,2,0,4,"1411986.81",7.94624986617262
"3482","2017","0340",2,2,"December 31, 2017","EDMONTON",20,10,2,0,4,"1411986.81",0.141644382641223
"3483","2017","0340",2,3,"December 31, 2017","EDMONTON",72,36,2,0,4,"1411986.81",0.509919777508403
"3484","2017","0340",4,1,"December 31, 2017","EDMONTON",474,125,3.792,0,4,"1411986.81",3.35697186859699
"3485","2017","0340",4,2,"December 31, 2017","EDMONTON",93,16,5.8125,0,4,"1411986.81",0.658646379281687
"3486","2017","0340",4,3,"December 31, 2017","EDMONTON",561,122,4.5983606557377,0,4,"1411986.81",3.97312493308631
"3487","2017","0340",5,2,"December 31, 2017","EDMONTON",1700,17,100,5.82352941176471,4,"1411986.81",12.039772524504
"3488","2017","0340",5,3,"December 31, 2017","EDMONTON",3101,45,68.9111111111111,9.02222222222222,4,"1411986.81",21.9619615285216
"3489","2017","2440",1,1,"December 31, 2017","VICTORIA",627,627,1,0,4,"396024.781",15.832342572522
"3490","2017","2440",1,2,"December 31, 2017","VICTORIA",12,12,1,0,4,"396024.781",0.303011341100899
"3491","2017","2440",1,3,"December 31, 2017","VICTORIA",12,12,1,0,4,"396024.781",0.303011341100899
"3492","2017","2440",2,1,"December 31, 2017","VICTORIA",76,38,2,0,4,"396024.781",1.91907182697236
"3493","2017","2440",2,3,"December 31, 2017","VICTORIA",66,33,2,0,4,"396024.781",1.66656237605495
"3494","2017","2440",4,2,"December 31, 2017","VICTORIA",54,15,3.6,0,4,"396024.781",1.36355103495405
"3495","2017","2440",4,3,"December 31, 2017","VICTORIA",190,48,3.95833333333333,0,4,"396024.781",4.79767956743091
"3496","2017","2440",5,2,"December 31, 2017","VICTORIA",1803,204,8.83823529411765,0.642156862745098,4,"396024.781",45.5274540004101
"3497","2017","2440",5,3,"December 31, 2017","VICTORIA",1336,30,44.5333333333333,5.8,4,"396024.781",33.7352626425668
"3498","2017","2680",1,1,"December 31, 2017","WINNIPEG",1355,1355,1,0,4,"830206",16.3212503884578
"3499","2017","2680",2,1,"December 31, 2017","WINNIPEG",286,143,2,0,4,"830206",3.44492812627227
"3500","2017","2680",2,3,"December 31, 2017","WINNIPEG",4,2,2,0,4,"830206",0.048180812954857
"3501","2017","2680",4,1,"December 31, 2017","WINNIPEG",3,1,3,0,4,"830206",0.0361356097161427
"3502","2017","2680",4,2,"December 31, 2017","WINNIPEG",120,14,8.57142857142857,0,4,"830206",1.44542438864571
"3503","2017","2680",4,3,"December 31, 2017","WINNIPEG",366,43,8.51162790697674,0,4,"830206",4.40854438536941
"3504","2017","2680",5,2,"December 31, 2017","WINNIPEG",1556,31,50.1935483870968,3.7741935483871,4,"830206",18.7423362394394
"3505","2017","2680",5,3,"December 31, 2017","WINNIPEG",1431,29,49.3448275862069,4.96551724137931,4,"830206",17.2366858346001
"3506","2018","0340",1,1,"December 31, 2018","EDMONTON",2910,2910,1,0,4,"1439690.13",20.2126828500241
"3507","2018","0340",1,2,"December 31, 2018","EDMONTON",15,15,1,0,4,"1439690.13",0.104189086855794
"3508","2018","0340",1,3,"December 31, 2018","EDMONTON",2,2,1,0,4,"1439690.13",0.0138918782474393
"3509","2018","0340",2,1,"December 31, 2018","EDMONTON",896,448,2,0,4,"1439690.13",6.22356145485279
"3510","2018","0340",2,2,"December 31, 2018","EDMONTON",18,9,2,0,4,"1439690.13",0.125026904226953
"3511","2018","0340",2,3,"December 31, 2018","EDMONTON",40,20,2,0,4,"1439690.13",0.277837564948785
"3512","2018","0340",4,1,"December 31, 2018","EDMONTON",700,174,4.02298850574713,0,4,"1439690.13",4.86215738660374
"3513","2018","0340",4,2,"December 31, 2018","EDMONTON",16,3,5.33333333333333,0,4,"1439690.13",0.111135025979514
"3514","2018","0340",4,3,"December 31, 2018","EDMONTON",515,107,4.81308411214953,0,4,"1439690.13",3.57715864871561
"3515","2018","0340",5,1,"December 31, 2018","EDMONTON",2,1,2,0,4,"1439690.13",0.0138918782474393
"3516","2018","0340",5,2,"December 31, 2018","EDMONTON",1506,85,17.7176470588235,1.25882352941176,4,"1439690.13",10.4605843203218
"3517","2018","0340",5,3,"December 31, 2018","EDMONTON",3332,48,69.4166666666667,7.52083333333333,4,"1439690.13",23.1438691602338
"3518","2018","2440",1,1,"December 31, 2018","VICTORIA",708,708,1,0,4,"402702.781",17.5812046353859
"3519","2018","2440",1,2,"December 31, 2018","VICTORIA",30,30,1,0,4,"402702.781",0.744966298109573
"3520","2018","2440",1,3,"December 31, 2018","VICTORIA",32,32,1,0,4,"402702.781",0.794630717983544
"3521","2018","2440",2,1,"December 31, 2018","VICTORIA",48,24,2,0,4,"402702.781",1.19194607697532
"3522","2018","2440",2,3,"December 31, 2018","VICTORIA",50,25,2,0,4,"402702.781",1.24161049684929
"3523","2018","2440",4,2,"December 31, 2018","VICTORIA",9,1,9,0,4,"402702.781",0.223489889432872
"3524","2018","2440",4,3,"December 31, 2018","VICTORIA",263,69,3.81159420289855,0,4,"402702.781",6.53087121342725
"3525","2018","2440",5,2,"December 31, 2018","VICTORIA",2618,298,8.78523489932886,0.583892617449664,4,"402702.781",65.0107256150287
"3526","2018","2440",5,3,"December 31, 2018","VICTORIA",2018,37,54.5405405405405,6.89189189189189,4,"402702.781",50.1113996528373
"3527","2018","2680",1,1,"December 31, 2018","WINNIPEG",1160,1160,1,0,4,"843356.344",13.7545654129804
"3528","2018","2680",2,1,"December 31, 2018","WINNIPEG",184,92,2,0,4,"843356.344",2.18175865171413
"3529","2018","2680",2,3,"December 31, 2018","WINNIPEG",4,2,2,0,4,"843356.344",0.047429535906829
"3530","2018","2680",4,1,"December 31, 2018","WINNIPEG",18,5,3.6,0,4,"843356.344",0.21343291158073
"3531","2018","2680",4,2,"December 31, 2018","WINNIPEG",95,13,7.30769230769231,0,4,"843356.344",1.12645147778719
"3532","2018","2680",4,3,"December 31, 2018","WINNIPEG",310,44,7.04545454545455,0,4,"843356.344",3.67578903277924
"3533","2018","2680",5,1,"December 31, 2018","WINNIPEG",6,3,2,0.666666666666667,4,"843356.344",0.0711443038602434
"3534","2018","2680",5,2,"December 31, 2018","WINNIPEG",1902,76,25.0263157894737,1.78947368421053,4,"843356.344",22.5527443236972
"3535","2018","2680",5,3,"December 31, 2018","WINNIPEG",1695,31,54.6774193548387,5.7741935483871,4,"843356.344",20.0982658405188
"3536","2019","0340",1,1,"December 31, 2019","EDMONTON",2716,2716,1,0,4,"1465243.88",18.5361634132879
"3537","2019","0340",1,2,"December 31, 2019","EDMONTON",18,18,1,0,4,"1465243.88",0.122846443828859
"3538","2019","0340",1,3,"December 31, 2019","EDMONTON",2,2,1,0,4,"1465243.88",0.0136496048698733
"3539","2019","0340",2,1,"December 31, 2019","EDMONTON",856,428,2,0,4,"1465243.88",5.84203088430576
"3540","2019","0340",2,2,"December 31, 2019","EDMONTON",18,9,2,0,4,"1465243.88",0.122846443828859
"3541","2019","0340",2,3,"December 31, 2019","EDMONTON",56,28,2,0,4,"1465243.88",0.382188936356452
"3542","2019","0340",4,1,"December 31, 2019","EDMONTON",467,120,3.89166666666667,0,4,"1465243.88",3.18718273711541
"3543","2019","0340",4,3,"December 31, 2019","EDMONTON",573,101,5.67326732673267,0,4,"1465243.88",3.91061179521869
"3544","2019","0340",5,1,"December 31, 2019","EDMONTON",1,1,1,2,4,"1465243.88",0.00682480243493663
"3545","2019","0340",5,2,"December 31, 2019","EDMONTON",1699,322,5.27639751552795,0.385093167701863,4,"1465243.88",11.5953393369573
"3546","2019","0340",5,3,"December 31, 2019","EDMONTON",3854,47,82,6.95744680851064,4,"1465243.88",26.3027885842458
"3547","2019","2440",1,1,"December 31, 2019","VICTORIA",592,592,1,0,4,"408794.40599999996",14.4816071675893
"3548","2019","2440",1,2,"December 31, 2019","VICTORIA",37,37,1,0,4,"408794.40599999996",0.90510044797433
"3549","2019","2440",1,3,"December 31, 2019","VICTORIA",17,17,1,0,4,"408794.40599999996",0.4158569625828
"3550","2019","2440",2,1,"December 31, 2019","VICTORIA",58,29,2,0,4,"408794.40599999996",1.41880610763544
"3551","2019","2440",2,2,"December 31, 2019","VICTORIA",6,3,2,0,4,"408794.40599999996",0.146773045617459
"3552","2019","2440",2,3,"December 31, 2019","VICTORIA",20,10,2,0,4,"408794.40599999996",0.48924348539153
"3553","2019","2440",4,2,"December 31, 2019","VICTORIA",4,1,4,0,4,"408794.40599999996",0.0978486970783059
"3554","2019","2440",4,3,"December 31, 2019","VICTORIA",238,58,4.10344827586207,0,4,"408794.40599999996",5.8219974761592
"3555","2019","2440",5,1,"December 31, 2019","VICTORIA",3,1,3,2,4,"408794.40599999996",0.0733865228087294
"3556","2019","2440",5,2,"December 31, 2019","VICTORIA",2522,219,11.5159817351598,0.863013698630137,4,"408794.40599999996",61.6936035078719
"3557","2019","2440",5,3,"December 31, 2019","VICTORIA",2153,40,53.825,6.675,4,"408794.40599999996",52.6670612023982
"3558","2019","2680",1,1,"December 31, 2019","WINNIPEG",1031,1031,1,0,4,"849586.219",12.1353192523948
"3559","2019","2680",1,3,"December 31, 2019","WINNIPEG",2,2,1,0,4,"849586.219",0.0235408714886417
"3560","2019","2680",2,1,"December 31, 2019","WINNIPEG",144,72,2,0,4,"849586.219",1.6949427471822
"3561","2019","2680",2,3,"December 31, 2019","WINNIPEG",2,1,2,0,4,"849586.219",0.0235408714886417
"3562","2019","2680",4,1,"December 31, 2019","WINNIPEG",58,9,6.44444444444444,0,4,"849586.219",0.682685273170609
"3563","2019","2680",4,2,"December 31, 2019","WINNIPEG",67,9,7.44444444444444,0,4,"849586.219",0.788619194869497
