"","ref_yy","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"236","2006","0340","December 31, 2006","EDMONTON",709,1181,0.600338696020322,0.0364098221845893,4,"1100795.81",6.44079486458074
"237","2006","0580","December 31, 2006","HALIFAX",186,195,0.953846153846154,0,4,"386017.781",4.81843088984546
"238","2006","0610","December 31, 2006","HAMILTON",111,217,0.511520737327189,0,4,"720910",1.53972063086932
"239","2006","1060","December 31, 2006","MONTRÉAL",4339,1963,2.21039225674987,0.735608762098828,4,"3815961.34",11.3706602698443
"240","2006","1265","December 31, 2006","OTTAWA",238,396,0.601010101010101,0.0303030303030303,4,"896678",2.65424154490241
"241","2006","1400","December 31, 2006","QUÉBEC",422,397,1.06297229219144,0.564231738035264,4,"737279.625",5.72374423069131
"242","2006","1490","December 31, 2006","REGINA",64,110,0.581818181818182,0.0272727272727273,4,"202804.938",3.15574170092446
"243","2006","1700","December 31, 2006","SASKATOON",24,78,0.307692307692308,0,4,"245414.25",0.977938322652413
"244","2006","2270","December 31, 2006","TORONTO",1348,1590,0.847798742138365,0.291823899371069,4,"5405200.53",2.49389452346553
"245","2006","2410","December 31, 2006","VANCOUVER",1018,1237,0.822958771220695,0.0945836701697656,4,"2212623.72",4.60087266894165
"246","2006","2440","December 31, 2006","VICTORIA",147,161,0.91304347826087,0.322981366459627,4,"341758.719",4.30128016719304
"247","2006","2680","December 31, 2006","WINNIPEG",229,318,0.720125786163522,0.0440251572327044,4,"718832.6560000001",3.18572059976084
"248","2007","0140","December 31, 2007","CALGARY",560,1410,0.397163120567376,0.00212765957446809,4,"1183363.8800000001",4.73227220692252
"249","2007","0340","December 31, 2007","EDMONTON",1074,1679,0.639666468135795,0.0119118522930316,4,"1127964.75",9.52157414493671
"250","2007","0580","December 31, 2007","HALIFAX",204,178,1.14606741573034,0,4,"389455.75",5.23807903722053
"251","2007","0610","December 31, 2007","HAMILTON",125,251,0.49800796812749,0.0239043824701195,4,"725091.375",1.72392065758609
"252","2007","1060","December 31, 2007","MONTRÉAL",2893,1821,1.5886875343218,0.667764964305327,4,"3853599.75",7.50726642018284
"253","2007","1265","December 31, 2007","OTTAWA",399,389,1.02570694087404,0.0668380462724936,4,"907573",4.39634056984948
"254","2007","1400","December 31, 2007","QUÉBEC",293,316,0.927215189873418,0.617088607594937,4,"747165.313",3.92148825570547
"255","2007","1490","December 31, 2007",NA,26,73,0.356164383561644,0,4,"205574.063",1.26475099147114
"256","2007","1700","December 31, 2007","SASKATOON",26,129,0.201550387596899,0,4,"250703.938",1.03707984036533
"257","2007","2270","December 31, 2007","TORONTO",879,1854,0.47411003236246,0.168284789644013,4,"5490496.22",1.60094819262074
"258","2007","2410","December 31, 2007","VANCOUVER",1222,1337,0.913986537023186,0.12191473448018,4,"2248043.41",5.43583809175642
"259","2007","2440","December 31, 2007","VICTORIA",195,227,0.859030837004405,0.255506607929515,4,"343976.75",5.66898780222791
"260","2007","2680","December 31, 2007","WINNIPEG",285,338,0.843195266272189,0.0473372781065089,4,"722117.7810000001",3.94672458563931
"261","2008","0140","December 31, 2008","CALGARY",1008,1292,0.780185758513932,0.00619195046439629,4,"1217803.5299999998",8.27719722572984
"262","2008","0340","December 31, 2008","EDMONTON",1495,1574,0.949809402795426,0.0177890724269377,4,"1160416.1300000001",12.8833093693725
"263","2008","0580","December 31, 2008","HALIFAX",177,206,0.859223300970874,0,4,"393132.594",4.50229776674279
"264","2008","0610","December 31, 2008","HAMILTON",127,239,0.531380753138075,0,4,"729596.125",1.74068906958627
"265","2008","1060","December 31, 2008","MONTRÉAL",2656,1800,1.47555555555556,0.596666666666667,4,"3901759.78",6.80718483391615
"266","2008","1265","December 31, 2008","OTTAWA",287,448,0.640625,0.0691964285714286,4,"921850",3.11330476758692
"267","2008","1400","December 31, 2008","QUÉBEC",347,380,0.913157894736842,0.486842105263158,4,"757094.2189999999",4.58331329564676
"268","2008","1490","December 31, 2008","REGINA",57,103,0.553398058252427,0,4,"209950.406",2.71492687658818
"269","2008","1700","December 31, 2008","SASKATOON",310,403,0.769230769230769,0,4,"257128.938",12.0562081581032
"270","2008","2270","December 31, 2008","TORONTO",1063,2044,0.520058708414873,0.217221135029354,4,"5576892.340000001",1.90607947077565
"271","2008","2410","December 31, 2008","VANCOUVER",2328,1753,1.3280091272105,0.364517969195665,4,"2295908.66",10.1397762052084
"272","2008","2440","December 31, 2008","VICTORIA",418,242,1.72727272727273,0.446280991735537,4,"347660",12.0232410976241
"273","2008","2680","December 31, 2008","WINNIPEG",429,421,1.01900237529691,0.0712589073634204,4,"728616.406",5.88787181385537
"274","2009","0140","December 31, 2009","CALGARY",898,490,1.83265306122449,0.0469387755102041,4,"1237706.53",7.25535478915184
"275","2009","0340","December 31, 2009","EDMONTON",1440,588,2.44897959183673,0.209183673469388,4,"1181277.91",12.190188166644
"276","2009","0580","December 31, 2009","HALIFAX",97,44,2.20454545454545,0,4,"397861.56299999997",2.43803395504179
"277","2009","0610","December 31, 2009","HAMILTON",86,61,1.40983606557377,0,4,"736194.875",1.1681689579814
"278","2009","1060","December 31, 2009","MONTRÉAL",2598,1157,2.24546240276577,0.927398444252377,4,"3948512.59",6.57969283567613
"279","2009","1265","December 31, 2009","OTTAWA",287,113,2.53982300884956,0.336283185840708,4,"936513",3.06455970178737
"280","2009","1400","December 31, 2009","QUÉBEC",469,223,2.10313901345291,0.802690582959641,4,"767163.9689999999",6.1134257988073
"281","2009","1490","December 31, 2009","REGINA",149,55,2.70909090909091,0.0545454545454545,4,"213962.90600000002",6.9638239069346
"282","2009","1700","December 31, 2009","SASKATOON",313,136,2.30147058823529,0.0588235294117647,4,"263793.313",11.8653500515383
"283","2009","2270","December 31, 2009","TORONTO",912,536,1.70149253731343,0.557835820895522,4,"5670081.03",1.60844262220358
"284","2009","2410","December 31, 2009","VANCOUVER",1671,852,1.9612676056338,0.987089201877934,4,"2340698.16",7.13889568743028
"285","2009","2440","December 31, 2009","VICTORIA",396,86,4.6046511627907,1.95348837209302,4,"350969.18799999997",11.2830417466732
"286","2009","2680","December 31, 2009","WINNIPEG",274,187,1.46524064171123,0.197860962566845,4,"734956.375",3.72811243388426
"287","2010","0140","December 31, 2010","CALGARY",1130,503,2.24652087475149,0.532803180914513,4,"1259794.84",8.96971446557123
"288","2010","0340","December 31, 2010","EDMONTON",1409,709,1.98730606488011,0.241184767277856,4,"1201957.3800000001",11.7225454366776
"289","2010","0580","December 31, 2010","HALIFAX",139,63,2.20634920634921,0,4,"401742",3.45993199615674
"290","2010","0610","December 31, 2010","HAMILTON",73,46,1.58695652173913,0,4,"741260.781",0.984808610830849
"291","2010","1060","December 31, 2010","MONTRÉAL",1927,1020,1.88921568627451,0.549019607843137,4,"3989735.5",4.82989411202823
"292","2010","1265","December 31, 2010","OTTAWA",275,121,2.27272727272727,0.0743801652892562,4,"952773",2.88631184972706
"293","2010","1400","December 31, 2010","QUÉBEC",582,275,2.11636363636364,0.592727272727273,4,"777089.938",7.48948058056055
"294","2010","1490","December 31, 2010","REGINA",117,53,2.20754716981132,0.358490566037736,4,"217910.062",5.36918758712482
"295","2010","1700","December 31, 2010","SASKATOON",284,171,1.66081871345029,0.157894736842105,4,"270660.06299999997",10.4928668401293
"296","2010","2270","December 31, 2010","TORONTO",1032,257,4.01556420233463,2.18287937743191,4,"5757332.41",1.79249681364151
"297","2010","2410","December 31, 2010","VANCOUVER",3440,1147,2.99912816041848,0.978204010462075,4,"2369558.16",14.5174744307605
"298","2010","2440","December 31, 2010","VICTORIA",436,135,3.22962962962963,1.05925925925926,4,"351424.125",12.4066610395629
"299","2010","2680","December 31, 2010","WINNIPEG",311,207,1.5024154589372,0.072463768115942,4,"744413.4380000001",4.17778594695385
"300","2011","0140","December 31, 2011","CALGARY",954,617,1.54619124797407,0.366288492706645,4,"1294993.91",7.36683001080677
"301","2011","0340","December 31, 2011","EDMONTON",1491,822,1.81386861313869,0.206812652068127,4,"1229889.41",12.1230412090466
"302","2011","0580","December 31, 2011","HALIFAX",65,52,1.25,0,4,"404189.5",1.60815657012367
"303","2011","0610","December 31, 2011","HAMILTON",75,37,2.02702702702703,0,4,"747051.8130000001",1.00394642908122
"304","2011","1060","December 31, 2011","MONTRÉAL",2637,1209,2.18114143920596,0.558312655086849,4,"4027242.69",6.54790436778967
"305","2011","1265","December 31, 2011","OTTAWA",312,158,1.9746835443038,0.329113924050633,4,"966571",3.22790565824963
"306","2011","1400","December 31, 2011","QUÉBEC",774,365,2.12054794520548,0.405479452054795,4,"783099.2810000001",9.88380424780393
"307","2011","1490","December 31, 2011","REGINA",106,77,1.37662337662338,0.025974025974026,4,"224481.656",4.72198939943672
"308","2011","1700","December 31, 2011","SASKATOON",258,188,1.37234042553191,0.074468085106383,4,"279808.063",9.22060634114035
"309","2011","2270","December 31, 2011","TORONTO",1040,187,5.56149732620321,4.35294117647059,4,"5842797",1.77996942217914
"310","2011","2410","December 31, 2011","VANCOUVER",3144,1220,2.57704918032787,1.09754098360656,4,"2413758",13.0253322826895
"311","2011","2440","December 31, 2011","VICTORIA",523,174,3.00574712643678,0.729885057471264,4,"357625.719",14.6242278509058
"312","2011","2680","December 31, 2011","WINNIPEG",259,205,1.26341463414634,0.121951219512195,4,"755814.594",3.42676632676929
"313","2012","0140","December 31, 2012","CALGARY",864,542,1.59409594095941,0.300738007380074,4,"1339347.8800000001",6.45090056811827
"314","2012","0340","December 31, 2012","EDMONTON",1451,872,1.66399082568807,0.275229357798165,4,"1266810.84",11.4539594561726
"315","2012","0580","December 31, 2012","HALIFAX",102,81,1.25925925925926,0,4,"405422.656",2.51589294506521
"316","2012","0610","December 31, 2012","HAMILTON",69,59,1.16949152542373,0,4,"751881.0630000001",0.917698335487936
"317","2012","1060","December 31, 2012","MONTRÉAL",2459,989,2.48634984833165,1.41051567239636,4,"4062701.25",6.05262323927953
"318","2012","1265","December 31, 2012","OTTAWA",433,186,2.32795698924731,1.2258064516129,4,"978709",4.42419554739969
"319","2012","1400","December 31, 2012","QUÉBEC",1351,365,3.7013698630137,1.53972602739726,4,"788622.2810000001",17.1311416447287
"320","2012","1490","December 31, 2012","REGINA",99,78,1.26923076923077,0.307692307692308,4,"230409.375",4.29670016682264
"321","2012","1700","December 31, 2012","SASKATOON",374,226,1.65486725663717,0.163716814159292,4,"287148.656",13.0246125895153
"322","2012","2270","December 31, 2012","TORONTO",1143,232,4.92672413793103,5.43965517241379,4,"5922947.75",1.92978234528576
"323","2012","2410","December 31, 2012","VANCOUVER",4002,1824,2.19407894736842,0.995614035087719,4,"2453661.88",16.3103157473352
"324","2012","2440","December 31, 2012","VICTORIA",480,193,2.48704663212435,0.699481865284974,4,"364130.688",13.1820803853808
"325","2012","2680","December 31, 2012","WINNIPEG",351,241,1.45643153526971,0.232365145228216,4,"765230.813",4.58685136611194
"326","2013","0140","December 31, 2013","CALGARY",515,456,1.12938596491228,0.0921052631578947,4,"1382962.75",3.72388916476601
"327","2013","0340","December 31, 2013","EDMONTON",1325,877,1.51083238312429,0.183580387685291,4,"1308524.16",10.1259116224495
"328","2013","0580","December 31, 2013","HALIFAX",156,116,1.3448275862069,0,4,"406925.656",3.83362409569968
"329","2013","0610","December 31, 2013","HAMILTON",64,58,1.10344827586207,0,4,"756380.1560000001",0.846135365825224
"330","2013","1060","December 31, 2013","MONTRÉAL",2756,1102,2.50090744101633,1.59709618874773,4,"4091132.19",6.73652151044281
"331","2013","1265","December 31, 2013","OTTAWA",426,156,2.73076923076923,1.33974358974359,4,"988064",4.31146160572594
"332","2013","1400","December 31, 2013","QUÉBEC",960,376,2.5531914893617,1.43882978723404,4,"793815.969",12.0934830929308
"333","2013","1490","December 31, 2013","REGINA",164,130,1.26153846153846,0.292307692307692,4,"235394.34399999998",6.9670323089836
"334","2013","1700","December 31, 2013","SASKATOON",523,337,1.55192878338279,0.207715133531157,4,"293539.281",17.8170362146523
"335","2013","2270","December 31, 2013","TORONTO",1360,266,5.11278195488722,4.84210526315789,4,"5992282.34",2.26958598215851
"336","2013","2410","December 31, 2013","VANCOUVER",4205,1834,2.2928026172301,0.802617230098146,4,"2502439.06",16.8036059987011
"337","2013","2440","December 31, 2013","VICTORIA",550,146,3.76712328767123,1.05479452054795,4,"369521.406",14.8841174305339
"338","2013","2680","December 31, 2013","WINNIPEG",484,328,1.47560975609756,0.192073170731707,4,"775759.5310000001",6.23904677492129
"339","2014","0140","December 31, 2014","CALGARY",451,417,1.08153477218225,0.00959232613908873,4,"1410896.5",3.1965491444624
"340","2014","0340","December 31, 2014","EDMONTON",996,731,1.3625170998632,0.0957592339261286,4,"1334817.5",7.4616942016418
"341","2014","0580","December 31, 2014","HALIFAX",181,110,1.64545454545455,0.0454545454545455,4,"407424.81299999997",4.44253747500646
"342","2014","0610","December 31, 2014","HAMILTON",92,78,1.17948717948718,0.0128205128205128,4,"760420.875",1.20985631805545
"343","2014","1060","December 31, 2014","MONTRÉAL",3631,1270,2.85905511811024,1.80472440944882,4,"4106326.0600000005",8.8424541717956
"344","2014","1265","December 31, 2014","OTTAWA",555,167,3.32335329341317,1.40718562874252,4,"997494",5.56394324176386
"345","2014","1400","December 31, 2014","QUÉBEC",939,379,2.47757255936675,1.14511873350923,4,"798354.688",11.7616895612192
"346","2014","1490","December 31, 2014","REGINA",476,232,2.05172413793103,0.34051724137931,4,"238746.688",19.937449352177
"347","2014","1700","December 31, 2014","SASKATOON",632,423,1.49408983451537,0.210401891252955,4,"298436.906",21.1770055007875
"348","2014","2270","December 31, 2014","TORONTO",1263,337,3.74777448071217,3.87240356083086,4,"6036308.0600000005",2.09233854111813
"349","2014","2410","December 31, 2014","VANCOUVER",3228,1469,2.19741320626276,0.772634445200817,4,"2539789.5",12.7097147224209
"350","2014","2440","December 31, 2014","VICTORIA",452,136,3.32352941176471,1.16911764705882,4,"375048.813",12.0517645792416
"351","2014","2680","December 31, 2014","WINNIPEG",482,296,1.62837837837838,0.25,4,"784144.75",6.14682429487668
"352","2015","0140","December 31, 2015","CALGARY",807,503,1.60437375745527,0.165009940357853,4,"1435513.8099999998",5.62168050476644
"353","2015","0340","December 31, 2015","EDMONTON",1622,1129,1.43666961913198,0.111603188662533,4,"1361157.53",11.9163283033081
"354","2015","0580","December 31, 2015","HALIFAX",174,106,1.64150943396226,0.0943396226415094,4,"413105.96900000004",4.21199433213709
"355","2015","0610","December 31, 2015","HAMILTON",287,158,1.81645569620253,0.00632911392405063,4,"767935.969",3.73729075841739
"356","2015","1060","December 31, 2015","MONTRÉAL",3318,1221,2.71744471744472,1.79443079443079,4,"4134516.91",8.02512136780691
"357","2015","1265","December 31, 2015","OTTAWA",897,236,3.80084745762712,1.27966101694915,4,"1006491",8.91215122638951
"358","2015","1400","December 31, 2015","QUÉBEC",808,359,2.25069637883008,1.19777158774373,4,"804200.656",10.0472437316689
"359","2015","1490","December 31, 2015","REGINA",557,230,2.42173913043478,0.391304347826087,4,"244489.18800000002",22.7821935422355
"360","2015","1700","December 31, 2015","SASKATOON",688,431,1.59628770301624,0.183294663573086,4,"306335.031",22.4590703111588
"361","2015","2270","December 31, 2015","TORONTO",2351,419,5.6109785202864,5.75417661097852,4,"6113865.5600000005",3.84535769870609
"362","2015","2410","December 31, 2015","VANCOUVER",1777,960,1.85104166666667,0.807291666666667,4,"2577770",6.89355528227887
"363","2015","2440","December 31, 2015","VICTORIA",239,79,3.0253164556962,1.37974683544304,4,"383797.78099999996",6.22723767128815
"364","2015","2680","December 31, 2015","WINNIPEG",815,350,2.32857142857143,0.245714285714286,4,"799158.406",10.1982284598531
"365","2016","0140","December 31, 2016","CALGARY",1510,617,2.44732576985413,0.470016207455429,4,"1455343.75",10.3755556032724
"366","2016","0340","December 31, 2016","EDMONTON",1967,1032,1.90600775193798,0.25968992248062,4,"1386981.47",14.1818765610474
"367","2016","0580","December 31, 2016","HALIFAX",150,85,1.76470588235294,0.164705882352941,4,"420704.5",3.5654479569389
"368","2016","0610","December 31, 2016","HAMILTON",364,160,2.275,0.00625,4,"776587.125",4.6871753121068
"369","2016","1060","December 31, 2016","MONTRÉAL",2791,966,2.88923395445135,1.72774327122153,4,"4184841.41",6.669308885471
"370","2016","1265","December 31, 2016","OTTAWA",838,274,3.05839416058394,1.31021897810219,4,"1023678",8.18616791608299
"371","2016","1400","December 31, 2016","QUÉBEC",546,255,2.14117647058824,1.09803921568627,4,"809322.875",6.74638042326433
"372","2016","1490","December 31, 2016","REGINA",396,159,2.49056603773585,0.39622641509434,4,"250498.59399999998",15.8084719629205
"373","2016","1700","December 31, 2016","SASKATOON",788,390,2.02051282051282,0.212820512820513,4,"314743.469",25.0362621503673
"374","2016","2270","December 31, 2016","TORONTO",1411,380,3.71315789473684,3.41842105263158,4,"6203150.78",2.27465049624346
"375","2016","2410","December 31, 2016","VANCOUVER",1319,968,1.36260330578512,0.228305785123967,4,"2611912.25",5.04993994342651
"376","2016","2440","December 31, 2016","VICTORIA",57,28,2.03571428571429,0.464285714285714,4,"389897.65599999996",1.46192209988562
"377","2016","2680","December 31, 2016","WINNIPEG",595,281,2.11743772241993,0.345195729537367,4,"815756.5630000001",7.29384263623755
"378","2017","0140","December 31, 2017","CALGARY",2030,728,2.78846153846154,0.616758241758242,4,"1479844.0599999998",13.7176615757744
"379","2017","0340","December 31, 2017","EDMONTON",2113,1137,1.85839929639402,0.204045734388742,4,"1411986.81",14.9647290260452
"380","2017","0580","December 31, 2017","HALIFAX",231,135,1.71111111111111,0.0740740740740741,4,"428705.281",5.38831710822802
"381","2017","0610","December 31, 2017","HAMILTON",290,83,3.49397590361446,0.0843373493975904,4,"784019.313",3.69888847368228
"382","2017","1060","December 31, 2017","MONTRÉAL",2356,875,2.69257142857143,1.68228571428571,4,"4256095.22",5.5355904372835
"383","2017","1265","December 31, 2017","OTTAWA",684,250,2.736,1.3,4,"1047446.9999999999",6.5301633400067
"384","2017","1400","December 31, 2017","QUÉBEC",503,240,2.09583333333333,1.02083333333333,4,"815939.906",6.16466968095565
"385","2017","1490","December 31, 2017","REGINA",401,182,2.2032967032967,0.296703296703297,4,"255725.094",15.6809014605348
"386","2017","1700","December 31, 2017","SASKATOON",557,326,1.70858895705521,0.180981595092025,4,"322234.219",17.2855633311867
"387","2017","2270","December 31, 2017","TORONTO",663,361,1.83656509695291,1.73684210526316,4,"6322286.0600000005",1.04867130925107
"388","2017","2410","December 31, 2017","VANCOUVER",1607,1172,1.37116040955631,0.0648464163822526,4,"2652526.91",6.05837397517675
"389","2017","2440","December 31, 2017","VICTORIA",73,54,1.35185185185185,0.351851851851852,4,"396024.781",1.84331899169714
"390","2017","2680","December 31, 2017","WINNIPEG",477,310,1.53870967741935,0.206451612903226,4,"830206",5.7455619448667
"391","2018","0140","December 31, 2018","CALGARY",2105,968,2.1745867768595,0.440082644628099,4,"1510785.75",13.9331470395455
"392","2018","0340","December 31, 2018","EDMONTON",2599,1790,1.45195530726257,0.123463687150838,4,"1439690.13",18.0524957825473
"393","2018","0580","December 31, 2018","HALIFAX",233,106,2.19811320754717,0.122641509433962,4,"438486.031",5.31373826136778
"394","2018","0610","December 31, 2018","HAMILTON",254,78,3.25641025641026,0.115384615384615,4,"794049.625",3.19879251879251
"395","2018","1060","December 31, 2018","MONTRÉAL",1952,671,2.90909090909091,1.7973174366617,4,"4329120.53",4.50899896751084
"396","2018","1265","December 31, 2018","OTTAWA",424,191,2.21989528795812,0.989528795811518,4,"1069895",3.96300571551414
"397","2018","1400","December 31, 2018","QUÉBEC",1076,196,5.48979591836735,0.862244897959184,4,"824338.25",13.0528942457784
"398","2018","1490","December 31, 2018","REGINA",421,195,2.15897435897436,0.241025641025641,4,"260552.65600000002",16.1579623275842
"399","2018","1700","December 31, 2018","SASKATOON",488,352,1.38636363636364,0.0823863636363636,4,"329582.5",14.8066113947191
"400","2018","2270","December 31, 2018","TORONTO",461,359,1.28412256267409,0.799442896935933,4,"6451395.44",0.714574086005802
"401","2018","2410","December 31, 2018","VANCOUVER",2249,1301,1.72867025365104,0.269792467332821,4,"2704459.5300000003",8.31589445156164
"402","2018","2440","December 31, 2018","VICTORIA",106,78,1.35897435897436,0.487179487179487,4,"402702.781",2.63221425332049
"403","2018","2680","December 31, 2018","WINNIPEG",721,413,1.74576271186441,0.225181598062954,4,"843356.344",8.54917384720592
"404","2019","0140","December 31, 2019","CALGARY",2217,1117,1.98478066248881,0.367054610564011,4,"1540598.9400000002",14.3905071101763
"405","2019","0340","December 31, 2019","EDMONTON",2928,1711,1.71127995324372,0.141437755698422,4,"1465243.88",19.9830215294945
"406","2019","0580","December 31, 2019","HALIFAX",181,83,2.18072289156627,0.156626506024096,4,"449724",4.02469069918439
"407","2019","0610","December 31, 2019","HAMILTON",182,68,2.67647058823529,0.132352941176471,4,"805717.813",2.25885535932665
"408","2019","1060","December 31, 2019","MONTRÉAL",2130,763,2.7916120576671,1.09174311926605,4,"4367904.38",4.87648037753061
"409","2019","1265","December 31, 2019","OTTAWA",348,176,1.97727272727273,0.630681818181818,4,"1092267",3.18603418394953
"410","2019","1400","December 31, 2019","QUÉBEC",597,302,1.97682119205298,0.536423841059603,4,"831378.2189999999",7.18084725286747
"411","2019","1490","December 31, 2019","REGINA",190,126,1.50793650793651,0.198412698412698,4,"263056.65599999996",7.22277865495257
"412","2019","1700","December 31, 2019","SASKATOON",401,276,1.45289855072464,0.11231884057971,4,"336365.71900000004",11.9215478079084
"413","2019","2270","December 31, 2019","TORONTO",989,589,1.67911714770798,0.410865874363328,4,"6541027.47",1.51199487318466
"414","2019","2410","December 31, 2019","VANCOUVER",2478,1217,2.03615447822514,0.225965488907149,4,"2740702.84",9.04147638275151
"415","2019","2440","December 31, 2019","VICTORIA",250,135,1.85185185185185,0.488888888888889,4,"408794.40599999996",6.11554356739412
"416","2019","2680","December 31, 2019","WINNIPEG",597,358,1.66759776536313,0.259776536312849,4,"849586.219",7.02695013935955
"417","2020","0140","December 31, 2020","CALGARY",1942,815,2.38282208588957,0.462576687116564,4,"1558572.8099999998",12.4601172787045
"418","2020","0340","December 31, 2020","EDMONTON",1943,1115,1.74260089686099,0.239461883408072,4,"1479943.63",13.128878428971
"419","2020","0580","December 31, 2020","HALIFAX",145,22,6.59090909090909,2.09090909090909,4,"457102.375",3.17215590927525
"420","2020","0610","December 31, 2020","HAMILTON",234,93,2.51612903225806,0.129032258064516,4,"811303.25",2.88424827584507
"421","2020","1060","December 31, 2020","MONTRÉAL",1249,466,2.68025751072961,1.26394849785408,4,"4349315.38",2.87171632975487
"422","2020","1265","December 31, 2020","OTTAWA",262,177,1.48022598870056,0.141242937853107,4,"1113242",2.35348648362171
"423","2020","1400","December 31, 2020","QUÉBEC",336,214,1.57009345794393,0.453271028037383,4,"835972.531",4.01927081979683
"424","2020","1490","December 31, 2020","REGINA",93,60,1.55,0.25,4,"264035.78099999996",3.52224988779078
"425","2020","1700","December 31, 2020","SASKATOON",200,136,1.47058823529412,0.117647058823529,4,"339949.594",5.88322514660806
"426","2020","2270","December 31, 2020","TORONTO",968,525,1.84380952380952,0.704761904761905,4,"6550474.16",1.47775561944969
"427","2020","2410","December 31, 2020","VANCOUVER",1518,811,1.87176325524044,0.36498150431566,4,"2761560.16",5.49689274196366
"428","2020","2440","December 31, 2020","VICTORIA",172,54,3.18518518518519,2.37037037037037,4,"412872.156",4.16593847515355
"429","2020","2680","December 31, 2020","WINNIPEG",329,200,1.645,0.36,4,"856020.469",3.8433660398838
"430","2021","0140","December 31, 2021","CALGARY",1019,555,1.83603603603604,0.428828828828829,4,"1588913.3099999998",6.41318814303343
"431","2021","0340","December 31, 2021","EDMONTON",1678,870,1.92873563218391,0.364367816091954,4,"1501723.1300000001",11.1738306914138
"432","2021","0580","December 31, 2021","HALIFAX",102,24,4.25,1.125,4,"472079.625",2.16065245349235
"433","2021","0610","December 31, 2021","HAMILTON",139,65,2.13846153846154,0.169230769230769,4,"818995.875",1.69720024536143
"434","2021","1060","December 31, 2021","MONTRÉAL",791,427,1.85245901639344,1.00234192037471,4,"4342217.13",1.82165003803023
"435","2021","1265","December 31, 2021","OTTAWA",206,138,1.49275362318841,0.0942028985507246,4,"1122589",1.83504381389805
"436","2021","1400","December 31, 2021","QUÉBEC",261,145,1.8,0.43448275862069,4,"843605.0310000001",3.09386490607593
"437","2021","1490","December 31, 2021","REGINA",84,35,2.4,0.342857142857143,4,"266264.406",3.15475888279262
"438","2021","1700","December 31, 2021","SASKATOON",198,146,1.35616438356164,0.171232876712329,4,"344065.719",5.75471455207661
"439","2021","2270","December 31, 2021","TORONTO",674,448,1.50446428571429,0.676339285714286,4,"6598811.91",1.0213959864178
"440","2021","2410","December 31, 2021","VANCOUVER",1624,432,3.75925925925926,1.39351851851852,4,"2809072.9099999997",5.78126681660249
"441","2021","2440","December 31, 2021","VICTORIA",71,23,3.08695652173913,3.95652173913043,4,"420180.28099999996",1.68975088100339
"442","2021","2680","December 31, 2021","WINNIPEG",194,136,1.42647058823529,0.397058823529412,4,"866983.344",2.23764391026179
"443","2022","0140","December 31, 2022","CALGARY",680,534,1.27340823970037,0.187265917602996,4,"1636715.8",4.15466142625372
"444","2022","0340","December 31, 2022","EDMONTON",1711,1221,1.4013104013104,0.204750204750205,4,"1540893.02",11.1039506168962
"445","2022","0580","December 31, 2022","HALIFAX",62,43,1.44186046511628,0.627906976744186,4,"492852.508",1.25798284463635
"446","2022","0610","December 31, 2022","HAMILTON",166,70,2.37142857142857,0.0285714285714286,4,"830395.7810000001",1.99904676538813
"447","2022","1060","December 31, 2022","MONTRÉAL",763,395,1.93164556962025,0.934177215189873,4,"4395660.53",1.73580283279974
"448","2022","1265","December 31, 2022","OTTAWA",229,156,1.46794871794872,0.0833333333333333,4,"1143407",2.00278640938878
"449","2022","1400","December 31, 2022","QUÉBEC",179,120,1.49166666666667,0.441666666666667,4,"856792.8829999999",2.08918635473773
"450","2022","1490","December 31, 2022","REGINA",88,69,1.27536231884058,0.231884057971014,4,"271377.622",3.24271394787298
"451","2022","1700","December 31, 2022","SASKATOON",232,195,1.18974358974359,0.107692307692308,4,"352854.453",6.57494890676638
"452","2022","2270","December 31, 2022","TORONTO",530,379,1.39841688654354,0.451187335092348,4,"6774890.2299999995",0.782300497878325
"453","2022","2410","December 31, 2022","VANCOUVER",1059,495,2.13939393939394,0.957575757575758,4,"2884163.23",3.67177553955571
"454","2022","2440","December 31, 2022","VICTORIA",85,62,1.37096774193548,0.338709677419355,4,"428216.572",1.9849768915529
"455","2022","2680","December 31, 2022","WINNIPEG",233,172,1.3546511627907,0.203488372093023,4,"879594.176",2.64894887162145
