"ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"1994","2473015",1,1,"December 31, 1994","1060","MONTRÉAL","BLAINVILLE V",103,142,0.725352112676056,0,733,4,"Montreal",3484017.36,462,0.295635725534961
"1994","2473015",2,1,"December 31, 1994","1060","MONTRÉAL","BLAINVILLE V",6,4,1.5,0,733,4,"Montreal",3484017.36,462,0.0172214985748521
"1994","2473015",4,1,"December 31, 1994","1060","MONTRÉAL","BLAINVILLE V",3,1,3,0,733,4,"Montreal",3484017.36,462,0.00861074928742605
"1994","2473020",1,1,"December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",6,10,0.6,0,733,4,"Montreal",3484017.36,462,0.0172214985748521
"1994","2473020",4,1,"December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",9,3,3,0,733,4,"Montreal",3484017.36,462,0.0258322478622782
"1994","2473020",5,3,"December 31, 1994","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2473025",1,1,"December 31, 1994","1060","MONTRÉAL","DELSON V",10,14,0.714285714285714,0,733,4,"Montreal",3484017.36,462,0.0287024976247535
"1994","2473030",1,1,"December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",1,1,1,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2473030",2,1,"December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",0,1,0,0,733,4,"Montreal",3484017.36,462,0
"1994","2473030",4,1,"December 31, 1994","1060","MONTRÉAL","BOIS-DES-FILION V",8,5,1.6,0,733,4,"Montreal",3484017.36,462,0.0229619980998028
"1994","2473035",1,1,"December 31, 1994","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",9,16,0.5625,0,733,4,"Montreal",3484017.36,462,0.0258322478622782
"1994","2473035",2,1,"December 31, 1994","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",1,1,1,0,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2473035",5,3,"December 31, 1994","1060","MONTRÉAL","SAINTE-ANNE-DES-PLAINES V",1,1,1,3,733,4,"Montreal",3484017.36,462,0.00287024976247535
"1994","2474005",1,1,"December 31, 1994","1060","MONTRÉAL","CHAMBLY V",58,69,0.840579710144927,0,733,4,"Montreal",3484017.36,462,0.16647448622357
"1994","2474005",2,1,"December 31, 1994","1060","MONTRÉAL","CHAMBLY V",5,3,1.66666666666667,0,733,4,"Montreal",3484017.36,462,0.0143512488123768
"1994","2474005",5,1,"December 31, 1994","1060","MONTRÉAL","CHAMBLY V",2,1,2,0,733,4,"Montreal",3484017.36,462,0.0057404995249507
"1994","3502037",1,1,"December 31, 1994","1265",NA,NA,4,10,0.4,0,907,4,"Ottawa",1038457.84,505,0.0385186557019975
"1994","3502039",1,1,"December 31, 1994","1265",NA,NA,4,8,0.5,0,907,4,"Ottawa",1038457.84,505,0.0385186557019975
"1994","3502039",2,1,"December 31, 1994","1265",NA,NA,3,2,1.5,0,907,4,"Ottawa",1038457.84,505,0.0288889917764981
"1994","3502039",4,1,"December 31, 1994","1265",NA,NA,3,2,1.5,0,907,4,"Ottawa",1038457.84,505,0.0288889917764981
"1994","3506001",1,1,"December 31, 1994","1265",NA,NA,0,4,0,0,907,4,"Ottawa",1038457.84,505,0
"1994","3506004",1,1,"December 31, 1994","1265",NA,NA,22,34,0.647058823529412,0,907,4,"Ottawa",1038457.84,505,0.211852606360986
"1994","3506004",2,1,"December 31, 1994","1265",NA,NA,3,3,1,0,907,4,"Ottawa",1038457.84,505,0.0288889917764981
"1994","3506004",4,1,"December 31, 1994","1265",NA,NA,19,8,2.375,0,907,4,"Ottawa",1038457.84,505,0.182963614584488
"1994","3506006",1,1,"December 31, 1994","1265",NA,NA,30,45,0.666666666666667,0,907,4,"Ottawa",1038457.84,505,0.288889917764981
"1994","3506006",2,1,"December 31, 1994","1265",NA,NA,2,2,1,0,907,4,"Ottawa",1038457.84,505,0.0192593278509987
"1994","3506006",4,1,"December 31, 1994","1265",NA,NA,19,5,3.8,0,907,4,"Ottawa",1038457.84,505,0.182963614584488
"1994","3506006",5,3,"December 31, 1994","1265",NA,NA,7,3,2.33333333333333,0,907,4,"Ottawa",1038457.84,505,0.0674076474784956
"1994","3506009",2,1,"December 31, 1994","1265",NA,NA,2,1,2,0,907,4,"Ottawa",1038457.84,505,0.0192593278509987
"1994","3506012",1,1,"December 31, 1994","1265",NA,NA,40,59,0.677966101694915,0,907,4,"Ottawa",1038457.84,505,0.385186557019975
"1994","3506012",2,1,"December 31, 1994","1265",NA,NA,4,5,0.8,0,907,4,"Ottawa",1038457.84,505,0.0385186557019975
"1994","3506012",4,1,"December 31, 1994","1265",NA,NA,135,62,2.17741935483871,0,907,4,"Ottawa",1038457.84,505,1.30000462994242
"1994","3506012",5,3,"December 31, 1994","1265",NA,NA,15,1,15,0,907,4,"Ottawa",1038457.84,505,0.144444958882491
"1994","3506014",1,1,"December 31, 1994","1265",NA,NA,22,27,0.814814814814815,0,907,4,"Ottawa",1038457.84,505,0.211852606360986
"1994","3506014",2,1,"December 31, 1994","1265",NA,NA,12,9,1.33333333333333,0,907,4,"Ottawa",1038457.84,505,0.115555967105992
"1994","3506014",4,1,"December 31, 1994","1265",NA,NA,54,25,2.16,0,907,4,"Ottawa",1038457.84,505,0.520001851976966
"1994","3506014",5,3,"December 31, 1994","1265",NA,NA,157,10,15.7,0.8,907,4,"Ottawa",1038457.84,505,1.5118572363034
"1994","3506018",1,1,"December 31, 1994","1265",NA,NA,0,3,0,0,907,4,"Ottawa",1038457.84,505,0
"1994","3506027",1,1,"December 31, 1994","1265",NA,NA,18,37,0.486486486486487,0,907,4,"Ottawa",1038457.84,505,0.173333950658989
"1994","3506027",4,1,"December 31, 1994","1265",NA,NA,8,5,1.6,0,907,4,"Ottawa",1038457.84,505,0.077037311403995
"1994","3506030",1,1,"December 31, 1994","1265","OTTAWA","MISSISSIPPI MILLS T",31,47,0.659574468085106,0,907,4,"Ottawa",1038457.84,505,0.298519581690481
"1994","3506030",2,1,"December 31, 1994","1265","OTTAWA","MISSISSIPPI MILLS T",16,15,1.06666666666667,0,907,4,"Ottawa",1038457.84,505,0.15407462280799
"1994","3506030",4,1,"December 31, 1994","1265","OTTAWA","MISSISSIPPI MILLS T",75,33,2.27272727272727,0,907,4,"Ottawa",1038457.84,505,0.722224794412453
"1994","3506042",1,1,"December 31, 1994","1265",NA,NA,1,3,0.333333333333333,0,907,4,"Ottawa",1038457.84,505,0.00962966392549937
"1994","3518001",1,1,"December 31, 1994","2270","TORONTO","PICKERING CY",8,97,0.0824742268041237,0,1429,4,"Toronto",4300396.52,535,0.0186029357125422
"1994","3518001",2,1,"December 31, 1994","2270","TORONTO","PICKERING CY",34,27,1.25925925925926,0,1429,4,"Toronto",4300396.52,535,0.0790624767783041
"1994","3518001",4,1,"December 31, 1994","2270","TORONTO","PICKERING CY",4,2,2,0,1429,4,"Toronto",4300396.52,535,0.00930146785627108
"1994","3518005",1,1,"December 31, 1994","2270","TORONTO","AJAX T",25,35,0.714285714285714,0,1429,4,"Toronto",4300396.52,535,0.0581341741016942
"1994","3518005",2,1,"December 31, 1994","2270","TORONTO","AJAX T",0,8,0,0,1429,4,"Toronto",4300396.52,535,0
"1994","3518029",1,1,"December 31, 1994","2270","TORONTO","UXBRIDGE TP",6,28,0.214285714285714,0,1429,4,"Toronto",4300396.52,535,0.0139522017844066
"1994","3518029",2,1,"December 31, 1994","2270","TORONTO","UXBRIDGE TP",1,1,1,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3519028",1,1,"December 31, 1994","2270","TORONTO","VAUGHAN CY",24,91,0.263736263736264,0,1429,4,"Toronto",4300396.52,535,0.0558088071376265
"1994","3519028",2,1,"December 31, 1994","2270","TORONTO","VAUGHAN CY",1,1,1,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3519028",5,3,"December 31, 1994","2270","TORONTO","VAUGHAN CY",123,4,30.75,17.5,1429,4,"Toronto",4300396.52,535,0.286020136580336
"1994","3519036",1,1,"December 31, 1994","2270","TORONTO","MARKHAM CY",14,125,0.112,0,1429,4,"Toronto",4300396.52,535,0.0325551374969488
"1994","3519036",5,3,"December 31, 1994","2270","TORONTO","MARKHAM CY",99,2,49.5,0,1429,4,"Toronto",4300396.52,535,0.230211329442709
"1994","3519038",1,1,"December 31, 1994","2270","TORONTO","RICHMOND HILL T",78,132,0.590909090909091,0,1429,4,"Toronto",4300396.52,535,0.181378623197286
"1994","3519038",2,3,"December 31, 1994","2270","TORONTO","RICHMOND HILL T",3,7,0.428571428571429,0,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3519038",4,3,"December 31, 1994","2270","TORONTO","RICHMOND HILL T",3,3,1,0,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3519044",1,1,"December 31, 1994","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",1,13,0.0769230769230769,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3519046",1,1,"December 31, 1994","2270","TORONTO","AURORA T",2,18,0.111111111111111,0,1429,4,"Toronto",4300396.52,535,0.00465073392813554
"1994","3519046",5,3,"December 31, 1994","2270","TORONTO","AURORA T",3,1,3,0,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3519048",1,1,"December 31, 1994","2270","TORONTO","NEWMARKET T",3,33,0.0909090909090909,0,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3519048",2,1,"December 31, 1994","2270","TORONTO","NEWMARKET T",4,4,1,0,1429,4,"Toronto",4300396.52,535,0.00930146785627108
"1994","3519049",1,1,"December 31, 1994","2270","TORONTO","KING TP",1,4,0.25,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3519054",1,1,"December 31, 1994","2270","TORONTO","EAST GWILLIMBURY T",1,1,1,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3519070",1,1,"December 31, 1994","2270","TORONTO","GEORGINA T",3,7,0.428571428571429,0,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3520001",1,1,"December 31, 1994","2270","TORONTO","PICKERING CY",17,41,0.414634146341463,0,1429,4,"Toronto",4300396.52,535,0.0395312383891521
"1994","3520001",2,1,"December 31, 1994","2270","TORONTO","PICKERING CY",5,5,1,0,1429,4,"Toronto",4300396.52,535,0.0116268348203388
"1994","3520001",4,3,"December 31, 1994","2270","TORONTO","PICKERING CY",14,5,2.8,0,1429,4,"Toronto",4300396.52,535,0.0325551374969488
"1994","3520001",5,3,"December 31, 1994","2270","TORONTO","PICKERING CY",115,9,12.7777777777778,10,1429,4,"Toronto",4300396.52,535,0.267417200867793
"1994","3520004",1,1,"December 31, 1994","2270",NA,NA,7,18,0.388888888888889,0,1429,4,"Toronto",4300396.52,535,0.0162775687484744
"1994","3520004",2,1,"December 31, 1994","2270",NA,NA,7,8,0.875,0,1429,4,"Toronto",4300396.52,535,0.0162775687484744
"1994","3520004",4,1,"December 31, 1994","2270",NA,NA,3,1,3,3,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3520004",5,1,"December 31, 1994","2270",NA,NA,1,1,1,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3520004",5,3,"December 31, 1994","2270",NA,NA,230,4,57.5,4.25,1429,4,"Toronto",4300396.52,535,0.534834401735587
"1994","3520006",1,1,"December 31, 1994","2270",NA,NA,7,12,0.583333333333333,0,1429,4,"Toronto",4300396.52,535,0.0162775687484744
"1994","3520006",5,3,"December 31, 1994","2270",NA,NA,1,1,1,5,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3520008",1,1,"December 31, 1994","2270",NA,NA,55,80,0.6875,0,1429,4,"Toronto",4300396.52,535,0.127895183023727
"1994","3520008",4,1,"December 31, 1994","2270",NA,NA,1,1,1,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3520008",5,3,"December 31, 1994","2270",NA,NA,19,3,6.33333333333333,8.33333333333333,1429,4,"Toronto",4300396.52,535,0.0441819723172876
"1994","3520014",1,1,"December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",2,6,0.333333333333333,0,1429,4,"Toronto",4300396.52,535,0.00465073392813554
"1994","3520014",2,1,"December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",5,4,1.25,0,1429,4,"Toronto",4300396.52,535,0.0116268348203388
"1994","3520014",5,3,"December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",21,1,21,10,1429,4,"Toronto",4300396.52,535,0.0488327062454232
"1994","3520019",1,1,"December 31, 1994","2270",NA,NA,5,13,0.384615384615385,0,1429,4,"Toronto",4300396.52,535,0.0116268348203388
"1994","3520019",2,1,"December 31, 1994","2270",NA,NA,4,4,1,0,1429,4,"Toronto",4300396.52,535,0.00930146785627108
"1994","3520019",4,1,"December 31, 1994","2270",NA,NA,2,1,2,2,1429,4,"Toronto",4300396.52,535,0.00465073392813554
"1994","3520019",4,3,"December 31, 1994","2270",NA,NA,1,1,1,2,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3520019",5,3,"December 31, 1994","2270",NA,NA,116,1,116,46,1429,4,"Toronto",4300396.52,535,0.269742567831861
"1994","3521005",1,1,"December 31, 1994","2270","TORONTO","AJAX T",31,255,0.12156862745098,0,1429,4,"Toronto",4300396.52,535,0.0720863758861008
"1994","3521005",2,1,"December 31, 1994","2270","TORONTO","AJAX T",10,30,0.333333333333333,0,1429,4,"Toronto",4300396.52,535,0.0232536696406777
"1994","3521005",4,1,"December 31, 1994","2270","TORONTO","AJAX T",3,3,1,1.33333333333333,1429,4,"Toronto",4300396.52,535,0.00697610089220331
"1994","3521005",4,3,"December 31, 1994","2270","TORONTO","AJAX T",15,6,2.5,2,1429,4,"Toronto",4300396.52,535,0.0348805044610165
"1994","3521005",5,3,"December 31, 1994","2270","TORONTO","AJAX T",16,2,8,4,1429,4,"Toronto",4300396.52,535,0.0372058714250843
"1994","3521010",1,1,"December 31, 1994","2270","TORONTO","BRAMPTON CY",2,172,0.0116279069767442,0,1429,4,"Toronto",4300396.52,535,0.00465073392813554
"1994","3521010",2,1,"December 31, 1994","2270","TORONTO","BRAMPTON CY",4,16,0.25,0,1429,4,"Toronto",4300396.52,535,0.00930146785627108
"1994","3521010",4,1,"December 31, 1994","2270","TORONTO","BRAMPTON CY",14,7,2,0,1429,4,"Toronto",4300396.52,535,0.0325551374969488
"1994","3521010",4,3,"December 31, 1994","2270","TORONTO","BRAMPTON CY",6,1,6,0,1429,4,"Toronto",4300396.52,535,0.0139522017844066
"1994","3521024",1,1,"December 31, 1994","2270","TORONTO","CALEDON T",2,46,0.0434782608695652,0,1429,4,"Toronto",4300396.52,535,0.00465073392813554
"1994","3522014",1,1,"December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",15,39,0.384615384615385,0,1429,4,"Toronto",4300396.52,535,0.0348805044610165
"1994","3524001",1,1,"December 31, 1994","2270","TORONTO","PICKERING CY",1,32,0.03125,0,1429,4,"Toronto",4300396.52,535,0.00232536696406777
"1994","3524001",2,1,"December 31, 1994","2270","TORONTO","PICKERING CY",2,2,1,0,1429,4,"Toronto",4300396.52,535,0.00465073392813554
"1994","3524001",4,3,"December 31, 1994","2270","TORONTO","PICKERING CY",4,2,2,0,1429,4,"Toronto",4300396.52,535,0.00930146785627108
"1994","3524002",1,1,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",24,39,0.615384615384615,0,559,4,"Hamilton",636110.572,537,0.377292896179062
"1994","3524002",1,3,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",0,4,0,0,559,4,"Hamilton",636110.572,537,0
"1994","3524002",2,1,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",3,3,1,0,559,4,"Hamilton",636110.572,537,0.0471616120223828
"1994","3524002",2,3,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",4,2,2,0,559,4,"Hamilton",636110.572,537,0.0628821493631771
"1994","3524002",4,1,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",10,5,2,0,559,4,"Hamilton",636110.572,537,0.157205373407943
"1994","3524002",4,3,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",3,3,1,0,559,4,"Hamilton",636110.572,537,0.0471616120223828
"1994","3524002",5,3,"December 31, 1994","0610","HAMILTON","BURLINGTON CY",43,1,43,0,559,4,"Hamilton",636110.572,537,0.675983105654153
"1994","3524009",1,1,"December 31, 1994","2270","TORONTO","MILTON T",0,2,0,0,1429,4,"Toronto",4300396.52,535,0
"1994","3524009",5,3,"December 31, 1994","2270","TORONTO","MILTON T",10,1,10,16,1429,4,"Toronto",4300396.52,535,0.0232536696406777
"1994","3524015",1,1,"December 31, 1994","2270","TORONTO","HALTON HILLS T",0,38,0,0,1429,4,"Toronto",4300396.52,535,0
"1994","3525003",1,1,"December 31, 1994","0610",NA,NA,32,42,0.761904761904762,0,559,4,"Hamilton",636110.572,537,0.503057194905416
"1994","3525003",4,1,"December 31, 1994","0610",NA,NA,4,1,4,0,559,4,"Hamilton",636110.572,537,0.0628821493631771
"1994","3525009",1,1,"December 31, 1994","0610",NA,NA,0,4,0,0,559,4,"Hamilton",636110.572,537,0
"1994","3525009",5,3,"December 31, 1994","0610",NA,NA,1,1,1,0,559,4,"Hamilton",636110.572,537,0.0157205373407943
"1994","3525014",1,1,"December 31, 1994","0610",NA,NA,12,18,0.666666666666667,0,559,4,"Hamilton",636110.572,537,0.188646448089531
"1994","3525014",2,3,"December 31, 1994","0610",NA,NA,1,1,1,0,559,4,"Hamilton",636110.572,537,0.0157205373407943
"1994","3525014",4,3,"December 31, 1994","0610",NA,NA,21,9,2.33333333333333,0,559,4,"Hamilton",636110.572,537,0.33013128415668
"1994","3525018",1,1,"December 31, 1994","0610",NA,NA,29,65,0.446153846153846,0,559,4,"Hamilton",636110.572,537,0.455895582883034
"1994","3525018",4,3,"December 31, 1994","0610",NA,NA,52,13,4,0,559,4,"Hamilton",636110.572,537,0.817467941721302
"1994","3525018",5,3,"December 31, 1994","0610",NA,NA,14,1,14,0,559,4,"Hamilton",636110.572,537,0.22008752277112
"1994","3525026",1,1,"December 31, 1994","0610",NA,NA,4,5,0.8,0,559,4,"Hamilton",636110.572,537,0.0628821493631771
"1994","3525026",4,3,"December 31, 1994","0610",NA,NA,3,1,3,0,559,4,"Hamilton",636110.572,537,0.0471616120223828
"1994","3525030",1,1,"December 31, 1994","0610",NA,NA,32,57,0.56140350877193,0,559,4,"Hamilton",636110.572,537,0.503057194905416
"1994","3525030",4,1,"December 31, 1994","0610",NA,NA,7,4,1.75,0,559,4,"Hamilton",636110.572,537,0.11004376138556
"1994","3526065",1,1,"December 31, 1994","0610","HAMILTON","GRIMSBY T",8,23,0.347826086956522,0,559,4,"Hamilton",636110.572,537,0.125764298726354
"1994","3543007",1,1,"December 31, 1994","2270","TORONTO","NEW TECUMSETH T",47,64,0.734375,0,1429,4,"Toronto",4300396.52,535,0.109292247311185
"1994","3543007",2,1,"December 31, 1994","2270","TORONTO","NEW TECUMSETH T",5,4,1.25,0,1429,4,"Toronto",4300396.52,535,0.0116268348203388
"1994","3543007",5,3,"December 31, 1994","2270","TORONTO","NEW TECUMSETH T",4,1,4,3,1429,4,"Toronto",4300396.52,535,0.00930146785627108
"1994","3543014",1,1,"December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",35,131,0.267175572519084,0,1429,4,"Toronto",4300396.52,535,0.0813878437423719
"1994","3543014",2,1,"December 31, 1994","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",6,4,1.5,0,1429,4,"Toronto",4300396.52,535,0.0139522017844066
"1994","4602069",1,1,"December 31, 1994","2680","WINNIPEG","TACHÉ RM",1,1,1,0,2125,4,"Winnipeg",685224.256,602,0.0145937624251293
"1994","4602075",1,1,"December 31, 1994","2680","WINNIPEG","RITCHOT RM",0,1,0,0,2125,4,"Winnipeg",685224.256,602,0
"1994","4611040",1,1,"December 31, 1994","2680","WINNIPEG","WINNIPEG CY",221,299,0.739130434782609,0,2125,4,"Winnipeg",685224.256,602,3.22522149595358
"1994","4611040",2,1,"December 31, 1994","2680","WINNIPEG","WINNIPEG CY",7,7,1,0,2125,4,"Winnipeg",685224.256,602,0.102156336975905
"1994","4611040",4,3,"December 31, 1994","2680","WINNIPEG","WINNIPEG CY",23,3,7.66666666666667,0,2125,4,"Winnipeg",685224.256,602,0.335656535777975
"1994","4611040",5,3,"December 31, 1994","2680","WINNIPEG","WINNIPEG CY",21,3,7,1,2125,4,"Winnipeg",685224.256,602,0.306469010927716
"1994","4612047",1,1,"December 31, 1994","2680","WINNIPEG","SPRINGFIELD RM",1,13,0.0769230769230769,0,2125,4,"Winnipeg",685224.256,602,0.0145937624251293
"1994","4613032",1,1,"December 31, 1994","2680","WINNIPEG","EAST ST. PAUL RM",1,7,0.142857142857143,0,2125,4,"Winnipeg",685224.256,602,0.0145937624251293
"1994","4706027",1,1,"December 31, 1994","1490","REGINA","REGINA CY",34,65,0.523076923076923,0,1081,4,"Regina",199410.542,705,1.70502520373271
"1994","4706027",1,3,"December 31, 1994","1490","REGINA","REGINA CY",1,3,0.333333333333333,0,1081,4,"Regina",199410.542,705,0.0501478001097856
"1994","4706027",2,3,"December 31, 1994","1490","REGINA","REGINA CY",1,4,0.25,0,1081,4,"Regina",199410.542,705,0.0501478001097856
"1994","4706027",4,3,"December 31, 1994","1490","REGINA","REGINA CY",1,1,1,1,1081,4,"Regina",199410.542,705,0.0501478001097856
"1994","4706029",1,1,"December 31, 1994","1490","REGINA","EDENWOLD NO. 158 RM",0,1,0,0,1081,4,"Regina",199410.542,705,0
"1994","4706030",1,1,"December 31, 1994","1490","REGINA","WHITE CITY T",0,1,0,0,1081,4,"Regina",199410.542,705,0
"1994","4706031",1,1,"December 31, 1994","1490","REGINA","PILOT BUTTE T",0,1,0,0,1081,4,"Regina",199410.542,705,0
"1994","4706032",1,1,"December 31, 1994","1490","REGINA","BALGONIE T",0,1,0,0,1081,4,"Regina",199410.542,705,0
"1994","4706056",1,1,"December 31, 1994","1490","REGINA","LUMSDEN T",0,1,0,0,1081,4,"Regina",199410.542,705,0
"1994","4706058",1,1,"December 31, 1994","1490","REGINA","REGINA BEACH T",0,1,0,0,1081,4,"Regina",199410.542,705,0
"1994","4711065",1,1,"December 31, 1994","1700","SASKATOON","CORMAN PARK NO. 344 RM",0,2,0,0,1255,4,"Saskatoon",226066.799,725,0
"1994","4711066",1,1,"December 31, 1994","1700","SASKATOON","SASKATOON CY",41,64,0.640625,0,1255,4,"Saskatoon",226066.799,725,1.81362323797047
"1994","4711066",2,1,"December 31, 1994","1700","SASKATOON","SASKATOON CY",2,1,2,0,1255,4,"Saskatoon",226066.799,725,0.0884694262424621
"1994","4711066",2,3,"December 31, 1994","1700","SASKATOON","SASKATOON CY",2,2,1,0,1255,4,"Saskatoon",226066.799,725,0.0884694262424621
"1994","4711066",5,3,"December 31, 1994","1700","SASKATOON","SASKATOON CY",2,2,1,2,1255,4,"Saskatoon",226066.799,725,0.0884694262424621
"1994","4711070",1,1,"December 31, 1994","1700","SASKATOON","MARTENSVILLE CY",1,1,1,0,1255,4,"Saskatoon",226066.799,725,0.044234713121231
"1994","4712058",1,1,"December 31, 1994","1700","SASKATOON","VANSCOY VL",1,1,1,0,1255,4,"Saskatoon",226066.799,725,0.044234713121231
"1994","4806014",1,1,"December 31, 1994","0140","CALGARY","ROCKY VIEW COUNTY MD",3,39,0.0769230769230769,0,37,4,"Calgary",820531.899,825,0.0365616498719448
"1994","4806016",1,1,"December 31, 1994","0140","CALGARY","CALGARY CY",459,739,0.621109607577808,0,37,4,"Calgary",820531.899,825,5.59393243040756
"1994","4806016",1,3,"December 31, 1994","0140","CALGARY","CALGARY CY",1,2,0.5,0,37,4,"Calgary",820531.899,825,0.0121872166239816
"1994","4806016",2,1,"December 31, 1994","0140","CALGARY","CALGARY CY",30,27,1.11111111111111,0,37,4,"Calgary",820531.899,825,0.365616498719448
"1994","4806016",2,3,"December 31, 1994","0140","CALGARY","CALGARY CY",27,20,1.35,0,37,4,"Calgary",820531.899,825,0.329054848847504
"1994","4806016",4,1,"December 31, 1994","0140","CALGARY","CALGARY CY",3,2,1.5,0,37,4,"Calgary",820531.899,825,0.0365616498719448
"1994","4806016",4,3,"December 31, 1994","0140","CALGARY","CALGARY CY",65,39,1.66666666666667,0,37,4,"Calgary",820531.899,825,0.792169080558805
"1994","4806016",5,3,"December 31, 1994","0140","CALGARY","CALGARY CY",15,4,3.75,0,37,4,"Calgary",820531.899,825,0.182808249359724
"1994","4806017",1,1,"December 31, 1994","0140","CALGARY","CHESTERMERE CY",12,17,0.705882352941177,0,37,4,"Calgary",820531.899,825,0.146246599487779
"1994","4806019",1,1,"December 31, 1994","0140","CALGARY","COCHRANE T",18,26,0.692307692307692,0,37,4,"Calgary",820531.899,825,0.219369899231669
"1994","4806019",2,1,"December 31, 1994","0140","CALGARY","COCHRANE T",4,3,1.33333333333333,0,37,4,"Calgary",820531.899,825,0.0487488664959264
"1994","4806019",2,3,"December 31, 1994","0140","CALGARY","COCHRANE T",2,5,0.4,0,37,4,"Calgary",820531.899,825,0.0243744332479632
"1994","4806021",1,1,"December 31, 1994","0140","CALGARY","AIRDRIE CY",27,41,0.658536585365854,0,37,4,"Calgary",820531.899,825,0.329054848847504
"1994","4806021",2,1,"December 31, 1994","0140","CALGARY","AIRDRIE CY",1,1,1,0,37,4,"Calgary",820531.899,825,0.0121872166239816
"1994","4806021",4,3,"December 31, 1994","0140","CALGARY","AIRDRIE CY",2,2,1,0,37,4,"Calgary",820531.899,825,0.0243744332479632
"1994","4806026",1,1,"December 31, 1994","0140","CALGARY","CROSSFIELD T",2,2,1,0,37,4,"Calgary",820531.899,825,0.0243744332479632
"1994","4811012",1,1,"December 31, 1994","0340","EDMONTON","LEDUC COUNTY MD",0,15,0,0,211,4,"Edmonton",878697.77,835,0
"1994","4811013",1,1,"December 31, 1994","0340","EDMONTON","BEAUMONT CY",14,22,0.636363636363636,0,211,4,"Edmonton",878697.77,835,0.159326681800956
"1994","4811016",1,1,"December 31, 1994","0340","EDMONTON","LEDUC CY",14,21,0.666666666666667,0,211,4,"Edmonton",878697.77,835,0.159326681800956
"1994","4811016",2,1,"December 31, 1994","0340","EDMONTON","LEDUC CY",4,4,1,0,211,4,"Edmonton",878697.77,835,0.0455219090859875
"1994","4811016",4,1,"December 31, 1994","0340","EDMONTON","LEDUC CY",8,5,1.6,0,211,4,"Edmonton",878697.77,835,0.0910438181719751
"1994","4811018",1,1,"December 31, 1994","0340","EDMONTON","DEVON T",0,3,0,0,211,4,"Edmonton",878697.77,835,0
"1994","4811018",2,1,"December 31, 1994","0340","EDMONTON","DEVON T",2,8,0.25,0,211,4,"Edmonton",878697.77,835,0.0227609545429938
"1994","4811019",1,1,"December 31, 1994","0340","EDMONTON","CALMAR T",2,2,1,0,211,4,"Edmonton",878697.77,835,0.0227609545429938
"1994","4811019",2,1,"December 31, 1994","0340","EDMONTON","CALMAR T",2,2,1,0,211,4,"Edmonton",878697.77,835,0.0227609545429938
"1994","4811034",1,1,"December 31, 1994","0340","EDMONTON","PARKLAND COUNTY MD",10,31,0.32258064516129,0,211,4,"Edmonton",878697.77,835,0.113804772714969
"1994","4811046",1,1,"December 31, 1994","0340","EDMONTON","SPRING LAKE VL",0,2,0,0,211,4,"Edmonton",878697.77,835,0
