"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"1853","2009","0580",5,3,"December 31, 2009","HALIFAX",40,1,40,0,4,"397861.56299999997",1.00537482682136
"1854","2009","1400",1,1,"December 31, 2009","QUÉBEC",82,82,1,0,4,"767163.9689999999",1.06887188806439
"1855","2009","1400",2,1,"December 31, 2009","QUÉBEC",61,51,1.19607843137255,0,4,"767163.9689999999",0.795136404535704
"1856","2009","1400",4,1,"December 31, 2009","QUÉBEC",19,11,1.72727272727273,1.81818181818182,4,"767163.9689999999",0.247665437478334
"1857","2009","1400",4,3,"December 31, 2009","QUÉBEC",11,5,2.2,1,4,"767163.9689999999",0.14338525327693
"1858","2009","1400",5,1,"December 31, 2009","QUÉBEC",6,4,1.5,1.75,4,"767163.9689999999",0.0782101381510528
"1859","2009","1400",5,3,"December 31, 2009","QUÉBEC",290,70,4.14285714285714,2.1,4,"767163.9689999999",3.78015667730089
"1860","2009","1490",1,1,"December 31, 2009","REGINA",42,42,1,0,4,"213962.90600000002",1.96295707443794
"1861","2009","1490",2,1,"December 31, 2009","REGINA",1,1,1,0,4,"213962.90600000002",0.0467370732009033
"1862","2009","1490",2,3,"December 31, 2009","REGINA",3,3,1,0,4,"213962.90600000002",0.14021121960271
"1863","2009","1490",4,3,"December 31, 2009","REGINA",5,3,1.66666666666667,0,4,"213962.90600000002",0.233685366004517
"1864","2009","1490",5,3,"December 31, 2009","REGINA",98,6,16.3333333333333,0.5,4,"213962.90600000002",4.58023317368853
"1865","2009","1700",1,1,"December 31, 2009","SASKATOON",108,108,1,0,4,"263793.313",4.09411439477998
"1866","2009","1700",2,1,"December 31, 2009","SASKATOON",16,11,1.45454545454545,0,4,"263793.313",0.60653546589333
"1867","2009","1700",4,3,"December 31, 2009","SASKATOON",24,10,2.4,0,4,"263793.313",0.909803198839995
"1868","2009","1700",5,3,"December 31, 2009","SASKATOON",165,7,23.5714285714286,1.14285714285714,4,"263793.313",6.25489699202496
"1869","2009","2270",1,1,"December 31, 2009","TORONTO",418,418,1,0,4,"5670081.03",0.737202868509976
"1870","2009","2270",1,3,"December 31, 2009","TORONTO",5,5,1,0,4,"5670081.03",0.00881821613050211
"1871","2009","2270",2,1,"December 31, 2009","TORONTO",35,20,1.75,0,4,"5670081.03",0.0617275129135147
"1872","2009","2270",4,1,"December 31, 2009","TORONTO",136,53,2.56603773584906,0.0943396226415094,4,"5670081.03",0.239855478749657
"1873","2009","2270",4,3,"December 31, 2009","TORONTO",21,9,2.33333333333333,0,4,"5670081.03",0.0370365077481088
"1874","2009","2270",5,1,"December 31, 2009","TORONTO",2,1,2,0,4,"5670081.03",0.00352728645220084
"1875","2009","2270",5,3,"December 31, 2009","TORONTO",295,30,9.83333333333333,9.8,4,"5670081.03",0.520274751699624
"1876","2009","2410",1,1,"December 31, 2009","VANCOUVER",558,558,1,0,4,"2340698.16",2.38390412542555
"1877","2009","2410",1,3,"December 31, 2009","VANCOUVER",3,3,1,0,4,"2340698.16",0.0128166888463739
"1878","2009","2410",2,1,"December 31, 2009","VANCOUVER",65,42,1.54761904761905,0,4,"2340698.16",0.277694925004769
"1879","2009","2410",2,3,"December 31, 2009","VANCOUVER",27,19,1.42105263157895,0,4,"2340698.16",0.115350199617365
"1880","2009","2410",4,1,"December 31, 2009","VANCOUVER",1,1,1,0,4,"2340698.16",0.00427222961545798
"1881","2009","2410",4,3,"December 31, 2009","VANCOUVER",244,110,2.21818181818182,0.436363636363636,4,"2340698.16",1.04242402617175
"1882","2009","2410",5,1,"December 31, 2009","VANCOUVER",82,41,2,1.90243902439024,4,"2340698.16",0.350322828467554
"1883","2009","2410",5,3,"December 31, 2009","VANCOUVER",691,78,8.85897435897436,9.16666666666667,4,"2340698.16",2.95211066428146
"1884","2009","2440",1,1,"December 31, 2009","VICTORIA",26,26,1,0,4,"350969.18799999997",0.740805771246221
"1885","2009","2440",1,3,"December 31, 2009","VICTORIA",1,1,1,0,4,"350969.18799999997",0.0284925296633162
"1886","2009","2440",2,1,"December 31, 2009","VICTORIA",5,3,1.66666666666667,0,4,"350969.18799999997",0.142462648316581
"1887","2009","2440",2,3,"December 31, 2009","VICTORIA",3,2,1.5,0,4,"350969.18799999997",0.0854775889899486
"1888","2009","2440",4,3,"December 31, 2009","VICTORIA",47,20,2.35,0,4,"350969.18799999997",1.33914889417586
"1889","2009","2440",5,3,"December 31, 2009","VICTORIA",314,34,9.23529411764706,4.94117647058824,4,"350969.18799999997",8.94665431428129
"1890","2009","2680",1,1,"December 31, 2009","WINNIPEG",151,151,1,0,4,"734956.375",2.05454371356395
"1891","2009","2680",1,3,"December 31, 2009","WINNIPEG",11,11,1,0,4,"734956.375",0.149668747345718
"1892","2009","2680",2,1,"December 31, 2009","WINNIPEG",4,2,2,0,4,"734956.375",0.0544249990348067
"1893","2009","2680",2,3,"December 31, 2009","WINNIPEG",3,2,1.5,0,4,"734956.375",0.040818749276105
"1894","2009","2680",4,1,"December 31, 2009","WINNIPEG",4,1,4,0,4,"734956.375",0.0544249990348067
"1895","2009","2680",4,3,"December 31, 2009","WINNIPEG",13,6,2.16666666666667,0.5,4,"734956.375",0.176881246863122
"1896","2009","2680",5,3,"December 31, 2009","WINNIPEG",88,14,6.28571428571429,2.42857142857143,4,"734956.375",1.19734997876575
"1897","2010","0340",1,1,"December 31, 2010","EDMONTON",528,528,1,0,4,"1201957.3800000001",4.39283462779687
"1898","2010","0340",1,3,"December 31, 2010","EDMONTON",1,1,1,0,4,"1201957.3800000001",0.00831976255264559
"1899","2010","0340",2,1,"December 31, 2010","EDMONTON",88,55,1.6,0,4,"1201957.3800000001",0.732139104632812
"1900","2010","0340",2,3,"December 31, 2010","EDMONTON",60,44,1.36363636363636,0,4,"1201957.3800000001",0.499185753158735
"1901","2010","0340",4,1,"December 31, 2010","EDMONTON",13,7,1.85714285714286,0,4,"1201957.3800000001",0.108156913184393
"1902","2010","0340",4,3,"December 31, 2010","EDMONTON",101,42,2.4047619047619,0,4,"1201957.3800000001",0.840296017817204
"1903","2010","0340",5,3,"December 31, 2010","EDMONTON",618,32,19.3125,5.34375,4,"1201957.3800000001",5.14161325753497
"1904","2010","0580",1,1,"December 31, 2010","HALIFAX",49,49,1,0,4,"401742",1.21968825763799
"1905","2010","0580",2,1,"December 31, 2010","HALIFAX",8,4,2,0,4,"401742",0.199132776757222
"1906","2010","0580",4,1,"December 31, 2010","HALIFAX",16,4,4,0,4,"401742",0.398265553514445
"1907","2010","0580",4,3,"December 31, 2010","HALIFAX",17,4,4.25,0,4,"401742",0.423157150609097
"1908","2010","0580",5,3,"December 31, 2010","HALIFAX",49,2,24.5,0,4,"401742",1.21968825763799
"1909","2010","1400",1,1,"December 31, 2010","QUÉBEC",90,90,1,0,4,"777089.938",1.15816710008668
"1910","2010","1400",2,1,"December 31, 2010","QUÉBEC",118,88,1.34090909090909,0,4,"777089.938",1.51848575344698
"1911","2010","1400",4,1,"December 31, 2010","QUÉBEC",39,18,2.16666666666667,0.666666666666667,4,"777089.938",0.501872410037563
"1912","2010","1400",4,3,"December 31, 2010","QUÉBEC",13,6,2.16666666666667,0,4,"777089.938",0.167290803345854
"1913","2010","1400",5,1,"December 31, 2010","QUÉBEC",30,15,2,0.533333333333333,4,"777089.938",0.386055700028894
"1914","2010","1400",5,3,"December 31, 2010","QUÉBEC",292,58,5.03448275862069,2.46551724137931,4,"777089.938",3.75760881361457
"1915","2010","1490",1,1,"December 31, 2010","REGINA",37,37,1,0,4,"217910.062",1.69794821131298
"1916","2010","1490",1,3,"December 31, 2010","REGINA",1,1,1,0,4,"217910.062",0.045890492197648
"1917","2010","1490",2,1,"December 31, 2010","REGINA",3,2,1.5,0,4,"217910.062",0.137671476592944
"1918","2010","1490",4,3,"December 31, 2010","REGINA",7,5,1.4,0,4,"217910.062",0.321233445383536
"1919","2010","1490",5,3,"December 31, 2010","REGINA",69,8,8.625,2.375,4,"217910.062",3.16644396163771
"1920","2010","1700",1,1,"December 31, 2010","SASKATOON",146,146,1,0,4,"270660.06299999997",5.39422027696787
"1921","2010","1700",2,1,"December 31, 2010","SASKATOON",8,7,1.14285714285714,0,4,"270660.06299999997",0.295573713806458
"1922","2010","1700",4,1,"December 31, 2010","SASKATOON",4,1,4,0,4,"270660.06299999997",0.147786856903229
"1923","2010","1700",4,3,"December 31, 2010","SASKATOON",20,9,2.22222222222222,0,4,"270660.06299999997",0.738934284516146
"1924","2010","1700",5,3,"December 31, 2010","SASKATOON",106,8,13.25,3.375,4,"270660.06299999997",3.91635170793557
"1925","2010","2270",1,1,"December 31, 2010","TORONTO",179,179,1,0,4,"5757332.41",0.310907877559913
"1926","2010","2270",2,1,"December 31, 2010","TORONTO",23,15,1.53333333333333,0,4,"5757332.41",0.0399490568931732
"1927","2010","2270",4,1,"December 31, 2010","TORONTO",42,18,2.33333333333333,0.111111111111111,4,"5757332.41",0.0729504517179684
"1928","2010","2270",4,3,"December 31, 2010","TORONTO",18,7,2.57142857142857,0,4,"5757332.41",0.0312644793077008
"1929","2010","2270",5,1,"December 31, 2010","TORONTO",2,1,2,0,4,"5757332.41",0.00347383103418897
"1930","2010","2270",5,3,"December 31, 2010","TORONTO",768,37,20.7567567567568,15.1081081081081,4,"5757332.41",1.33395111712857
"1931","2010","2410",1,1,"December 31, 2010","VANCOUVER",750,750,1,0,4,"2369558.16",3.16514704159023
"1932","2010","2410",1,3,"December 31, 2010","VANCOUVER",6,6,1,0,4,"2369558.16",0.0253211763327219
"1933","2010","2410",2,1,"December 31, 2010","VANCOUVER",94,57,1.64912280701754,0,4,"2369558.16",0.396698429212643
"1934","2010","2410",2,3,"December 31, 2010","VANCOUVER",29,20,1.45,0,4,"2369558.16",0.122385685608156
"1935","2010","2410",4,1,"December 31, 2010","VANCOUVER",1,1,1,0,4,"2369558.16",0.00422019605545365
"1936","2010","2410",4,3,"December 31, 2010","VANCOUVER",381,143,2.66433566433566,0.335664335664336,4,"2369558.16",1.60789469712784
"1937","2010","2410",5,1,"December 31, 2010","VANCOUVER",137,69,1.98550724637681,1.94202898550725,4,"2369558.16",0.57816685959715
"1938","2010","2410",5,3,"December 31, 2010","VANCOUVER",2042,101,20.2178217821782,9.30693069306931,4,"2369558.16",8.61764034523634
"1939","2010","2440",1,1,"December 31, 2010","VICTORIA",75,75,1,0,4,"351424.125",2.13417334396152
"1940","2010","2440",1,3,"December 31, 2010","VICTORIA",1,1,1,0,4,"351424.125",0.0284556445861536
"1941","2010","2440",2,1,"December 31, 2010","VICTORIA",14,8,1.75,0,4,"351424.125",0.39837902420615
"1942","2010","2440",2,3,"December 31, 2010","VICTORIA",10,7,1.42857142857143,0,4,"351424.125",0.284556445861536
"1943","2010","2440",4,3,"December 31, 2010","VICTORIA",21,11,1.90909090909091,0,4,"351424.125",0.597568536309225
"1944","2010","2440",5,3,"December 31, 2010","VICTORIA",315,33,9.54545454545454,4.33333333333333,4,"351424.125",8.96352804463837
"1945","2010","2680",1,1,"December 31, 2010","WINNIPEG",186,186,1,0,4,"744413.4380000001",2.49861153097561
"1946","2010","2680",1,3,"December 31, 2010","WINNIPEG",6,6,1,0,4,"744413.4380000001",0.0806003719669553
"1947","2010","2680",2,1,"December 31, 2010","WINNIPEG",3,2,1.5,0,4,"744413.4380000001",0.0403001859834776
"1948","2010","2680",2,3,"December 31, 2010","WINNIPEG",2,1,2,0,4,"744413.4380000001",0.0268667906556518
"1949","2010","2680",4,3,"December 31, 2010","WINNIPEG",14,5,2.8,0,4,"744413.4380000001",0.188067534589562
"1950","2010","2680",5,3,"December 31, 2010","WINNIPEG",100,7,14.2857142857143,2.14285714285714,4,"744413.4380000001",1.34333953278259
"1951","2011","0340",1,1,"December 31, 2011","EDMONTON",613,613,1,0,4,"1229889.41",4.98418796857516
"1952","2011","0340",2,1,"December 31, 2011","EDMONTON",121,77,1.57142857142857,0,4,"1229889.41",0.983828293960186
"1953","2011","0340",2,3,"December 31, 2011","EDMONTON",62,45,1.37777777777778,0,4,"1229889.41",0.504110365500261
"1954","2011","0340",4,1,"December 31, 2011","EDMONTON",18,11,1.63636363636364,0,4,"1229889.41",0.146354622242011
"1955","2011","0340",4,3,"December 31, 2011","EDMONTON",89,42,2.11904761904762,0,4,"1229889.41",0.723642298863277
"1956","2011","0340",5,3,"December 31, 2011","EDMONTON",588,34,17.2941176470588,5,4,"1229889.41",4.7809176599057
"1957","2011","0580",1,1,"December 31, 2011","HALIFAX",40,40,1,0,4,"404189.5",0.989634812383795
"1958","2011","0580",2,1,"December 31, 2011","HALIFAX",15,9,1.66666666666667,0,4,"404189.5",0.371113054643923
"1959","2011","0580",4,1,"December 31, 2011","HALIFAX",4,1,4,0,4,"404189.5",0.0989634812383795
"1960","2011","0580",4,3,"December 31, 2011","HALIFAX",6,2,3,0,4,"404189.5",0.148445221857569
"1961","2011","1400",1,1,"December 31, 2011","QUÉBEC",105,105,1,0,4,"783099.2810000001",1.34082615764782
"1962","2011","1400",2,1,"December 31, 2011","QUÉBEC",165,130,1.26923076923077,0,4,"783099.2810000001",2.10701253344657
"1963","2011","1400",4,1,"December 31, 2011","QUÉBEC",90,37,2.43243243243243,0.486486486486487,4,"783099.2810000001",1.14927956369813
"1964","2011","1400",4,3,"December 31, 2011","QUÉBEC",4,1,4,3,4,"783099.2810000001",0.0510790917199169
"1965","2011","1400",5,1,"December 31, 2011","QUÉBEC",17,14,1.21428571428571,0.571428571428571,4,"783099.2810000001",0.217086139809647
"1966","2011","1400",5,3,"December 31, 2011","QUÉBEC",393,78,5.03846153846154,1.52564102564103,4,"783099.2810000001",5.01852076148184
"1967","2011","1490",1,1,"December 31, 2011","REGINA",67,67,1,0,4,"224481.656",2.98465367700245
"1968","2011","1490",2,1,"December 31, 2011","REGINA",1,1,1,0,4,"224481.656",0.0445470698060068
"1969","2011","1490",2,3,"December 31, 2011","REGINA",1,1,1,0,4,"224481.656",0.0445470698060068
"1970","2011","1490",4,3,"December 31, 2011","REGINA",8,5,1.6,0,4,"224481.656",0.356376558448054
"1971","2011","1490",5,3,"December 31, 2011","REGINA",29,3,9.66666666666667,0.666666666666667,4,"224481.656",1.2918650243742
"1972","2011","1700",1,1,"December 31, 2011","SASKATOON",161,161,1,0,4,"279808.063",5.75394426714573
"1973","2011","1700",2,1,"December 31, 2011","SASKATOON",10,8,1.25,0,4,"279808.063",0.357387842679859
"1974","2011","1700",2,3,"December 31, 2011","SASKATOON",1,1,1,0,4,"279808.063",0.0357387842679859
"1975","2011","1700",4,1,"December 31, 2011","SASKATOON",1,1,1,0,4,"279808.063",0.0357387842679859
"1976","2011","1700",4,3,"December 31, 2011","SASKATOON",17,10,1.7,0,4,"279808.063",0.60755933255576
"1977","2011","1700",5,3,"December 31, 2011","SASKATOON",68,7,9.71428571428571,2,4,"279808.063",2.43023733022304
"1978","2011","2270",1,1,"December 31, 2011","TORONTO",87,87,1,0,4,"5842797",0.148901288201524
"1979","2011","2270",2,1,"December 31, 2011","TORONTO",25,14,1.78571428571429,0,4,"5842797",0.0427877264946908
"1980","2011","2270",4,1,"December 31, 2011","TORONTO",61,24,2.54166666666667,0,4,"5842797",0.104402052647046
"1981","2011","2270",4,3,"December 31, 2011","TORONTO",19,7,2.71428571428571,0,4,"5842797",0.032518672135965
"1982","2011","2270",5,3,"December 31, 2011","TORONTO",848,55,15.4181818181818,14.8,4,"5842797",1.45135968269991
"1983","2011","2410",1,1,"December 31, 2011","VANCOUVER",716,716,1,0,4,"2413758",2.96632885318246
"1984","2011","2410",2,1,"December 31, 2011","VANCOUVER",87,50,1.74,0,4,"2413758",0.360433813166026
"1985","2011","2410",2,3,"December 31, 2011","VANCOUVER",29,23,1.26086956521739,0,4,"2413758",0.120144604388675
"1986","2011","2410",4,1,"December 31, 2011","VANCOUVER",6,2,3,0,4,"2413758",0.0248575043562776
"1987","2011","2410",4,3,"December 31, 2011","VANCOUVER",534,190,2.81052631578947,0.326315789473684,4,"2413758",2.21231788770871
"1988","2011","2410",5,1,"December 31, 2011","VANCOUVER",266,133,2,1.57894736842105,4,"2413758",1.10201602646164
"1989","2011","2410",5,3,"December 31, 2011","VANCOUVER",1506,106,14.2075471698113,10.0660377358491,4,"2413758",6.23923359342569
"1990","2011","2440",1,1,"December 31, 2011","VICTORIA",90,90,1,0,4,"357625.719",2.51659752692451
"1991","2011","2440",1,3,"December 31, 2011","VICTORIA",3,3,1,0,4,"357625.719",0.083886584230817
"1992","2011","2440",2,1,"December 31, 2011","VICTORIA",11,7,1.57142857142857,0,4,"357625.719",0.307584142179662
"1993","2011","2440",2,3,"December 31, 2011","VICTORIA",9,6,1.5,0,4,"357625.719",0.251659752692451
"1994","2011","2440",4,3,"December 31, 2011","VICTORIA",81,30,2.7,0,4,"357625.719",2.26493777423206
"1995","2011","2440",5,3,"December 31, 2011","VICTORIA",329,38,8.6578947368421,3.34210526315789,4,"357625.719",9.19956207064627
"1996","2011","2680",1,1,"December 31, 2011","WINNIPEG",173,173,1,0,4,"755814.594",2.28892113718566
"1997","2011","2680",1,3,"December 31, 2011","WINNIPEG",12,12,1,0,4,"755814.594",0.158769096220971
"1998","2011","2680",2,1,"December 31, 2011","WINNIPEG",7,4,1.75,0,4,"755814.594",0.0926153061288996
"1999","2011","2680",4,3,"December 31, 2011","WINNIPEG",10,6,1.66666666666667,0,4,"755814.594",0.132307580184142
"2000","2011","2680",5,3,"December 31, 2011","WINNIPEG",57,10,5.7,2.5,4,"755814.594",0.754153207049611
"2001","2012","0340",1,1,"December 31, 2012","EDMONTON",610,610,1,0,4,"1266810.84",4.81524139783963
"2002","2012","0340",2,1,"December 31, 2012","EDMONTON",174,110,1.58181818181818,0,4,"1266810.84",1.37352787413786
"2003","2012","0340",2,3,"December 31, 2012","EDMONTON",62,43,1.44186046511628,0,4,"1266810.84",0.489417978141077
"2004","2012","0340",4,1,"December 31, 2012","EDMONTON",28,12,2.33333333333333,0,4,"1266810.84",0.221027473999196
"2005","2012","0340",4,3,"December 31, 2012","EDMONTON",102,55,1.85454545454545,0.0545454545454545,4,"1266810.84",0.805171512425644
"2006","2012","0340",5,3,"December 31, 2012","EDMONTON",475,42,11.3095238095238,5.64285714285714,4,"1266810.84",3.74957321962922
"2007","2012","0580",1,1,"December 31, 2012","HALIFAX",66,66,1,0,4,"405422.656",1.62793072915984
"2008","2012","0580",2,1,"December 31, 2012","HALIFAX",17,10,1.7,0,4,"405422.656",0.419315490844202
"2009","2012","0580",4,1,"December 31, 2012","HALIFAX",19,5,3.8,0,4,"405422.656",0.468646725061167
"2010","2012","1400",1,1,"December 31, 2012","QUÉBEC",81,81,1,0,4,"788622.2810000001",1.02710767818136
"2011","2012","1400",2,1,"December 31, 2012","QUÉBEC",114,83,1.37349397590361,0,4,"788622.2810000001",1.44555895447747
"2012","2012","1400",4,1,"December 31, 2012","QUÉBEC",114,47,2.42553191489362,1.23404255319149,4,"788622.2810000001",1.44555895447747
"2013","2012","1400",4,3,"December 31, 2012","QUÉBEC",21,7,3,1.85714285714286,4,"788622.2810000001",0.266287175824798
"2014","2012","1400",5,1,"December 31, 2012","QUÉBEC",8,7,1.14285714285714,2,4,"788622.2810000001",0.101442733647542
"2015","2012","1400",5,3,"December 31, 2012","QUÉBEC",1013,140,7.23571428571429,3.40714285714286,4,"788622.2810000001",12.84518614812
"2016","2012","1490",1,1,"December 31, 2012","REGINA",63,63,1,0,4,"230409.375",2.7342637425235
"2017","2012","1490",1,3,"December 31, 2012","REGINA",1,1,1,0,4,"230409.375",0.0434010117860873
"2018","2012","1490",2,1,"December 31, 2012","REGINA",3,2,1.5,0,4,"230409.375",0.130203035358262
"2019","2012","1490",2,3,"December 31, 2012","REGINA",1,1,1,0,4,"230409.375",0.0434010117860873
"2020","2012","1490",4,3,"December 31, 2012","REGINA",1,1,1,0,4,"230409.375",0.0434010117860873
"2021","2012","1490",5,3,"December 31, 2012","REGINA",30,10,3,2.4,4,"230409.375",1.30203035358262
"2022","2012","1700",1,1,"December 31, 2012","SASKATOON",166,166,1,0,4,"287148.656",5.7809777803731
"2023","2012","1700",1,3,"December 31, 2012","SASKATOON",7,7,1,0,4,"287148.656",0.243776171461516
"2024","2012","1700",2,1,"December 31, 2012","SASKATOON",37,23,1.60869565217391,0,4,"287148.656",1.28853119201087
"2025","2012","1700",4,1,"December 31, 2012","SASKATOON",8,4,2,0,4,"287148.656",0.278601338813162
"2026","2012","1700",4,3,"December 31, 2012","SASKATOON",36,11,3.27272727272727,0,4,"287148.656",1.25370602465923
"2027","2012","1700",5,3,"December 31, 2012","SASKATOON",120,15,8,2.46666666666667,4,"287148.656",4.17902008219742
"2028","2012","2270",1,1,"December 31, 2012","TORONTO",134,134,1,0,4,"5922947.75",0.226238700147237
"2029","2012","2270",2,1,"December 31, 2012","TORONTO",18,10,1.8,0,4,"5922947.75",0.0303902731541064
"2030","2012","2270",4,1,"December 31, 2012","TORONTO",71,20,3.55,0,4,"5922947.75",0.119872744107864
"2031","2012","2270",4,3,"December 31, 2012","TORONTO",11,5,2.2,0,4,"5922947.75",0.0185718335941761
"2032","2012","2270",5,3,"December 31, 2012","TORONTO",909,63,14.4285714285714,20.031746031746,4,"5922947.75",1.53470879428237
"2033","2012","2410",1,1,"December 31, 2012","VANCOUVER",1013,1013,1,0,4,"2453661.88",4.12852320141192
"2034","2012","2410",1,3,"December 31, 2012","VANCOUVER",11,11,1,0,4,"2453661.88",0.0448309528287573
"2035","2012","2410",2,1,"December 31, 2012","VANCOUVER",95,57,1.66666666666667,0,4,"2453661.88",0.387176410793813
"2036","2012","2410",2,3,"December 31, 2012","VANCOUVER",58,40,1.45,0,4,"2453661.88",0.236381387642539
"2037","2012","2410",4,1,"December 31, 2012","VANCOUVER",34,8,4.25,0,4,"2453661.88",0.138568399652523
"2038","2012","2410",4,3,"December 31, 2012","VANCOUVER",700,245,2.85714285714286,0.4,4,"2453661.88",2.85287881637547
"2039","2012","2410",5,1,"December 31, 2012","VANCOUVER",650,326,1.99386503067485,1.94478527607362,4,"2453661.88",2.64910175806293
"2040","2012","2410",5,3,"December 31, 2012","VANCOUVER",1441,124,11.6209677419355,8.74193548387097,4,"2453661.88",5.87285482056721
"2041","2012","2440",1,1,"December 31, 2012","VICTORIA",113,113,1,0,4,"364130.688",3.10328142405839
"2042","2012","2440",1,3,"December 31, 2012","VICTORIA",2,2,1,0,4,"364130.688",0.0549253349390865
"2043","2012","2440",2,1,"December 31, 2012","VICTORIA",9,6,1.5,0,4,"364130.688",0.247164007225889
"2044","2012","2440",2,3,"December 31, 2012","VICTORIA",8,5,1.6,0,4,"364130.688",0.219701339756346
"2045","2012","2440",4,3,"December 31, 2012","VICTORIA",83,32,2.59375,0,4,"364130.688",2.27940139997209
"2046","2012","2440",5,3,"December 31, 2012","VICTORIA",265,35,7.57142857142857,3.85714285714286,4,"364130.688",7.27760687942896
"2047","2012","2680",1,1,"December 31, 2012","WINNIPEG",205,205,1,0,4,"765230.813",2.67893028505113
"2048","2012","2680",1,3,"December 31, 2012","WINNIPEG",5,5,1,0,4,"765230.813",0.0653397630500276
"2049","2012","2680",2,1,"December 31, 2012","WINNIPEG",2,2,1,0,4,"765230.813",0.0261359052200111
"2050","2012","2680",2,3,"December 31, 2012","WINNIPEG",13,7,1.85714285714286,0,4,"765230.813",0.169883383930072
"2051","2012","2680",4,3,"December 31, 2012","WINNIPEG",25,7,3.57142857142857,0,4,"765230.813",0.326698815250138
"2052","2012","2680",5,3,"December 31, 2012","WINNIPEG",101,15,6.73333333333333,3.73333333333333,4,"765230.813",1.31986321361056
"2053","2013","0340",1,1,"December 31, 2013","EDMONTON",618,618,1,0,4,"1308524.16",4.72287802465948
"2054","2013","0340",1,3,"December 31, 2013","EDMONTON",1,1,1,0,4,"1308524.16",0.0076421974509053
"2055","2013","0340",2,1,"December 31, 2013","EDMONTON",207,123,1.68292682926829,0,4,"1308524.16",1.5819348723374
"2056","2013","0340",2,3,"December 31, 2013","EDMONTON",42,28,1.5,0,4,"1308524.16",0.320972292938023
"2057","2013","0340",4,1,"December 31, 2013","EDMONTON",34,19,1.78947368421053,0,4,"1308524.16",0.25983471333078
"2058","2013","0340",4,3,"December 31, 2013","EDMONTON",124,58,2.13793103448276,0,4,"1308524.16",0.947632483912257
"2059","2013","0340",5,1,"December 31, 2013","EDMONTON",1,1,1,2,4,"1308524.16",0.0076421974509053
"2060","2013","0340",5,3,"December 31, 2013","EDMONTON",298,29,10.2758620689655,5.48275862068965,4,"1308524.16",2.27737484036978
"2061","2013","0580",1,1,"December 31, 2013","HALIFAX",86,86,1,0,4,"406925.656",2.11340815532162
"2062","2013","0580",2,1,"December 31, 2013","HALIFAX",30,21,1.42857142857143,0,4,"406925.656",0.73723540301917
"2063","2013","0580",4,1,"December 31, 2013","HALIFAX",40,9,4.44444444444444,0,4,"406925.656",0.982980537358893
"2064","2013","1400",1,1,"December 31, 2013","QUÉBEC",85,85,1,0,4,"793815.969",1.07077714885325
"2065","2013","1400",2,1,"December 31, 2013","QUÉBEC",150,116,1.29310344827586,0,4,"793815.969",1.88960673327044
"2066","2013","1400",4,1,"December 31, 2013","QUÉBEC",76,27,2.81481481481481,1.77777777777778,4,"793815.969",0.957400744857024
"2067","2013","1400",4,3,"December 31, 2013","QUÉBEC",10,2,5,2,4,"793815.969",0.125973782218029
"2068","2013","1400",5,1,"December 31, 2013","QUÉBEC",4,3,1.33333333333333,1.66666666666667,4,"793815.969",0.0503895128872118
"2069","2013","1400",5,3,"December 31, 2013","QUÉBEC",635,143,4.44055944055944,3.38461538461538,4,"793815.969",7.99933517084487
"2070","2013","1490",1,1,"December 31, 2013","REGINA",98,98,1,0,4,"235394.34399999998",4.16322662366093
"2071","2013","1490",1,3,"December 31, 2013","REGINA",4,4,1,0,4,"235394.34399999998",0.169927617292283
"2072","2013","1490",2,1,"December 31, 2013","REGINA",15,10,1.5,0,4,"235394.34399999998",0.637228564846061
"2073","2013","1490",4,3,"December 31, 2013","REGINA",2,2,1,0,4,"235394.34399999998",0.0849638086461415
"2074","2013","1490",5,3,"December 31, 2013","REGINA",45,16,2.8125,2.375,4,"235394.34399999998",1.91168569453818
"2075","2013","1700",1,1,"December 31, 2013","SASKATOON",259,259,1,0,4,"293539.281",8.82335063020066
"2076","2013","1700",1,3,"December 31, 2013","SASKATOON",3,3,1,0,4,"293539.281",0.102200972550587
"2077","2013","1700",2,1,"December 31, 2013","SASKATOON",38,25,1.52,0,4,"293539.281",1.29454565230743
"2078","2013","1700",2,3,"December 31, 2013","SASKATOON",1,1,1,0,4,"293539.281",0.0340669908501956
"2079","2013","1700",4,1,"December 31, 2013","SASKATOON",11,4,2.75,0,4,"293539.281",0.374736899352152
"2080","2013","1700",4,3,"December 31, 2013","SASKATOON",50,15,3.33333333333333,0,4,"293539.281",1.70334954250978
"2081","2013","1700",5,3,"December 31, 2013","SASKATOON",161,30,5.36666666666667,2.33333333333333,4,"293539.281",5.48478552688149
"2082","2013","2270",1,1,"December 31, 2013","TORONTO",150,156,0.961538461538462,0,4,"5992282.34",0.250321983326306
"2083","2013","2270",2,1,"December 31, 2013","TORONTO",16,8,2,0,4,"5992282.34",0.026701011554806
"2084","2013","2270",4,1,"December 31, 2013","TORONTO",94,28,3.35714285714286,0.107142857142857,4,"5992282.34",0.156868442884485
"2085","2013","2270",4,3,"December 31, 2013","TORONTO",12,5,2.4,0,4,"5992282.34",0.0200257586661045
"2086","2013","2270",5,3,"December 31, 2013","TORONTO",1088,69,15.768115942029,18.6231884057971,4,"5992282.34",1.81566878572681
"2087","2013","2410",1,1,"December 31, 2013","VANCOUVER",1252,1252,1,0,4,"2502439.06",5.00311883718759
