"","reference_period_qq","metcode","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","ref_yy","ref_qq","population","comp_per_10kpop"
"324","2015-1","1265","March 31, 2015","OTTAWA",1417,NA,NA,444,3.19144144144144,0.236486486486486,6.63023255813953,1.12162162162162,2015,1,"999523.673632883",14.1767527611402
"325","2015-2","0140","June 30, 2015","CALGARY",3972,NA,NA,1706,2.32825322391559,0.0885111371629543,7.21518230723252,0.575107296137339,2015,2,"1423540",27.9022718012841
"326","2015-2","0610","June 30, 2015","HAMILTON",849,NA,NA,300,2.83,0.13,7.32094594594595,0.46,2015,2,"763643.875",11.1177477852487
"327","2015-2","1265","June 30, 2015","OTTAWA",1495,NA,NA,593,2.52107925801012,0.165261382799325,6.72743055555556,1.39629005059022,2015,2,"1001540.0164566401",14.9270121556319
"328","2015-3","0140","September 30, 2015","CALGARY",3734,NA,NA,1691,2.20816085156712,0.0875221762270846,7.59112709832134,0.493474207582349,2015,3,"1429724.69",26.1169162574929
"329","2015-3","0610","September 30, 2015","HAMILTON",608,NA,NA,373,1.63002680965147,0.0241286863270777,7.05382436260623,0.771117166212534,2015,3,"765954.7810000001",7.93780540420701
"330","2015-3","1265","September 30, 2015","OTTAWA",1545,NA,NA,509,3.03536345776031,0.172888015717092,7.47560975609756,1.56188605108055,2015,3,"1003782.60105208",15.3917790404084
"331","2015-4","0140","December 31, 2015","CALGARY",3698,NA,NA,1679,2.20250148898154,0.0631328171530673,8.04954682779456,0.471393034825871,2015,4,"1435513.8099999998",25.7608110367117
"332","2015-4","0610","December 31, 2015","HAMILTON",518,NA,NA,391,1.32480818414322,0.010230179028133,6.34545454545455,0.861538461538462,2015,4,"767935.969",6.74535405177772
"333","2015-4","1265","December 31, 2015","OTTAWA",1476,NA,NA,607,2.43163097199341,0.112026359143328,6.50524475524475,1.80560131795717,2015,4,"1006491",14.6648107136576
"334","2016-1","0140","March 31, 2016","CALGARY",2592,NA,NA,868,2.98617511520737,0.16705069124424,8.50291715285881,0.449003516998828,2016,1,"1441054.56",17.9868276465535
"335","2016-1","0610","March 31, 2016","HAMILTON",426,NA,NA,290,1.46896551724138,0.0241379310344828,7.13380281690141,1.0448275862069,2016,1,"769972.5939999999",5.53266445221036
"336","2016-1","1265","March 31, 2016","OTTAWA",1297,NA,NA,557,2.32854578096948,0.129263913824057,6.61296296296296,1.87791741472172,2016,1,"1009856.4078978599",12.8434101111451
"337","2016-2","0140","June 30, 2016","CALGARY",3960,NA,NA,1420,2.7887323943662,0.133802816901408,8.08202567760342,0.43382873319179,2016,2,"1446346.94",27.3793229721218
"338","2016-2","0610","June 30, 2016","HAMILTON",408,NA,NA,205,1.99024390243902,0.0585365853658537,7.68137254901961,1.61463414634146,2016,2,"772064.656",5.2845315069053
"339","2016-2","1265","June 30, 2016","OTTAWA",1126,NA,NA,613,1.836867862969,0.0929853181076672,7.27031509121061,3.01794453507341,2016,2,"1013876.50740989",11.1058890483275
"340","2016-3","0140","September 30, 2016","CALGARY",3171,NA,NA,1094,2.89853747714808,0.124314442413163,7.97678737233055,0.474311926605505,2016,3,"1449986.25",21.8691728973292
"341","2016-3","0610","September 30, 2016","HAMILTON",546,NA,NA,243,2.24691358024691,0.0411522633744856,7.83690987124464,1.11934156378601,2016,3,"774498.875",7.04971973006417
"342","2016-3","1265","September 30, 2016","OTTAWA",1346,NA,NA,692,1.94508670520231,0.0780346820809249,7.49848942598187,2.53179190751445,2016,3,"1018500.60321697",13.2155051823103
"343","2016-4","0140","December 31, 2016","CALGARY",3516,NA,NA,1189,2.95710681244743,0.138772077375946,7.79949022939677,0.80185497470489,2016,4,"1455343.75",24.1592407292092
"344","2016-4","0610","December 31, 2016","HAMILTON",695,NA,NA,242,2.87190082644628,0.111570247933884,7.67672413793103,1.62809917355372,2016,4,"776587.125",8.94941440086327
"345","2016-4","1265","December 31, 2016","OTTAWA",1260,NA,NA,642,1.96261682242991,0.0872274143302181,6.45611285266458,1.41277258566978,2016,4,"1023678",12.3085579645162
"346","2017-1","0140","March 31, 2017","CALGARY",3067,NA,NA,1029,2.98056365403304,0.166180758017493,7.25496031746032,1.04863813229572,2017,1,"1461014.75",20.9922589761671
"347","2017-1","0610","March 31, 2017","HAMILTON",717,NA,NA,215,3.33488372093023,0.130232558139535,8.74881516587678,1.62910798122066,2017,1,"778616.125",9.20864565963105
"348","2017-1","1265","March 31, 2017","OTTAWA",941,NA,NA,506,1.8596837944664,0.0395256916996047,7.21713147410359,1.42094861660079,2017,1,"1029335.19477565",9.14182284620217
"349","2017-2","0140","June 30, 2017","CALGARY",2254,NA,NA,1109,2.03246167718665,0.0775473399458972,6.92714025500911,1.03435804701627,2017,2,"1466999.25",15.3646976983799
"350","2017-2","0610","June 30, 2017","HAMILTON",567,NA,NA,306,1.85294117647059,0.042483660130719,7.64333333333333,1.02941176470588,2017,2,"780585.875",7.2637747896732
"351","2017-2","1265","June 30, 2017","OTTAWA",1472,NA,NA,684,2.15204678362573,0.097953216374269,6.39939485627837,1.39912280701754,2017,2,"1035307.45390377",14.2179986674453
"352","2017-3","0140","September 30, 2017","CALGARY",2330,NA,NA,1339,1.74010455563854,0.0433159073935773,6.72230652503794,0.969357249626308,2017,3,"1473189.4400000002",15.8160243125283
"353","2017-3","0610","September 30, 2017","HAMILTON",527,NA,NA,301,1.75083056478405,0,8.95833333333333,2.40333333333333,2017,3,"781949.1880000001",6.73956835159473
"354","2017-3","1265","September 30, 2017","OTTAWA",1601,NA,NA,668,2.39670658682635,0.103293413173653,7.0958904109589,1.92365269461078,2017,3,"1041407.2360800101",15.3734288041474
"355","2017-4","0140","December 31, 2017","CALGARY",3363,NA,NA,1424,2.36165730337079,0.0884831460674157,6.9652235628105,1.08713984539705,2017,4,"1479844.0599999998",22.7253674282411
"356","2017-4","0610","December 31, 2017","HAMILTON",697,NA,NA,157,4.43949044585987,0.24203821656051,8.23376623376623,2.07643312101911,2017,4,"784019.313",8.89008712467776
"357","2017-4","1265","December 31, 2017","OTTAWA",1380,1378,2,701,1.96861626248217,0.109843081312411,7.4198250728863,1.53142857142857,2017,4,"1047446.9999999999",13.1748909491363
"358","2018-1","0140","March 31, 2018","CALGARY",2157,NA,NA,1244,1.73392282958199,0.0401929260450161,6.63569682151589,1.01689460981496,2018,1,"1486855.3099999998",14.5071277984675
"359","2018-1","0610","March 31, 2018","HAMILTON",426,NA,NA,167,2.55089820359281,0.0359281437125748,7.54601226993865,1.6144578313253,2018,1,"786249.063",5.41813046332368
"360","2018-1","1265","March 31, 2018","OTTAWA",1467,NA,NA,513,2.85964912280702,0.171539961013645,7.02366863905325,1.6953125,2018,1,"1053280.45362452",13.9279144025867
"361","2018-2","0140","June 30, 2018","CALGARY",2259,2257,2,1359,1.66225165562914,0.0338484179543782,6.06083650190114,0.732891832229581,2018,2,"1494223.19",15.1182234027569
"362","2018-2","0610","June 30, 2018","HAMILTON",649,NA,NA,226,2.8716814159292,0.0265486725663717,8.78636363636364,1.79555555555556,2018,2,"788638.438",8.22937316681995
"363","2018-2","1265","June 30, 2018","OTTAWA",1940,NA,NA,1055,1.83886255924171,0.0559241706161137,7.7392578125,1.51518026565465,2018,2,"1058926.3019749902",18.3204439854004
"364","2018-3","0140","September 30, 2018","CALGARY",2484,2474,10,1294,1.91962905718702,0.0749613601236476,6.92694422623723,0.76702786377709,2018,3,"1503209.25",16.524645520908
"365","2018-3","0610","September 30, 2018","HAMILTON",498,NA,NA,258,1.93023255813953,0.0310077519379845,8.744,1.56031128404669,2018,3,"791443.375",6.29230107586661
"366","2018-3","1265","September 30, 2018","OTTAWA",2070,NA,NA,844,2.45260663507109,0.125592417061611,7.19174757281553,2.34004739336493,2018,3,"1064444.49933796",19.4467630889864
"367","2018-4","0140","December 31, 2018","CALGARY",2832,2818,14,1347,2.10244988864143,0.074981440237565,7.045830202855,0.976968796433878,2018,4,"1510785.75",18.7452125491652
"368","2018-4","0610","December 31, 2018","HAMILTON",931,NA,NA,214,4.35046728971963,0.149532710280374,8.47783251231527,1.66355140186916,2018,4,"794049.625",11.7247080117946
"369","2018-4","1265","December 31, 2018","OTTAWA",1368,1367,1,802,1.70573566084788,0.0423940149625935,7.0065274151436,1.8927680798005,2018,4,"1069895",12.786301459489
"370","2019-1","0140","March 31, 2019","CALGARY",2495,2473,22,1056,2.36268939393939,0.110795454545455,7.29593810444874,0.980113636363636,2019,1,"1518214.25",16.4337806735775
"371","2019-1","0610","March 31, 2019","HAMILTON",815,NA,NA,236,3.45338983050847,0.152542372881356,9.00858369098713,1.66666666666667,2019,1,"796713.125",10.2295289788279
"372","2019-1","1265","March 31, 2019","OTTAWA",1046,NA,NA,456,2.29385964912281,0.087719298245614,6.90990990990991,1.53508771929825,2019,1,"1075338.50635124",9.72716957332078
"373","2019-2","0140","June 30, 2019","CALGARY",2689,2672,17,1247,2.15637530072173,0.0713712910986367,7.22056384742952,1.02646351242983,2019,2,"1525494.75",17.6270682019719
"374","2019-2","0610","June 30, 2019","HAMILTON",787,NA,NA,265,2.96981132075472,0.135849056603774,7.8745247148289,1.44274809160305,2019,2,"799433.875",9.8444664982454
"375","2019-2","1265","June 30, 2019","OTTAWA",1617,1615,2,817,1.97919216646267,0.0685434516523868,7.57888198757764,1.47980416156671,2019,2,"1080838.71319624",14.9606040222063
"376","2019-3","0140","September 30, 2019","CALGARY",3122,3087,35,1222,2.55482815057283,0.113747954173486,7.27280405405405,1.1342062193126,2019,3,"1534272.56",20.3484053706859
"377","2019-3","0610","September 30, 2019","HAMILTON",436,NA,NA,143,3.04895104895105,0.118881118881119,10.1958041958042,1.0979020979021,2019,3,"803329.6880000001",5.42741052039894
"378","2019-3","1265","September 30, 2019","OTTAWA",1441,1439,2,802,1.79675810473815,0.0498753117206983,8.34140127388535,1.69451371571072,2019,3,"1086460.0634431099",13.2632578820552
"379","2019-4","0140","December 31, 2019","CALGARY",2828,2803,25,1088,2.59926470588235,0.111213235294118,7.1758034026465,0.954963235294118,2019,4,"1540598.9400000002",18.3564971166344
"380","2019-4","0610","December 31, 2019","HAMILTON",503,NA,NA,200,2.515,0.03,8.4020618556701,1.28,2019,4,"805717.813",6.24288047110608
"381","2019-4","1265","December 31, 2019","OTTAWA",1832,1830,2,920,1.99130434782609,0.066304347826087,7.76880530973451,1.44673913043478,2019,4,"1092267",16.7724558189527
"382","2020-1","0140","March 31, 2020","CALGARY",2474,2423,51,1157,2.13828867761452,0.0855661192739844,6.90371024734982,1.05704407951599,2020,1,"1546119.19",16.0013536860635
"383","2020-1","0610","March 31, 2020","HAMILTON",689,NA,NA,188,3.66489361702128,0.111702127659574,9.875,1.33689839572193,2020,1,"807716.063",8.53022530517633
"384","2020-1","1265","March 31, 2020","OTTAWA",1727,NA,NA,589,2.9320882852292,0.147707979626486,8.56946826758148,1.31578947368421,2020,1,"1098239.63034548",15.7251655493139
"385","2020-2","0140","June 30, 2020","CALGARY",2334,2294,40,1280,1.8234375,0.04765625,6.37749401436552,0.85078125,2020,2,"1550833.31",15.0499733591613
"386","2020-2","0610","June 30, 2020","HAMILTON",738,NA,NA,234,3.15384615384615,0.0982905982905983,8.80542986425339,2.85042735042735,2020,2,"809324.438",9.11871636823106
"387","2020-2","1265","June 30, 2020","OTTAWA",2027,2024,3,739,2.74289580514208,0.10148849797023,8.51867219917012,1.234100135318,2020,2,"1104020.72024003",18.3601626567235
"388","2020-3","0140","September 30, 2020","CALGARY",3186,3150,36,1311,2.43020594965675,0.0968726163234172,6.98,1.16552250190694,2020,3,"1554863.7799999998",20.4905409784515
"389","2020-3","0610","September 30, 2020","HAMILTON",653,NA,NA,209,3.1244019138756,0.181818181818182,10.1365853658537,1.41626794258373,2020,3,"810166.539",8.0600712145679
"390","2020-3","1265","September 30, 2020","OTTAWA",1834,NA,NA,972,1.88683127572016,0.0709876543209877,9.68067226890756,0.973251028806584,2020,3,"1109168.70001456",16.5349058261013
"391","2020-4","0140","December 31, 2020","CALGARY",2711,2678,33,1156,2.34515570934256,0.114186851211073,7.49737762237762,1.2136678200692,2020,4,"1558572.8099999998",17.3941184050298
"392","2020-4","0610","December 31, 2020","HAMILTON",891,NA,NA,214,4.16355140186916,0.149532710280374,10.8862559241706,1.34579439252336,2020,4,"811303.25",10.9823299734101
"393","2020-4","1265","December 31, 2020","OTTAWA",2199,NA,NA,989,2.22345803842265,0.104145601617796,9.01859504132231,1.34479271991911,2020,4,"1113242",19.7531174713135
"394","2021-1","0140","March 31, 2021","CALGARY",1719,1667,52,1013,1.6969397828233,0.0533070088845015,6.04790419161677,1.22309970384995,2021,1,"1562695.0899999999",11.000226538115
"395","2021-1","0610","March 31, 2021","HAMILTON",803,NA,NA,159,5.05031446540881,0.238993710691824,11.1904761904762,3.47169811320755,2021,1,"812669.0549999999",9.88102100183943
"396","2021-1","1265","March 31, 2021","OTTAWA",1755,NA,NA,786,2.23282442748092,0.0801526717557252,8.73677419354839,1.7264631043257,2021,1,"1115996.42539181",15.7258568223805
"397","2021-2","0140","June 30, 2021","CALGARY",3049,3028,21,1333,2.28732183045761,0.0975243810952738,5.64992389649924,1.26856714178545,2021,2,"1566465.31",19.464203774803
"398","2021-2","0610","June 30, 2021","HAMILTON",494,NA,NA,202,2.44554455445545,0.178217821782178,10.0282485875706,3.895,2021,2,"814198.438",6.06731697021507
"399","2021-2","1265","June 30, 2021","OTTAWA",1965,NA,NA,923,2.12892741061755,0.0834236186348862,8.76301218161683,1.34273318872017,2021,2,"1117977.28084362",17.5763857966525
"400","2021-3","0140","September 30, 2021","CALGARY",2730,2701,29,1454,1.87757909215956,0.0749656121045392,6.18705547652916,1.20151306740028,2021,3,"1578630.6600000001",17.2934687585505
"401","2021-3","0610","September 30, 2021","HAMILTON",506,NA,NA,163,3.10429447852761,0.245398773006135,9.74522292993631,1.42944785276074,2021,3,"817080.8829999999",6.19277736791695
"402","2021-3","1265","September 30, 2021","OTTAWA",2472,NA,NA,1054,2.34535104364326,0.112903225806452,9.05996131528046,1.53415559772296,2021,3,"1119927.24587363",22.0728624034113
"403","2021-4","0140","December 31, 2021","CALGARY",3276,3244,32,1330,2.46315789473684,0.121804511278195,6.8822188449848,1.22857142857143,2021,4,"1588913.3099999998",20.6178649230398
"404","2021-4","0610","December 31, 2021","HAMILTON",1200,NA,NA,257,4.66926070038911,0.116731517509728,9.9718875502008,1.6147859922179,2021,4,"818995.875",14.6520884491634
"405","2021-4","1265","December 31, 2021","OTTAWA",2443,NA,NA,845,2.89112426035503,0.16094674556213,10.4384057971014,1.52488151658768,2021,4,"1122589",21.7621943560822
"406","2022-1","0140","March 31, 2022","CALGARY",2667,2624,43,1254,2.12679425837321,0.0757575757575758,7.16841257050766,1.29824561403509,2022,1,"1600910.47",16.6592701464436
"407","2022-1","0610","March 31, 2022","HAMILTON",378,NA,NA,179,2.11173184357542,0.0167597765363128,10.0169491525424,1.92178770949721,2022,1,"821372.8979999999",4.60205104064683
"408","2022-1","1265","March 31, 2022","OTTAWA",1793,NA,NA,722,2.48337950138504,0.14819944598338,9.95714285714286,1.2586926286509,2022,1,"1126520.8399622699",15.9162612567385
"409","2022-2","0140","June 30, 2022","CALGARY",3556,3485,71,1495,2.37859531772575,0.115719063545151,7.45178691840863,1.4943143812709,2022,2,"1616219.31",22.0019645724936
"410","2022-2","0610","June 30, 2022","HAMILTON",564,NA,NA,164,3.4390243902439,0.0914634146341463,10.5092024539877,1.84146341463415,2022,2,"824641.438",6.83933615278741
"411","2022-2","1265","June 30, 2022","OTTAWA",2155,2152,3,885,2.43502824858757,0.103954802259887,9.97682502896871,1.1027397260274,2022,2,"1131543.53138545",19.044782107158
"412","2022-3","0140","September 30, 2022","CALGARY",4072,3941,131,1703,2.39107457428068,0.119201409277745,7.62537048014226,1.35017626321974,2022,3,"1626855.8",25.0298766491781
"413","2022-3","0610","September 30, 2022","HAMILTON",740,NA,NA,229,3.23144104803493,0.148471615720524,10.8849557522124,1.66666666666667,2022,3,"827531.873",8.94225375655108
"414","2022-3","1265","September 30, 2022","OTTAWA",2452,2449,3,822,2.98296836982968,0.137469586374696,11.0878048780488,1.44308445532436,2022,3,"1137293.45711591",21.5599587305996
"415","2022-4","0140","December 31, 2022","CALGARY",3346,3207,139,1784,1.87556053811659,0.0582959641255605,8.11136235161108,1.46076233183856,2022,4,"1636715.8",20.4433781356543
"416","2022-4","0610","December 31, 2022","HAMILTON",1481,NA,NA,261,5.67432950191571,0.302681992337165,12.5433070866142,1.93869731800766,2022,4,"830395.7810000001",17.8348690333724
"417","2022-4","1265","December 31, 2022","OTTAWA",1946,1945,1,878,2.21640091116173,0.0831435079726651,11.2789351851852,1.88584474885845,2022,4,"1143407",17.0193115837143
"418","2023-1","0140","March 31, 2023","CALGARY",2853,2702,151,1721,1.65775711795468,0.0470656595002905,8.29161816065192,1.43346891342243,2023,1,"1645636",17.3367622001463
"419","2023-1","0610","March 31, 2023","HAMILTON",635,NA,NA,140,4.53571428571429,0.164285714285714,11.2608695652174,1.98571428571429,2023,1,"833155",7.62163102904022
"420","2023-1","1265","March 31, 2023","OTTAWA",2564,2558,6,938,2.73347547974414,0.119402985074627,11.2497285559175,1.55282817502668,2023,1,"1151113.12688176",22.2740922688076
"421","2023-2","0140","June 30, 2023","CALGARY",3789,3635,154,1876,2.01972281449893,0.0650319829424307,8.48792270531401,1.78731343283582,2023,2,"1653810",22.9107333974278
"422","2023-2","0610","June 30, 2023","HAMILTON",787,NA,NA,199,3.95477386934673,0.180904522613065,11.2131979695431,3.48241206030151,2023,2,"835878.7",9.41524170911402
"423","2023-2","1265","June 30, 2023","OTTAWA",2238,NA,NA,954,2.34591194968553,0.0754716981132075,10.9804983748646,1.62790697674419,2023,2,"1159332.1277201502",19.3042178896661
"424","1988-2","1060","June 30, 1988",NA,4383,NA,NA,1919,2.28400208441897,0.146430432516936,6.41874376869392,1.38144867118291,1988,2,"3315750.79",13.2187256449391
"425","1988-3","1060","September 30, 1988",NA,9987,NA,NA,4437,2.25084516565247,0.105251295920667,5.85945399393327,0.792155094679892,1988,3,"3338762.6300000004",29.91227920866
"426","1988-4","1060","December 31, 1988",NA,7958,NA,NA,3828,2.07889237199582,0.135579937304075,6.13500347947112,0.677926158680283,1988,4,"3351700.63",23.7431706423017
"427","1989-1","1060","March 31, 1989",NA,3189,NA,NA,1547,2.06140917905624,0.101486748545572,5.39677419354839,0.710492227979275,1989,1,"3362909.6599999997",9.48285955442526
"428","1989-2","1060","June 30, 1989",NA,7179,NA,NA,3229,2.22328894394549,0.130071229482812,5.12239408204438,0.681803946132164,1989,2,"3372389.72",21.2875752687326
"429","1989-3","1060","September 30, 1989",NA,8805,NA,NA,4427,1.98893155635871,0.0896769821549582,5.71525215252153,0.673296753543667,1989,3,"3377050.8",26.0730457474907
"430","1989-4","1060","December 31, 1989",NA,4867,NA,NA,2755,1.76660617059891,0.0664246823956443,6.02893890675241,0.636794171220401,1989,4,"3384308.91",14.3810749238018
"431","1990-1","1060","March 31, 1990",NA,3552,NA,NA,1928,1.84232365145228,0.0778008298755187,5.53934010152284,0.888715548621945,1990,1,"3391074.04",10.4745574944745
"432","1990-2","1060","June 30, 1990",NA,6740,NA,NA,3547,1.90019734987313,0.114180998026501,5.58553459119497,0.774548532731377,1990,2,"3397346.2",19.8390143459622
"433","1990-3","1060","September 30, 1990",NA,8206,NA,NA,5005,1.63956043956044,0.0611388611388611,6.16408876933423,0.834234234234234,1990,3,"3403122.3",24.1131504442259
"434","1990-4","1060","December 31, 1990",NA,5258,NA,NA,2910,1.80687285223368,0.0865979381443299,6.8444070647603,3.61107290233838,1990,4,"3408409.74",15.4265490392596
"435","1991-1","1060","March 31, 1991",NA,2898,NA,NA,1295,2.23783783783784,0.130501930501931,7.76782752902156,1.47217928902628,1991,1,"3413205.43",8.49055253026478
"436","1991-2","1060","June 30, 1991",NA,4000,NA,NA,1972,2.02839756592292,0.218052738336714,5.40029112081514,0.59746192893401,1991,2,"3417509.38",11.7044302011543
"437","1991-3","1060","September 30, 1991",NA,6802,NA,NA,4118,1.6517727051967,0.125303545410393,5.09869083585096,0.430937880633374,1991,3,"3419012.13",19.8946354717964
"438","1991-4","1060","December 31, 1991",NA,3629,NA,NA,2375,1.528,0.08,4.64109589041096,0.452118644067797,1991,4,"3423256.37",10.601017299794
"439","1992-1","1060","March 31, 1992",NA,3035,NA,NA,1807,1.67957941339236,0.176535694521306,4.36958710976838,0.422777777777778,1992,1,"3427932.64",8.85373290182272
"440","1992-2","1060","June 30, 1992",NA,4803,NA,NA,2625,1.82971428571429,0.334095238095238,5.28197945845005,0.51430781129157,1992,2,"3433040.94",13.9905118638055
"441","1992-3","1060","September 30, 1992",NA,5696,NA,NA,3197,1.78167031592118,0.26868939630904,7.10215827338129,0.423003802281369,1992,3,"3439925.4299999997",16.5584984788464
"442","1992-4","1060","December 31, 1992",NA,2902,NA,NA,1671,1.73668461998803,0.239976062238181,5.310546875,0.443436176648518,1992,4,"3445360.1399999997",8.42292208094101
"443","1993-1","1060","March 31, 1993",NA,2035,NA,NA,1037,1.96239151398264,0.310511089681774,5.44927536231884,0.481335952848723,1993,1,"3450689.21",5.89737260053043
"444","1993-2","1060","June 30, 1993",NA,3740,NA,NA,1943,1.92485846628924,0.266083376222337,5.15384615384615,0.360776088096487,1993,2,"3455912.6700000004",10.8220327222563
"445","1993-3","1060","September 30, 1993",NA,5767,NA,NA,3444,1.67450638792102,0.193379790940767,5.17549668874172,0.321185185185185,1993,3,"3461218.62",16.6617617467919
"446","1993-4","1060","December 31, 1993",NA,2334,NA,NA,1529,1.52648790058862,0.0928711576193591,4.93887945670628,0.388814016172507,1993,4,"3466155.56",6.73368508596308
"447","1994-1","1060","March 31, 1994","MONTRÉAL",1316,NA,NA,828,1.58937198067633,0.123188405797101,5.13777777777778,0.300492610837438,1994,1,"3470911.6199999996",3.79151111891463
"448","1994-2","1060","June 30, 1994","MONTRÉAL",3751,NA,NA,2103,1.78364241559677,0.183071802187351,4.85682326621924,0.315508021390374,1994,2,"3475486.79",10.7927327210471
"449","1994-3","1060","September 30, 1994","MONTRÉAL",7096,NA,NA,3940,1.8010152284264,0.264213197969543,5.70689655172414,0.307003686150606,1994,3,"3479752.5300000003",20.3922547331261
"450","1994-4","1060","December 31, 1994","MONTRÉAL",2482,NA,NA,1385,1.79205776173285,0.189169675090253,5.18773234200744,0.372418879056047,1994,4,"3484017.36",7.12395991046382
"451","1995-1","1060","March 31, 1995","MONTRÉAL",1275,NA,NA,748,1.70454545454545,0.185828877005348,5.26582278481013,0.443690637720488,1995,1,"3488152.73",3.65522985571793
"452","1995-2","1060","June 30, 1995","MONTRÉAL",2335,NA,NA,1448,1.61256906077348,0.170580110497238,4.80724876441516,0.412709497206704,1995,2,"3492158.64",6.68640872512023
"453","1995-3","1060","September 30, 1995",NA,3342,NA,NA,1986,1.68277945619335,0.181268882175227,5.31499051233397,0.314843348741654,1995,3,"3495515.4499999997",9.56082170942772
"454","1995-4","1060","December 31, 1995","MONTRÉAL",1322,NA,NA,874,1.51258581235698,0.152173913043478,5.36785714285714,0.530162412993039,1995,4,"3499470.29",3.77771459805707
"455","1996-1","1060","March 31, 1996","MONTRÉAL",627,NA,NA,457,1.37199124726477,0.118161925601751,5.32085561497326,0.512141280353201,1996,1,"3503503.52",1.78963713443051
"456","1996-2","1060","June 30, 1996","MONTRÉAL",1691,NA,NA,1048,1.61354961832061,0.12118320610687,5.48414376321353,0.230769230769231,1996,2,"3507615.15",4.8209393781413
"457","1996-3","1060","September 30, 1996","MONTRÉAL",3513,NA,NA,2276,1.54349736379613,0.175746924428823,5.10483870967742,0.209131075110457,1996,3,"3511976.74",10.0029136297753
"458","1996-4","1060","December 31, 1996","MONTRÉAL",1292,NA,NA,794,1.6272040302267,0.18639798488665,6.61724137931034,0.312841530054645,1996,4,"3516176.5300000003",3.67444577647528
"459","1997-1","1060","March 31, 1997","MONTRÉAL",881,NA,NA,592,1.48817567567568,0.163851351351351,4.64838709677419,0.206642066420664,1997,1,"3520386.07",2.50256643016429
"460","1997-2","1060","June 30, 1997","MONTRÉAL",2603,NA,NA,1498,1.73765020026702,0.182242990654206,4.71473354231975,0.182865370770338,1997,2,"3524605.38",7.38522393108303
"461","1997-3","1060","September 30, 1997","MONTRÉAL",4740,NA,NA,3012,1.57370517928287,0.191235059760956,4.85166872682324,0.0771189523463078,1997,3,"3527222.79",13.4383345827724
"462","1997-4","1060","December 31, 1997","MONTRÉAL",1873,NA,NA,1173,1.59676044330776,0.225916453537937,4.51214953271028,-0.00767018216682646,1997,4,"3532106.29",5.30278492836635
"463","1998-1","1060","March 31, 1998","MONTRÉAL",1145,NA,NA,752,1.52260638297872,0.136968085106383,4.55064935064935,0.407988587731812,1998,1,"3537644.21",3.23661717242051
"464","1998-2","1060","June 30, 1998","MONTRÉAL",2139,NA,NA,1462,1.46306429548564,0.102599179206566,4.32162162162162,-0.0482758620689655,1998,2,"3543836.55",6.03583142117545
"465","1998-3","1060","September 30, 1998","MONTRÉAL",4495,NA,NA,2720,1.65257352941176,0.172426470588235,4.87447257383966,-0.0275650842266462,1998,3,"3551212.73",12.6576478002206
"466","1998-4","1060","December 31, 1998","MONTRÉAL",2083,NA,NA,1399,1.48892065761258,0.0721944245889921,4.51851851851852,-0.294291338582677,1998,4,"3558502.1700000004",5.85358642622382
"467","1999-1","1060","March 31, 1999","MONTRÉAL",1232,NA,NA,809,1.52286773794808,0.138442521631644,5.0989247311828,-0.24519940915805,1999,1,"3566234.27",3.45462442095819
"468","1999-2","1060","June 30, 1999","MONTRÉAL",2781,NA,NA,1977,1.40667678300455,0.115832068791098,4.94480519480519,-0.215123859191656,1999,2,"3574409.03",7.78030711275369
"469","1999-3","1060","September 30, 1999","MONTRÉAL",4913,NA,NA,2993,1.64149682592716,0.0664884731039091,5.21693625118934,0.0790162218733647,1999,3,"3584085.27",13.7078211869663
"470","1999-4","1060","December 31, 1999","MONTRÉAL",2350,NA,NA,1659,1.416515973478,0.0771549125979506,5.21744471744472,-0.0149892933618844,1999,4,"3592721.83",6.54100181198832
"471","2000-1","1060","March 31, 2000","MONTRÉAL",1306,NA,NA,907,1.43991179713341,0.0319735391400221,4.46833013435701,-0.519736842105263,2000,1,"3601377.54",3.62639013959086
"472","2000-2","1060","June 30, 2000","MONTRÉAL",2673,NA,NA,1854,1.44174757281553,0.0269687162891046,4.97773475314618,-1.53260869565217,2000,2,"3610052.3899999997",7.40432467795848
"473","2000-3","1060","September 30, 2000","MONTRÉAL",5232,NA,NA,2959,1.76816492058128,0.0479891855356539,5.25621546961326,-1.76873489121676,2000,3,"3618154.56",14.4604104474741
"474","2000-4","1060","December 31, 2000","MONTRÉAL",2286,NA,NA,1504,1.51994680851064,0,4.87967289719626,-2.24822695035461,2000,4,"3627104.42",6.30254808048785
"475","2001-1","1060","March 31, 2001","MONTRÉAL",1598,NA,NA,1029,1.55296404275996,0.0174927113702624,5.17027027027027,-2.88235294117647,2001,1,"3636310.13",4.39456466272309
"476","2001-2","1060","June 30, 2001","MONTRÉAL",3226,NA,NA,2330,1.38454935622318,0.0300429184549356,5.06300963676798,-2.2156368221942,2001,2,"3645771.72",8.84860668127625
"477","2001-3","1060","September 30, 2001","MONTRÉAL",5215,NA,NA,2804,1.85984308131241,0.0299572039942939,5.19821673525377,-1.69555214723926,2001,3,"3657427.55",14.2586556499253
"478","2001-4","1060","December 31, 2001","MONTRÉAL",3587,NA,NA,1715,2.09154518950437,0,5.04121863799283,-1.79419191919192,2001,4,"3666625.51",9.78283708062676
