"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","X_c0","ref_qq","met_name","population","stcan_cmacode","comp_per_10kpop"
"1997","2467045","September 30, 1997","1060","MONTRÃAL","MERCIER V",61,NA,NA,49,1.24489795918367,0.0816326530612245,5.74285714285714,0.416666666666667,745,4,"Montreal",3532106.29,462,0.172701484586411
"1997","2467050","September 30, 1997","1060","MONTRÉAL","CHÂTEAUGUAY V",92,NA,NA,69,1.33333333333333,0.0434782608695652,4.15,-0.0895522388059701,745,4,"Montreal",3532106.29,462,0.260467812818849
"1997","2467055","September 30, 1997","1060","MONTRÉAL","LÉRY V",2,NA,NA,2,1,0,7,1,745,4,"Montreal",3532106.29,462,0.0056623437569315
"1997","2470020","September 30, 1997","1060","MONTRÃAL","CANDIAC V",14,NA,NA,13,1.07692307692308,0,4.75,0.0769230769230769,745,4,"Montreal",3532106.29,462,0.0396364062985205
"1997","2470025","September 30, 1997","1060","MONTRÉAL","DELSON V",6,NA,NA,6,1,0,4,0,745,4,"Montreal",3532106.29,462,0.0169870312707945
"1997","2470060","September 30, 1997","1060","MONTRÃAL","L'ÃLE-PERROT V",5,NA,NA,5,1,0,3.5,0.4,745,4,"Montreal",3532106.29,462,0.0141558593923288
"1997","2471055","September 30, 1997","1060","MONTRÉAL","LÉRY V",7,NA,NA,7,1,0,4,0.142857142857143,745,4,"Montreal",3532106.29,462,0.0198182031492603
"1997","2471060","June 30, 1997","1060","MONTRÃAL","L'ÃLE-PERROT V",23,NA,NA,16,1.4375,0.125,4.25,0.2,745,4,"Montreal",3532106.29,462,0.0651169532047123
"1997","2471065","June 30, 1997","1060","MONTRÃAL","NOTRE-DAME-DE-L'ÃLE-PERROT V",88,NA,NA,88,1,0,4.16129032258065,0.0263157894736842,745,4,"Montreal",3532106.29,462,0.249143125304986
"1997","2471070","September 30, 1997","1060","MONTRÃAL","PINCOURT V",27,NA,NA,25,1.08,0,4.28571428571429,0.5,745,4,"Montreal",3532106.29,462,0.0764416407185753
"1997","2471075","June 30, 1997","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",7,NA,NA,6,1.16666666666667,0,NA,0.166666666666667,745,4,"Montreal",3532106.29,462,0.0198182031492603
"1997","2471085","September 30, 1997","1060",NA,NA,85,NA,NA,71,1.19718309859155,0.0845070422535211,6,-0.333333333333333,745,4,"Montreal",3532106.29,462,0.240649609669589
"1997","2471090","September 30, 1997","1060","MONTRÃAL","VAUDREUIL-SUR-LE-LAC VL",3,NA,NA,3,1,0,3,1,745,4,"Montreal",3532106.29,462,0.00849351563539726
"1997","2471100","December 31, 1997","1060","MONTRÉAL","HUDSON V",4,NA,NA,4,1,0,4,0.5,745,4,"Montreal",3532106.29,462,0.011324687513863
"1997","2471105","September 30, 1997","1060","MONTRÃAL","SAINT-LAZARE V",92,NA,NA,87,1.05747126436782,0.0344827586206897,3.64285714285714,0.346153846153846,745,4,"Montreal",3532106.29,462,0.260467812818849
"1997","2472005","September 30, 1997","1060","MONTRÃAL","LAVAL V",217,NA,NA,117,1.85470085470085,0.0512820512820513,4.62857142857143,0.111111111111111,745,4,"Montreal",3532106.29,462,0.614364297627068
"1997","2472010","September 30, 1997","1060","MONTRÃAL","DEUX-MONTAGNES V",168,NA,NA,122,1.37704918032787,0.0327868852459016,4.35,0.10655737704918,745,4,"Montreal",3532106.29,462,0.475636875582246
"1997","2472015","September 30, 1997","1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",40,NA,NA,40,1,0,4.84615384615385,0.2,745,4,"Montreal",3532106.29,462,0.11324687513863
"1997","2472020","September 30, 1997","1060","MONTRÃAL","CANDIAC V",13,NA,NA,13,1,0,5.66666666666667,0,745,4,"Montreal",3532106.29,462,0.0368052344200548
"1997","2472025","September 30, 1997","1060","MONTRÉAL","DELSON V",8,NA,NA,8,1,0,4.33333333333333,0,745,4,"Montreal",3532106.29,462,0.022649375027726
"1997","2472030","June 30, 1997","1060","MONTRÃAL","BOIS-DES-FILION V",1,NA,NA,1,1,0,NA,0,745,4,"Montreal",3532106.29,462,0.00283117187846575
"1997","2472035","September 30, 1997","1060","MONTRÉAL","SAINT-CONSTANT V",7,NA,NA,7,1,0,3,0.285714285714286,745,4,"Montreal",3532106.29,462,0.0198182031492603
"1997","2472045","September 30, 1997","1060","MONTRÃAL","MERCIER V",6,NA,NA,6,1,0,9.6,0.833333333333333,745,4,"Montreal",3532106.29,462,0.0169870312707945
"1997","2473005","September 30, 1997","1060","MONTRÃAL","LAVAL V",132,NA,NA,91,1.45054945054945,0.10989010989011,4.22857142857143,0.0659340659340659,745,4,"Montreal",3532106.29,462,0.373714687957479
"1997","2473010","September 30, 1997","1060","MONTRÃAL","DEUX-MONTAGNES V",89,NA,NA,35,2.54285714285714,0.342857142857143,3.86666666666667,0.314285714285714,745,4,"Montreal",3532106.29,462,0.251974297183452
"1997","2473015","September 30, 1997","1060","MONTRÃAL","SAINTE-MARTHE-SUR-LE-LAC V",388,NA,NA,347,1.11815561959654,0.0489913544668588,4.14953271028037,0.0720461095100865,745,4,"Montreal",3532106.29,462,1.09849468884471
"1997","2473020","September 30, 1997","1060","MONTRÃAL","CANDIAC V",119,NA,NA,91,1.30769230769231,0.0659340659340659,4.12244897959184,0.0659340659340659,745,4,"Montreal",3532106.29,462,0.336909453537425
"1997","2473025","September 30, 1997","1060","MONTRÉAL","DELSON V",69,NA,NA,69,1,0,3.9,0.0869565217391304,745,4,"Montreal",3532106.29,462,0.195350859614137
"1997","2473030","June 30, 1997","1060","MONTRÃAL","BOIS-DES-FILION V",64,NA,NA,33,1.93939393939394,0,4.2,0.151515151515152,745,4,"Montreal",3532106.29,462,0.181195000221808
"1997","2473035","September 30, 1997","1060","MONTRÉAL","SAINT-CONSTANT V",30,NA,NA,28,1.07142857142857,0,4.15384615384615,0.0357142857142857,745,4,"Montreal",3532106.29,462,0.0849351563539726
"1997","2474005","September 30, 1997","1060","MONTRÃAL","LAVAL V",328,NA,NA,280,1.17142857142857,0,4.27173913043478,0.171428571428571,745,4,"Montreal",3532106.29,462,0.928624376136767
"1997","3502037","September 30, 1997","1265",NA,NA,30,NA,NA,29,1.03448275862069,0,4.28571428571429,0.206896551724138,919,4,"Ottawa",1064108.68,505,0.28192609048166
"1997","3502039","September 30, 1997","1265",NA,NA,50,NA,NA,50,1,0,3.58333333333333,0.04,919,4,"Ottawa",1064108.68,505,0.469876817469434
"1997","3506001","September 30, 1997","1265",NA,NA,100,NA,NA,100,1,0,5.24489795918367,0.3,919,4,"Ottawa",1064108.68,505,0.939753634938867
"1997","3506004","September 30, 1997","1265",NA,NA,360,NA,NA,233,1.5450643776824,0,4.07017543859649,0.875536480686695,919,4,"Ottawa",1064108.68,505,3.38311308577992
"1997","3506006","September 30, 1997","1265",NA,NA,730,NA,NA,444,1.64414414414414,0,3.81560283687943,1.12612612612613,919,4,"Ottawa",1064108.68,505,6.86020153505373
"1997","3506012","September 30, 1997","1265",NA,NA,558,NA,NA,393,1.41984732824427,0,3.99581589958159,0.104325699745547,919,4,"Ottawa",1064108.68,505,5.24382528295888
"1997","3506014","September 30, 1997","1265",NA,NA,712,NA,NA,226,3.15044247787611,0.0132743362831858,4.1,0.238938053097345,919,4,"Ottawa",1064108.68,505,6.69104588076474
"1997","3506018","September 30, 1997","1265",NA,NA,34,NA,NA,34,1,0,4.34615384615385,0.205882352941176,919,4,"Ottawa",1064108.68,505,0.319516235879215
"1997","3506027","September 30, 1997","1265",NA,NA,299,NA,NA,271,1.10332103321033,0,3.67543859649123,0.383763837638376,919,4,"Ottawa",1064108.68,505,2.80986336846721
"1997","3506030","September 30, 1997","1265","OTTAWA","MISSISSIPPI MILLS T",583,NA,NA,392,1.48724489795918,0,4.36170212765957,0.119897959183673,919,4,"Ottawa",1064108.68,505,5.4787636916936
"1997","3506042","September 30, 1997","1265",NA,NA,56,NA,NA,53,1.05660377358491,0,5.25,0.566037735849057,919,4,"Ottawa",1064108.68,505,0.526262035565766
"1997","3518001","March 31, 1997","2270","TORONTO","OAKVILLE T",757,NA,NA,519,1.45857418111753,0,5.45647058823529,1.98039215686275,1441,4,"Toronto",4562392.82,535,1.6592170597007
"1997","3518005","March 31, 1997","2270","TORONTO","AJAX T",549,NA,NA,485,1.1319587628866,0,5.95081967213115,0.65702479338843,1441,4,"Toronto",4562392.82,535,1.2033159389375
"1997","3518029","March 31, 1997","2270","TORONTO","UXBRIDGE TP",129,NA,NA,129,1,0,5.81159420289855,0.131782945736434,1441,4,"Toronto",4562392.82,535,0.282746368165642
"1997","3519028","March 31, 1997","2270","TORONTO","VAUGHAN CY",2178,NA,NA,1661,1.3112582781457,0,6.23209366391185,0.771686746987952,1441,4,"Toronto",4562392.82,535,4.77381077414548
"1997","3519036","March 31, 1997","2270","TORONTO","MARKHAM CY",1277,NA,NA,1057,1.2081362346263,0.00567644276253548,5.98857142857143,1.12749762131304,1441,4,"Toronto",4562392.82,535,2.79896986160872
"1997","3519038","March 31, 1997","2270","TORONTO","RICHMOND HILL T",1132,NA,NA,1013,1.11747285291214,0,5.90840517241379,0.501480750246792,1441,4,"Toronto",4562392.82,535,2.48115417646129
"1997","3519044","March 31, 1997","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",265,NA,NA,181,1.46408839779006,0,4.8258064516129,1.5406976744186,1441,4,"Toronto",4562392.82,535,0.580835562510814
"1997","3519046","March 31, 1997","2270","TORONTO","AURORA T",812,NA,NA,416,1.95192307692308,0.0697115384615385,5.96078431372549,0.769230769230769,1441,4,"Toronto",4562392.82,535,1.77976783682559
"1997","3519048","March 31, 1997","2270","TORONTO","NEWMARKET T",946,NA,NA,669,1.41405082212257,0,5.73355263157895,2.27427597955707,1441,4,"Toronto",4562392.82,535,2.07347336654804
"1997","3519049","March 31, 1997","2270","TORONTO","KING TP",40,NA,NA,40,1,0,6.56410256410256,0.35,1441,4,"Toronto",4562392.82,535,0.0876732924544625
"1997","3519054","March 31, 1997","2270","TORONTO","EAST GWILLIMBURY T",109,NA,NA,92,1.18478260869565,0,4.66265060240964,0.25,1441,4,"Toronto",4562392.82,535,0.23890972193841
"1997","3519070","March 31, 1997","2270","TORONTO","GEORGINA T",94,NA,NA,94,1,0,4.41463414634146,0.904255319148936,1441,4,"Toronto",4562392.82,535,0.206032237267987
"1997","3520001","March 31, 1997","2270","TORONTO","OAKVILLE T",1939,NA,NA,569,3.40773286467487,0,5.66666666666667,2.22359154929577,1441,4,"Toronto",4562392.82,535,4.24996285173007
"1997","3520004","March 31, 1997","2270",NA,NA,1800,NA,NA,182,9.89010989010989,0.197802197802198,7.16666666666667,1.36571428571429,1441,4,"Toronto",4562392.82,535,3.94529816045081
"1997","3520006","March 31, 1997","2270",NA,NA,24,NA,NA,21,1.14285714285714,0,8.2,2.05263157894737,1441,4,"Toronto",4562392.82,535,0.0526039754726775
"1997","3520008","March 31, 1997","2270",NA,NA,1230,NA,NA,332,3.70481927710843,0.102409638554217,7.48159509202454,1.4,1441,4,"Toronto",4562392.82,535,2.69595374297472
"1997","3520014","June 30, 1997","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",103,NA,NA,27,3.81481481481481,0,4.79166666666667,4.2,1441,4,"Toronto",4562392.82,535,0.225758728070241
"1997","3520019","March 31, 1997","2270",NA,NA,474,NA,NA,203,2.33497536945813,0.0788177339901478,6.41326530612245,1.05418719211823,1441,4,"Toronto",4562392.82,535,1.03892851558538
"1997","3521005","March 31, 1997","2270","TORONTO","AJAX T",3853,NA,NA,2520,1.52896825396825,0.124206349206349,5.65878679750223,2.02342199285431,1441,4,"Toronto",4562392.82,535,8.4451298956761
"1997","3521010","March 31, 1997","2270","TORONTO","BRAMPTON CY",2810,NA,NA,1810,1.5524861878453,0.0276243093922652,6.48853211009174,2.32265193370166,1441,4,"Toronto",4562392.82,535,6.15904879492599
"1997","3521024","March 31, 1997","2270","TORONTO","CALEDON T",646,NA,NA,576,1.12152777777778,0,5.49193548387097,0.0402097902097902,1441,4,"Toronto",4562392.82,535,1.41592367313957
"1997","3522014","March 31, 1997","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",185,NA,NA,162,1.14197530864198,0,10.5104166666667,0.62962962962963,1441,4,"Toronto",4562392.82,535,0.405488977601889
"1997","3524001","March 31, 1997","2270","TORONTO","OAKVILLE T",1232,NA,NA,869,1.41772151898734,0,5.69962917181706,0.759493670886076,1441,4,"Toronto",4562392.82,535,2.70033740759745
"1997","3524002","September 30, 1997","0610","HAMILTON","BURLINGTON CY",1450,NA,NA,856,1.69392523364486,0,4.97872340425532,1.26168224299065,571,4,"Hamilton",658022.646,537,22.0357157738307
"1997","3524009","March 31, 1997","2270","TORONTO","MILTON T",13,NA,NA,13,1,0,6.66666666666667,0.923076923076923,1441,4,"Toronto",4562392.82,535,0.0284938200477003
"1997","3524015","March 31, 1997","2270","TORONTO","HALTON HILLS T",432,NA,NA,284,1.52112676056338,0.028169014084507,7.04980842911877,3.72535211267606,1441,4,"Toronto",4562392.82,535,0.946871558508195
"1997","3525003","September 30, 1997","0610",NA,NA,247,NA,NA,162,1.52469135802469,0,5.12037037037037,1.25925925925926,571,4,"Hamilton",658022.646,537,3.75367020423185
"1997","3525009","September 30, 1997","0610",NA,NA,140,NA,NA,96,1.45833333333333,0,4.76595744680851,0.385416666666667,571,4,"Hamilton",658022.646,537,2.12758635057675
"1997","3525014","September 30, 1997","0610",NA,NA,283,NA,NA,214,1.32242990654206,0,4.4025974025974,0.219626168224299,571,4,"Hamilton",658022.646,537,4.3007638372373
"1997","3525018","September 30, 1997","0610",NA,NA,661,NA,NA,465,1.42150537634409,0,4.05882352941176,0.490322580645161,571,4,"Hamilton",658022.646,537,10.0452469837945
"1997","3525026","September 30, 1997","0610",NA,NA,179,NA,NA,89,2.01123595505618,0,6.94029850746269,0.921348314606742,571,4,"Hamilton",658022.646,537,2.72027111966599
"1997","3525030","September 30, 1997","0610",NA,NA,384,NA,NA,291,1.31958762886598,0,5.76890756302521,0.298969072164948,571,4,"Hamilton",658022.646,537,5.83566541872481
"1997","3526065","September 30, 1997","0610","HAMILTON","GRIMSBY T",65,NA,NA,65,1,0,3.70833333333333,0,571,4,"Hamilton",658022.646,537,0.987807948482065
"1997","3543007","March 31, 1997","2270","TORONTO","NEW TECUMSETH T",133,NA,NA,130,1.02307692307692,0,4.51851851851852,0.415384615384615,1441,4,"Toronto",4562392.82,535,0.291513697411088
"1997","3543014","June 30, 1997","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",180,NA,NA,180,1,0,3.77358490566038,0.0444444444444444,1441,4,"Toronto",4562392.82,535,0.394529816045081
"1997","4602069","September 30, 1997","2680","WINNIPEG","TACHÉ RM",69,NA,NA,69,1,0,6.12121212121212,0.536231884057971,2137,4,"Winnipeg",684487.557,602,1.00805338671774
"1997","4602075","June 30, 1997","2680","WINNIPEG","RITCHOT RM",30,NA,NA,30,1,0,7,0.133333333333333,2137,4,"Winnipeg",684487.557,602,0.438284081181625
"1997","4610052","December 31, 1997","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",1,NA,NA,1,1,0,NA,0,2137,4,"Winnipeg",684487.557,602,0.0146094693727208
"1997","4611040","September 30, 1997","2680","WINNIPEG","WINNIPEG CY",1484,NA,NA,1139,1.30289727831431,0,5.75883256528418,0.267778753292362,2137,4,"Winnipeg",684487.557,602,21.6804525491177
"1997","4612047","September 30, 1997","2680","WINNIPEG","SPRINGFIELD RM",38,NA,NA,38,1,0,5.03225806451613,0.105263157894737,2137,4,"Winnipeg",684487.557,602,0.555159836163391
"1997","4613032","September 30, 1997","2680","WINNIPEG","EAST ST. PAUL RM",97,NA,NA,97,1,0,5.95121951219512,0.329896907216495,2137,4,"Winnipeg",684487.557,602,1.41711852915392
"1997","4613037","September 30, 1997","2680","WINNIPEG","WEST ST. PAUL RM",27,NA,NA,27,1,0,5.36363636363636,0.555555555555556,2137,4,"Winnipeg",684487.557,602,0.394455673063462
"1997","4614015","June 30, 1997","2680","WINNIPEG","ROSSER RM",4,NA,NA,4,1,0,4.5,0.25,2137,4,"Winnipeg",684487.557,602,0.0584378774908833
"1997","4706021","December 31, 1997","1490","REGINA","PENSE NO. 160 RM",1,NA,NA,1,1,0,4,0,1093,4,"Regina",199684.114,705,0.0500790964272701
"1997","4706026","September 30, 1997","1490","REGINA","SHERWOOD NO. 159 RM",4,NA,NA,4,1,0,9.75,0,1093,4,"Regina",199684.114,705,0.200316385709081
"1997","4706027","March 31, 1997","1490","REGINA","REGINA CY",284,NA,NA,276,1.02898550724638,0,4.98198198198198,-0.637735849056604,1093,4,"Regina",199684.114,705,14.2224633853447
"1997","4706029","March 31, 1997","1490","REGINA","EDENWOLD NO. 158 RM",45,NA,NA,45,1,0,6.93181818181818,0.0444444444444444,1093,4,"Regina",199684.114,705,2.25355933922716
"1997","4706030","December 31, 1997","1490","REGINA","WHITE CITY T",3,NA,NA,3,1,0,NA,0,1093,4,"Regina",199684.114,705,0.15023728928181
"1997","4706031","March 31, 1997","1490","REGINA","PILOT BUTTE T",22,NA,NA,22,1,0,3.05882352941176,0.0909090909090909,1093,4,"Regina",199684.114,705,1.10174012139994
"1997","4706032","June 30, 1997","1490","REGINA","BALGONIE T",5,NA,NA,5,1,0,4.33333333333333,0.2,1093,4,"Regina",199684.114,705,0.250395482136351
"1997","4706055","March 31, 1997","1490","REGINA","BUENA VISTA VL",9,NA,NA,9,1,0,5.125,0,1093,4,"Regina",199684.114,705,0.450711867845431
"1997","4706056","March 31, 1997","1490","REGINA","LUMSDEN T",2,NA,NA,2,1,0,5,0,1093,4,"Regina",199684.114,705,0.10015819285454
"1997","4706058","March 31, 1997","1490","REGINA","REGINA BEACH T",8,NA,NA,8,1,0,10.75,0,1093,4,"Regina",199684.114,705,0.400632771418161
"1997","4711060","September 30, 1997","1700","SASKATOON","THODE RV",2,NA,NA,2,1,0,5.5,0,1267,4,"Saskatoon",231285.444,725,0.0864732326172675
"1997","4711061","September 30, 1997","1700","SASKATOON","DUNDURN NO. 314 RM",2,NA,NA,2,1,0,NA,0,1267,4,"Saskatoon",231285.444,725,0.0864732326172675
"1997","4711064","December 31, 1997","1700","SASKATOON","SHIELDS RV",2,NA,NA,2,1,0,15,0,1267,4,"Saskatoon",231285.444,725,0.0864732326172675
"1997","4711065","September 30, 1997","1700","SASKATOON","CORMAN PARK NO. 344 RM",84,NA,NA,84,1,0,5.45714285714286,0.464285714285714,1267,4,"Saskatoon",231285.444,725,3.63187576992524
"1997","4711066","September 30, 1997","1700","SASKATOON","SASKATOON CY",857,NA,NA,512,1.673828125,0.025390625,5.09772727272727,0.117063492063492,1267,4,"Saskatoon",231285.444,725,37.0537801764991
"1997","4711067","September 30, 1997","1700","SASKATOON","LANGHAM T",11,NA,NA,11,1,0,4,0.0909090909090909,1267,4,"Saskatoon",231285.444,725,0.475602779394971
"1997","4711068","September 30, 1997","1700","SASKATOON","WARMAN CY",70,NA,NA,57,1.2280701754386,0,4.38461538461539,1.12280701754386,1267,4,"Saskatoon",231285.444,725,3.02656314160436
"1997","4711070","September 30, 1997","1700","SASKATOON","MARTENSVILLE CY",55,NA,NA,51,1.07843137254902,0,4.64285714285714,0.0196078431372549,1267,4,"Saskatoon",231285.444,725,2.37801389697486
"1997","4711072","September 30, 1997","1700","SASKATOON","ALLAN T",2,NA,NA,2,1,0,3,0,1267,4,"Saskatoon",231285.444,725,0.0864732326172675
"1997","4711073","December 31, 1997","1700","SASKATOON","DALMENY T",22,NA,NA,17,1.29411764705882,0,6.09090909090909,0,1267,4,"Saskatoon",231285.444,725,0.951205558789943
"1997","4711077","September 30, 1997","1700","SASKATOON","CLAVET VL",1,NA,NA,1,1,0,NA,0,1267,4,"Saskatoon",231285.444,725,0.0432366163086338
"1997","4712054","September 30, 1997","1700","SASKATOON","VANSCOY NO. 345 RM",12,NA,NA,12,1,0,5.4,0.0833333333333333,1267,4,"Saskatoon",231285.444,725,0.518839395703605
"1997","4712056","December 31, 1997","1700","SASKATOON","DELISLE T",2,NA,NA,2,1,0,NA,9,1267,4,"Saskatoon",231285.444,725,0.0864732326172675
"1997","4712059","December 31, 1997","1700","SASKATOON","ASQUITH T",4,NA,NA,4,1,0,5.66666666666667,0,1267,4,"Saskatoon",231285.444,725,0.172946465234535
"1997","4806014","September 30, 1997","0140","CALGARY","ROCKY VIEW COUNTY MD",548,NA,NA,548,1,0,5.91792656587473,1.61131386861314,49,4,"Calgary",899742.314,825,6.09063274532179
"1997","4806016","September 30, 1997","0140","CALGARY","CALGARY CY",7996,NA,NA,6833,1.1702034245573,0,4.45807926829268,0.253475779306308,49,4,"Calgary",899742.314,825,88.8698894737099
"1997","4806017","September 30, 1997","0140","CALGARY","CHESTERMERE CY",80,NA,NA,80,1,0,4.7972972972973,0.275,49,4,"Calgary",899742.314,825,0.889143466470334
"1997","4806019","September 30, 1997","0140","CALGARY","COCHRANE T",317,NA,NA,278,1.14028776978417,0,4.92056074766355,0.41726618705036,49,4,"Calgary",899742.314,825,3.5232309858887
"1997","4806021","September 30, 1997","0140","CALGARY","AIRDRIE CY",206,NA,NA,193,1.06735751295337,0,3.88524590163934,0.336787564766839,49,4,"Calgary",899742.314,825,2.28954442616111
"1997","4806022","September 30, 1997","0140","CALGARY","IRRICANA T",12,NA,NA,12,1,0,5.22222222222222,0.666666666666667,49,4,"Calgary",899742.314,825,0.13337151997055
"1997","4806024","September 30, 1997","0140","CALGARY","BEISEKER VL",2,NA,NA,2,1,0,3,2,49,4,"Calgary",899742.314,825,0.0222285866617584
"1997","4806026","September 30, 1997","0140","CALGARY","CROSSFIELD T",24,NA,NA,24,1,0,5.63157894736842,0.75,49,4,"Calgary",899742.314,825,0.2667430399411
"1997","4811012","September 30, 1997","0340","EDMONTON","LEDUC COUNTY MD",59,NA,NA,59,1,0,4.92857142857143,1,223,4,"Edmonton",915045.897,835,0.644776400762333
"1997","4811013","September 30, 1997","0340","EDMONTON","BEAUMONT CY",69,NA,NA,66,1.04545454545455,0,4.2,0.257575757575758,223,4,"Edmonton",915045.897,835,0.754060536484762
"1997","4811016","September 30, 1997","0340","EDMONTON","LEDUC CY",50,NA,NA,44,1.13636363636364,0,4.45454545454545,0.0681818181818182,223,4,"Edmonton",915045.897,835,0.546420678612146
"1997","4811018","September 30, 1997","0340","EDMONTON","DEVON T",31,NA,NA,30,1.03333333333333,0,4.55172413793103,0.0333333333333333,223,4,"Edmonton",915045.897,835,0.338780820739531
"1997","4811019","December 31, 1997","0340","EDMONTON","CALMAR T",5,NA,NA,5,1,0,4.4,0.8,223,4,"Edmonton",915045.897,835,0.0546420678612146
"1997","4811021","September 30, 1997","0340","EDMONTON","THORSBY T",2,NA,NA,2,1,0,4,1.5,223,4,"Edmonton",915045.897,835,0.0218568271444858
"1997","4811022","March 31, 1997","0340","EDMONTON","ITASKA BEACH SV",2,NA,NA,2,1,0,6,0.5,223,4,"Edmonton",915045.897,835,0.0218568271444858
"1997","4811023","September 30, 1997","0340","EDMONTON","GOLDEN DAYS SV",1,NA,NA,1,1,0,NA,14,223,4,"Edmonton",915045.897,835,0.0109284135722429
"1997","4811034","September 30, 1997","0340","EDMONTON","PARKLAND COUNTY MD",156,NA,NA,156,1,0,5.87903225806452,0.352564102564103,223,4,"Edmonton",915045.897,835,1.7048325172699
"1997","4811036","September 30, 1997","0340",NA,NA,3,NA,NA,3,1,0,3,0.666666666666667,223,4,"Edmonton",915045.897,835,0.0327852407167288
"1997","4811038","March 31, 1997","0340","EDMONTON","SEBA BEACH SV",2,NA,NA,2,1,0,3,0.5,223,4,"Edmonton",915045.897,835,0.0218568271444858
"1997","4811045","December 31, 1997","0340","EDMONTON","WABAMUN VL",1,NA,NA,1,1,0,3,1,223,4,"Edmonton",915045.897,835,0.0109284135722429
"1997","4811046","March 31, 1997","0340","EDMONTON","SPRING LAKE VL",2,NA,NA,2,1,0,3,4,223,4,"Edmonton",915045.897,835,0.0218568271444858
"1997","4811048","September 30, 1997","0340","EDMONTON","STONY PLAIN T",72,NA,NA,65,1.10769230769231,0,5.3125,0.338461538461538,223,4,"Edmonton",915045.897,835,0.78684577720149
"1997","4811049","September 30, 1997","0340","EDMONTON","SPRUCE GROVE CY",163,NA,NA,115,1.41739130434783,0,4.12048192771084,0.182608695652174,223,4,"Edmonton",915045.897,835,1.7813314122756
"1997","4811052","September 30, 1997","0340","EDMONTON","STRATHCONA COUNTY SM",540,NA,NA,515,1.04854368932039,0,4.67913385826772,0.286549707602339,223,4,"Edmonton",915045.897,835,5.90134332901118
"1997","4811056","September 30, 1997","0340","EDMONTON","FORT SASKATCHEWAN CY",107,NA,NA,97,1.10309278350515,0,3.53333333333333,0.189473684210526,223,4,"Edmonton",915045.897,835,1.16934025222999
"1997","4811059","September 30, 1997","0340","EDMONTON","STURGEON COUNTY MD",67,NA,NA,67,1,0,5.46296296296296,1.88059701492537,223,4,"Edmonton",915045.897,835,0.732203709340276
"1997","4811061","September 30, 1997","0340","EDMONTON","EDMONTON CY",2323,NA,NA,1884,1.23301486199575,0,4.513470681458,0.32752992383025,223,4,"Edmonton",915045.897,835,25.3867047283203
"1997","4811062","September 30, 1997","0340","EDMONTON","ST. ALBERT CY",446,NA,NA,422,1.05687203791469,0,3.70614035087719,0.149643705463183,223,4,"Edmonton",915045.897,835,4.87407245322034
"1997","4811064","December 31, 1997","0340","EDMONTON","GIBBONS T",3,NA,NA,3,1,0,4.33333333333333,0,223,4,"Edmonton",915045.897,835,0.0327852407167288
"1997","4811065","June 30, 1997","0340","EDMONTON","REDWATER T",3,NA,NA,3,1,0,3,0,223,4,"Edmonton",915045.897,835,0.0327852407167288
"1997","4811066","December 31, 1997","0340","EDMONTON","BRUDERHEIM T",4,NA,NA,4,1,0,4.5,0,223,4,"Edmonton",915045.897,835,0.0437136542889717
"1997","4811068","June 30, 1997","0340","EDMONTON","MORINVILLE T",21,NA,NA,17,1.23529411764706,0,5.8125,0.0769230769230769,223,4,"Edmonton",915045.897,835,0.229496685017101
"1997","4811069","June 30, 1997","0340","EDMONTON","LEGAL T",11,NA,NA,11,1,0,4.18181818181818,0,223,4,"Edmonton",915045.897,835,0.120212549294672
"1997","5913011","September 30, 1997","2410","VANCOUVER","DELTA CY",520,NA,NA,401,1.29675810473815,0.00997506234413965,4.62645914396887,0.241895261845387,1789,4,"Vancouver",1982404.87,933,2.62307668765967
"1997","5913018","December 31, 1997","2410",NA,NA,122,NA,NA,60,2.03333333333333,0.0666666666666667,4.03030303030303,0.15,1789,4,"Vancouver",1982404.87,933,0.615414145950923
"1997","5915001","September 30, 1997","2410","VANCOUVER","LANGLEY DM",845,NA,NA,475,1.77894736842105,0.0378947368421053,4.58290155440415,0.490526315789474,1789,4,"Vancouver",1982404.87,933,4.26249961744696
"1997","5915002","December 31, 1997","2410","VANCOUVER","LANGLEY CY",312,NA,NA,16,19.5,1.25,5.30769230769231,0.375,1789,4,"Vancouver",1982404.87,933,1.5738460125958
"1997","5915004","September 30, 1997","2410","VANCOUVER","SURREY CY",3085,NA,NA,1740,1.77298850574713,0.0436781609195402,5.11323425336164,0.618390804597701,1789,4,"Vancouver",1982404.87,933,15.5619068873655
"1997","5915007","September 30, 1997","2410","VANCOUVER","WHITE ROCK CY",46,NA,NA,42,1.0952380952381,0,6.16666666666667,0.238095238095238,1789,4,"Vancouver",1982404.87,933,0.232041399292971
"1997","5915011","September 30, 1997","2410","VANCOUVER","DELTA CY",328,NA,NA,125,2.624,0.128,5.88034188034188,0.152,1789,4,"Vancouver",1982404.87,933,1.65455606452379
